pair,adf_p,beta,tr_sharpe,te_sharpe,te_total,te_trades,te_sharpe_maker
BCH/SOL,0.4209972603045644,0.27064668839774947,-0.2285141328527999,0.150168675008999,0.21130751477438137,37,0.2559588190694005
BCH/SUI,0.452028769753685,0.23275933313707292,0.25372853342383034,0.018125089763332627,0.00956264203601595,22,0.18774507768132606
BCH/UNI,0.03475819849530184,0.9453066829169833,0.22887166545460155,-0.6167412462485647,-1.0336913800119363,29,-0.5452574371918494
BCH/XLM,0.00012287823517966216,1.150500937763394,0.17301345671257784,-0.9144873025809546,-1.9613964871384884,41,-0.8362730359317903
BCH/XRP,0.2208396856248595,0.24916567111021454,0.3262751763326833,0.5022831405285253,0.3043190611390369,23,0.6539912214737786
BNB/BTC,7.041400560649629e-06,0.4481233822341372,-1.5297791827213367,-0.21020393316816244,-0.1627756490901428,36,-0.024096998649548184
BNB/COMP,4.0171307896145996e-05,0.10557006073075656,-1.1927936235462377,-0.6558444165165629,-0.6268361409309902,34,-0.5087495153909921
BNB/CRV,0.06218025380596175,0.3514155471430893,0.003052872512278787,-1.1952771313679398,-0.9546646735792776,27,-1.0535447671921598
BNB/DOGE,0.0030284374145546403,0.5493753433238576,0.8382069215252754,-0.8863292203416833,-0.800011214474508,36,-0.7224552992012941
BNB/DOT,0.3031114115174118,0.383742048747286,-0.05403099952498179,0.14547258936312157,0.09574889365314676,29,0.31985841449131786
BNB/ETC,0.006406450538874276,0.6509882999230963,-1.0245120007456825,0.08178979863304356,0.0808476371300027,39,0.23852481801210218
BNB/ETH,0.007626738390574616,0.8756948917887419,-0.5692249501191687,0.04879486237012377,0.04300199002683891,40,0.23111884436803984
BNB/FET,0.7341247101766721,0.2001624636308016,0.09679838366352779,-0.1301376742933065,-0.07728393939888856,28,0.05799340820992607
BNB/FIL,0.04410032347419446,0.2103553260973158,-0.3646483231741619,0.42138131550285635,0.33019445262750674,40,0.6205395890462109
BNB/LINK,0.7539474453058315,0.343484835072053,-1.2082648740967157,0.2556919759908363,0.1559259448595548,25,0.4172623391171437
BNB/LTC,4.25271400220147e-06,0.2804724592305381,-1.370115320109417,-0.4840965196336124,-0.4393634450116931,36,-0.32356051653999846
BNB/MANA,0.963832370735045,0.24108721316802595,-0.662475503074388,-0.012413819794696369,-0.008033886555195435,30,0.17189105809100896
BNB/MKR,0.0008707872508099852,0.30439683515216054,-1.1504482832797294,-0.8036210498081013,-0.630923020547731,30,-0.646151700530932
BNB/NEAR,0.7895511727891775,0.22669038246856624,-0.09417037182801727,0.11419213387403873,0.07414175730083067,34,0.32152070641553265
BNB/OP,0.9425080333697771,0.3545627322984485,-0.527512149512364,-0.15828883554010317,-0.08733109626520405,24,0.015656357071123082
BNB/SAND,0.9156895690197806,0.11186579062550017,-0.7666752604755481,0.3581333473646851,0.1872637735213367,25,0.5442096639650625
BNB/SHIB,6.558503919548569e-05,0.4549275512397053,0.345803485280698,-0.04156566387733588,-0.03377160341095531,31,0.11045817144799489
BNB/SOL,0.017985467647077254,0.40579502222273656,-0.8447996568912964,0.06597770748915066,0.055681036216643276,40,0.2539181972912505
BNB/SUI,0.4766352757579732,0.34224559933352766,-0.40844574811413364,-0.5656131392359713,-0.21548028038157352,18,-0.3741898279847871
BNB/UNI,0.00013776735780812258,0.2660205266240295,-1.1793657751438966,-0.5041485784763864,-0.46272072362152417,41,-0.32339633512493515
BNB/XLM,0.00010719612419295069,0.17520286355556333,-1.2499366173417659,-0.661843631562028,-0.6542045023465641,35,-0.5180084073440493
BNB/XRP,0.014021576913560579,0.6364013794249501,-1.3176229368738732,-0.6418232416955456,-0.27408741819645727,18,-0.46971526472103986
BTC/COMP,0.2608764872168341,0.3236133860392664,-0.7736709863173666,-0.09070377703963098,-0.06802046296239556,35,0.09789843696733168
BTC/CRV,0.9380379129594592,0.30773171870184246,-0.17764399861042138,-0.6734209622695354,-0.42266384732376755,28,-0.4888176279154363
BTC/DOGE,0.30110092707263614,0.2484443374990398,-0.2154710190027721,-0.48401955362064464,-0.30045663854954724,34,-0.25921185567206695
BTC/DOT,0.9816566119336725,0.3580047222269012,-0.6858268916155116,-0.9759919567935739,-0.5615962611207466,26,-0.7895318675169999
BTC/ETC,0.5136911817065498,0.266996143596141,-0.6047780116352919,-0.7022783329610481,-0.5181666777913861,39,-0.48421893849888975
BTC/ETH,0.007346686422343582,0.7999477483510261,-1.0349596878059235,-0.02615709565850542,-0.016596915400005963,42,0.23611551909234182
BTC/FET,0.17435094106418236,0.3638990509519468,0.020734517506516163,-1.941983608248136,-1.0466741579969996,25,-1.7424636306370485
BTC/FIL,0.6848047508582369,0.25833492562540356,-0.6491291106108966,-0.7068986524043598,-0.4995699273461746,32,-0.5223911229974868
BTC/LINK,0.22024382800511938,0.727073307999024,-0.13331912655522304,0.09600625589569489,0.05917486504634034,27,0.27308579992055326
BTC/LTC,0.16924631931158002,0.7071350039877146,-0.3372787173855065,-0.13249677921415595,-0.10314260761000987,35,0.04710778263827489
BTC/MANA,0.9890280053963494,0.16747672399996955,-0.6523947300719857,-0.4031274435112366,-0.2301785220008723,28,-0.2052355454429626
BTC/MKR,0.049913295445254045,0.5662109879823212,-0.20644730021804455,-0.9429069917245245,-0.7962490062673475,31,-0.7916270362525591
BTC/NEAR,0.9716186617618024,0.20532474655984947,-0.16954559942080405,-1.4004355546327032,-0.7990072738365119,24,-1.2257268447114429
BTC/OP,0.7830448439385214,0.6382059652459293,-1.060185751088174,-0.5393909523104601,-0.3659588208777967,27,-0.3783871760849151
BTC/SAND,0.7093484625112134,-0.39664527860147064,-0.2363649455994656,0.4193005614134406,0.4268802685290063,29,0.5333286944871019
BTC/SHIB,0.36728308405324306,0.4224036812123291,-0.49697320034612663,-0.41504673527220376,-0.2568270929850435,28,-0.22924262462976644
BTC/SOL,0.3029514090696117,0.1961259528750158,-0.036003068568158415,-0.5311564748873079,-0.37600451518279615,36,-0.32231097169696304
BTC/SUI,0.41646807716148715,0.38176909548979704,-1.058434890057342,-0.6775423651090331,-0.15947521955991384,16,-0.4012662191040934
BTC/UNI,0.24152031227350246,0.45520295162627905,0.14961527864165525,-0.53566012500555,-0.41884284192739285,30,-0.3798501165602266
BTC/XLM,0.1046855526667142,0.5560374504758081,-0.023138426870132997,-1.2723561855828183,-1.2172364278734185,38,-1.1084364501783626
BTC/XRP,0.7216540569653048,0.4634497238387273,-1.4313909802471534,-1.4338778894846007,-0.4015602895922637,19,-1.1517283258055608
COMP/CRV,0.0344314211002881,0.8309399562612645,0.7055853744540742,0.6117581737425583,0.8787171975290688,35,0.7078552397503406
COMP/DOGE,0.2833153194082765,0.7052244505328154,0.37309550474983755,0.8258454024953438,1.198202858075842,42,0.9385249235255884
COMP/DOT,0.027799608053706154,0.847701731365741,-0.326135013553469,1.586715825324468,1.7233941808619613,37,1.7155707689632143
COMP/ETC,0.495064331877502,0.8397199400047265,-0.8000896911342644,1.1990856565841697,1.7223657651664432,44,1.3165749706200212
COMP/ETH,0.2394449633321828,1.618874281803177,-1.4195903901032598,0.06082512789226594,0.10159127171157001,37,0.15025126424714721
COMP/FET,0.03459438797062939,0.10576710480785793,-0.2383775643025171,0.7340066030865154,0.943885367607578,28,0.8184127177858501
COMP/FIL,0.010746004710228477,0.7684870076912003,0.37219963802291,1.3147043850016848,2.0325583569815078,38,1.4090013925718168
COMP/LINK,0.15880487846611824,0.6994141418386817,-0.6932512081590426,1.56250099521265,1.6249778964960915,30,1.6708819229148146
COMP/LTC,0.08838645645236004,1.8546221867041754,0.8132552195052911,1.0015954584457867,2.0055915135239646,43,1.0852878924057403
COMP/MANA,0.11229644366935576,0.543770249272112,0.1607527689846408,1.2625435785625079,1.4493978442482458,32,1.3673596836097577
COMP/MKR,0.0007214064797668324,1.4728847146063078,0.6182086624993859,-0.3062602903349473,-0.5625771912624506,32,-0.23587467473078574
COMP/NEAR,0.04271551860545593,0.4483799304110618,-0.07918291693421249,0.5625504554571258,0.7013513108129599,27,0.6467737248551921
COMP/OP,0.06714984941675797,0.20909698534329577,-0.5652217019917957,0.6498558484572021,0.8090615929723157,29,0.7408560191040017
COMP/SAND,0.1799205674939473,0.20738104743514865,-0.2329646367665409,0.6878915913773459,0.7863780409207413,24,0.7706192040105012
COMP/SHIB,3.0928160781342615e-07,1.019600547672711,-0.42521418757809437,1.3997649883948782,2.277723511909951,40,1.4925815964247549
COMP/SOL,0.7156761576077149,0.3381285740409126,0.038674611386003206,0.7295520315857777,1.1741826671464233,40,0.8274585655827358
COMP/SUI,0.13555927456124917,0.2129474179402128,0.16412115301820368,1.5446112253538284,1.1279435068144306,22,1.6555920645626176
COMP/UNI,9.069088437417872e-05,1.3928942574492729,0.4755583006367511,0.8754131508138536,1.8766039466937428,42,0.9523631115453508
COMP/XLM,2.410160872823151e-05,1.5924279506064862,0.9656480865524469,-0.009335794995335123,-0.025567200632485965,42,0.051888517693942454
COMP/XRP,0.00038910165252419515,0.22024300515215847,1.04561057025818,1.268904056670108,1.1457384324638142,21,1.3581379948553516
CRV/DOGE,0.2806134238094006,1.4734174874399435,0.1557936408839955,-0.777624647764866,-1.494154499104044,28,-0.7171664309217495
CRV/DOT,0.3406179441033265,1.1018862866268628,0.011711850397000024,0.10979262564579306,0.13201794482747228,35,0.22685836716331295
CRV/ETC,0.4040712087858508,1.5923121232428776,-0.5798575657898138,0.2734511908152743,0.40448551480890726,32,0.3599587085599122
CRV/ETH,0.9184621999552862,1.541255096383767,0.1653761199154834,-1.3679568936608835,-2.18101237224883,29,-1.2909304903314653
CRV/FET,0.15604745148078875,-0.12443648052693526,-0.35779768524868866,0.2727195393514134,0.4476105865420744,26,0.3364635872735756
CRV/FIL,0.014920469087605175,0.7473998084347107,0.011779488775911102,-0.046912172979872775,-0.06824695843119255,31,0.03956694710048088
CRV/LINK,0.12133658409937109,0.3986112720941889,-1.190656134758564,-0.25813326675024656,-0.35390451800276834,32,-0.16269114752512187
CRV/LTC,0.48290432766184366,1.4974488012995935,1.041600237471142,-0.0787814081136298,-0.13825786397115125,34,-0.00014641354647504964
CRV/MANA,0.0045561870151295675,0.8182707946144131,0.2088613007675093,0.14969782428921774,0.19426646176276335,33,0.25203827979825716
CRV/MKR,0.7998053783575012,1.1554730109086464,-0.8671289497413371,-0.7543166954394606,-1.2202504275011306,28,-0.6831567626192165
CRV/NEAR,0.5937366393391698,0.5724813178598089,0.15776062278899297,-0.9156665896472056,-1.2882901836018543,26,-0.8381373900347424
CRV/OP,0.4684121432015664,-0.11452568560014662,-0.5493871007602829,-0.05264378252689218,-0.08260783256111513,28,0.018670953436949845
CRV/SAND,0.2961250863693701,0.995181096419257,1.5931490866336278,1.7821690447609408,2.677911843568994,30,1.856107354141224
CRV/SHIB,3.455210465597707e-06,1.2111132879622073,0.5079499060772573,-0.1644110352603962,-0.2803050092637024,35,-0.08090217415580582
CRV/SOL,0.9745064087655819,0.6634004712971665,0.28840687019459643,-0.608787918578059,-0.9418043681505637,32,-0.5234850745872207
CRV/SUI,0.5017570445339075,0.2718028736816237,-0.44376536820418433,0.10541710639892228,0.07418235743477525,18,0.2096172474143226
CRV/UNI,0.3292699017311693,1.2972175601793967,0.02336849306235266,0.06798402006694028,0.11406269677905415,28,0.13546376091983195
CRV/XLM,0.46038273177152916,1.3839731190327307,0.5358247492040725,-0.07313412484911336,-0.15831578196890467,34,-0.010298080469171586
CRV/XRP,0.29281265635975495,0.5848206381084413,0.6516887171618841,0.10790345746218533,0.0852392128182852,19,0.20600276720345456
DOGE/DOT,0.11484289065223924,0.5013745537002248,-0.04430758132126312,-0.46980886437606506,-0.5044610828697538,30,-0.35684154583377314
DOGE/ETC,0.0015406103906898331,1.1478844740112806,-0.09806248516828373,-0.15848100532664977,-0.23631750824272454,38,-0.05637747727237803
DOGE/ETH,0.027465470584617038,1.440747832360145,-0.025505553700925856,-1.0696613396705972,-1.4517140157315993,35,-0.9610673031835453
DOGE/FET,0.07376088845571349,0.21968385260627357,0.5280699124593626,-1.169319032599388,-1.3088982968564755,26,-1.073341981059389
DOGE/FIL,0.0027984328820954037,0.44613208060336046,0.2313285317655052,-0.23086463128789328,-0.32219898370815264,35,-0.13011608202431077
DOGE/LINK,0.3592408544298049,0.5134114224631676,-0.02485287016001769,-1.271205146958505,-1.3308397499905689,26,-1.1657520726606438
DOGE/LTC,0.0012452157354285978,0.7520595037312672,-0.27276586277896875,-0.23308921386236928,-0.34385829121079103,37,-0.13233249678342493
DOGE/MANA,0.6899969099193308,0.3090098283287026,-0.63732334557446,-0.3481285735237176,-0.3871807542415434,32,-0.23211161072729
DOGE/MKR,0.024288298708263652,0.7780544612606893,0.37085640863450836,-1.3063169537513208,-1.8088829078935484,29,-1.2163730992444333
DOGE/NEAR,0.4818897609147472,0.2761034261541954,-0.039922291626641015,-0.8757662699915297,-1.005072696638717,30,-0.7685203018795871
DOGE/OP,0.3197013800701742,0.36954100373531323,-0.5212355423936249,-0.661158708983055,-0.67005412084232,27,-0.5504559202939212
DOGE/SAND,0.3620782774689657,0.18858206245502124,-0.13561350716822973,-0.6253554404026743,-0.6529816957821701,28,-0.5164325678497537
DOGE/SHIB,8.289710090613825e-06,0.6334910725774434,-0.5370339982162791,-0.6622798936112807,-0.6605266203120684,34,-0.5222019455116003
DOGE/SOL,0.05859907331638199,0.5471429624799807,0.3176085887766347,-0.33727533973638757,-0.43035176346893583,39,-0.2143001994129896
DOGE/SUI,0.27627551812719675,0.6827709041081363,-1.1138382832198324,0.6483359945595696,0.2526069786383538,17,0.8205409688343902
DOGE/UNI,0.011008738415520662,0.6441143615770317,0.41417504774763875,-0.49251355318953904,-0.7012108980410724,35,-0.39282520039271096
DOGE/XLM,0.01152731448030744,0.5692066428538162,-0.3769677347377832,-0.5313793397736448,-0.8210075565289472,38,-0.4316439091077087
DOGE/XRP,0.13745917021983667,1.2239863299597082,-0.3933856333438271,-0.6291563509772536,-0.38934590612537645,17,-0.517409659066778
DOT/ETC,0.2322260081204206,1.4051853386684998,-0.35597077789953196,1.5670374328887984,1.6996024929411315,35,1.6883799620864675
DOT/ETH,0.7585686938710461,1.294024716527909,-0.36297998405682563,-0.8890709248687487,-0.9162546530949175,30,-0.7689191227158177
DOT/FET,0.16641328226869184,0.08017725854024246,-0.2862832276349999,-0.5645843553183458,-0.6270320701722172,27,-0.4638573995235511
DOT/FIL,1.1342027692435746e-05,0.7975188102501589,1.5829076275703975,0.6049625181509174,0.5514664650241211,34,0.7505731244102278
DOT/LINK,0.47214147885282387,0.715361036941491,-0.7379068934045898,-0.455151360044855,-0.3586221011934702,29,-0.3034691663970897
DOT/LTC,0.5823140085256403,1.2805301470111436,0.4656956172521413,0.47348010183462685,0.4982181878319928,34,0.600394684849275
DOT/MANA,0.284547556973744,0.693318220480037,0.507497168144814,1.5591166871828295,1.1522277917944952,38,1.7510283445667696
DOT/MKR,0.9206344675928451,1.0287174066070277,-0.49881691972236347,-0.6482153999362001,-0.7095968987009971,25,-0.5541249584096307
DOT/NEAR,0.07691067151335639,0.5733956447621137,1.377247268937121,-0.2288749434155052,-0.17382676541769182,30,-0.06775870604299825
DOT/OP,0.07208932942726402,0.21802885644262315,0.19241519883013247,-0.6404201458608031,-0.6077109383476336,26,-0.5265514895916916
DOT/SAND,0.43813659976092567,0.45340453927139746,0.5392981453834385,1.1732404251088338,0.9572356258806262,29,1.3098807923967657
DOT/SHIB,0.20289058289462164,1.1558006381495587,0.12320281166344062,1.5165860255978958,1.1884510606961505,38,1.6981147554920937
DOT/SOL,0.6023740215266855,0.5836123319506371,-0.1666562537876921,-0.12012696614321106,-0.1111148692967627,30,0.011718032055843753
DOT/SUI,0.3344893497355418,0.09819923718410235,-0.6489757906503332,-0.0026870687983593087,-0.0017252035800710136,18,0.11228045369550622
DOT/UNI,0.4921517345541345,1.3795925758768692,0.4238957204702489,0.7338122520268987,1.1255192181197295,28,0.8054625235298379
DOT/XLM,0.34950994550962666,1.4291008881693377,0.48422407062276807,-0.7019228185878816,-1.2431228163092598,38,-0.6151884139949654
DOT/XRP,0.49808647666613526,0.3094608724069087,0.24856400091847328,0.22248672759600727,0.13806370419441313,20,0.35301431745339434
ETC/ETH,0.21221450204107,1.0779849735503786,-0.45868742981322574,-0.06554476315170682,-0.06929919253927247,40,0.0853223954930214
ETC/FET,0.14824999728392918,0.08039455184979719,0.044400958063015604,0.12527907515694092,0.12118695784053131,27,0.23807340653578474
ETC/FIL,0.010813587333151848,0.37294671140868474,-0.1988533362480968,0.4154018779264003,0.38127492869416724,36,0.5683942787141011
ETC/LINK,0.15848173946082583,0.3923406862847989,-0.6822873835962449,0.5378344250822761,0.3930015427236426,28,0.6903275373440022
ETC/LTC,0.022608301627286716,0.460863233889773,-1.6139522797852273,0.2949960417799881,0.31913966871451965,37,0.4292972191106673
ETC/MANA,0.09115464974748239,0.3079650210113855,-0.14281515403053266,0.39265098190040515,0.3050426568797745,30,0.5437183167078783
ETC/MKR,0.09198188921940637,0.5246311831132774,-0.6244063449970163,-0.29520330948305074,-0.31871352806242603,28,-0.19062090558268863
ETC/NEAR,0.008981643201799743,0.3050161339410894,0.040231942761290884,0.24376716418168506,0.2119721765290437,31,0.38668597705247637
ETC/OP,0.2780343835552191,0.21242305686519794,0.06835776515258092,0.022103324317290573,0.018201088257034814,25,0.14526656734895543
ETC/SAND,0.3239913270372798,0.33651590916964086,1.1435554223527336,0.8733434335147146,0.6613320722423173,28,1.0174308558610627
ETC/SHIB,0.00012352404722084005,0.5280387077465238,-0.7604924354032182,0.7570095369087705,0.7076009603256262,34,0.9009996149298173
ETC/SOL,0.09587674030769622,0.4337304759358652,-0.4333422507390425,0.2457597768133005,0.27678234719530415,37,0.3770460355229525
ETC/SUI,0.2036327084161249,0.1463156707744952,0.7197286290355351,0.4765550197128424,0.25164401304071454,15,0.5905563538276559
ETC/UNI,0.0684595356097967,0.44497408072570305,-0.7958695695069469,1.1408340172630578,1.141732476003423,43,1.3053254790922943
ETC/XLM,0.06319636154745155,0.3923709810573999,-1.193696829563591,1.3545260913248107,1.471933300234847,36,1.4806536110140185
ETC/XRP,0.015130020056552444,0.4378846984699917,1.622879140670895,0.5806286379314393,0.34629652680860323,19,0.7079329364431567
ETH/FET,0.050996534885164514,0.2722466351773578,0.2588109847893364,-1.1168496615174042,-0.8957315576598942,23,-0.9951787215918644
ETH/FIL,0.10365719861070283,0.2892255491310895,-0.5285356542625427,-0.4670433807608193,-0.4647124003961448,34,-0.3268131715015452
ETH/LINK,0.2864018175434392,0.6240799454645655,-1.3893388558706463,-0.04804761499629922,-0.030648110152935726,30,0.14220197138697935
ETH/LTC,0.0008145824667727701,0.5461271305855501,-0.3432427397986917,-1.0982944994020298,-1.0448953354491861,32,-0.955568143103489
ETH/MANA,0.8696979949770187,0.24021533077671123,-0.17268815510484242,-0.39189232614930736,-0.326668860525365,29,-0.24882972800498251
ETH/MKR,0.15215789354882286,0.5060481783134155,-0.806293564713921,-2.138029084031742,-2.025008639754367,27,-2.0158222078320573
ETH/NEAR,0.7299847246358216,0.24143209095916127,-0.2049697625184313,-1.49708435542987,-1.2877589116135815,27,-1.363729366901636
ETH/OP,0.856876472008012,0.5116579997780185,-1.3079003458133827,-1.5882349581732367,-1.0912988431187203,24,-1.4421669678354663
ETH/SAND,0.5227551172467285,-0.19147988866828547,-0.325786875476599,-0.15883907203543537,-0.16884520275002848,28,-0.051435300452241296
ETH/SHIB,0.012969396229508068,0.531629952074119,-0.42666345820590407,-0.32804713403383473,-0.26771557010644076,31,-0.1725546874501517
ETH/SOL,0.06985675449763963,0.33345646466996665,-0.058322913761770165,-0.05582273989759178,-0.05386557015169352,40,0.11136008541314174
ETH/SUI,0.3035024628431492,0.1588077563643203,-0.4648450205673265,-1.215770657672618,-0.6770303668917649,15,-1.1012270891088127
ETH/UNI,0.09328243205273568,0.3673652432512559,-0.618578843325015,-0.9062936722980597,-0.8777768731511657,36,-0.7519588739896902
ETH/XLM,0.037333827947921706,0.40506588687604594,-0.40622991115740825,-0.15012499123475861,-0.17552373927999504,40,-0.013224029229883291
ETH/XRP,0.043154659079232285,0.35810550077654185,0.1346802253564535,-1.888079269734555,-1.1289375726702053,17,-1.7668258328430315
FET/FIL,0.8335254273571292,1.711643931480656,0.6505153941470593,-0.00858829618575685,-0.01481244483772215,26,0.05161262968898238
FET/LINK,0.46744706561470717,2.1548033128834865,-0.39416150277111894,-1.3786262564664609,-2.9149842909645387,24,-1.331715307179251
FET/LTC,0.6822944305237203,3.23534869778331,1.4594947804521459,-0.4638994350327208,-1.224373477482665,27,-0.4214089902846154
FET/MANA,0.9218395017252387,-0.42252617744763554,-1.2527225826754398,0.0443251409892592,0.09297069271723782,30,0.10123928786470415
FET/MKR,0.7494926489174771,0.9543795315598753,-0.9902881626290975,-0.8174817203006135,-1.0210126977281284,22,-0.7452769076896647
FET/NEAR,0.7809785836627678,0.8571071692398132,-0.4538143137518141,-1.326740403647926,-1.4461192373651972,25,-1.2310828955261253
FET/OP,0.20650629797550418,1.8413386319779799,0.5263219419838162,-0.2270481573919193,-0.4350524485480795,26,-0.1724881978060846
FET/SAND,0.605801415109578,-0.3932293900066178,-0.9890641496262029,0.44134125442458494,0.8222209491835683,29,0.5019723328881196
FET/SHIB,0.650056589529004,1.8362984788095098,0.2815840688341168,-0.18832134555346025,-0.2914296986732896,27,-0.11822822045915972
FET/SOL,0.6126027719008172,1.0662109902730532,-0.6962119480001098,-1.8240435817597849,-2.2496013707884317,27,-1.7305867515913833
FET/SUI,0.3853967567699683,0.3130731357275215,-1.5858652624662988,-0.20755473572920025,-0.1684342204439082,20,-0.1085327260858977
FET/UNI,0.5685095203620407,2.3060528861534486,0.23078140753046533,0.021026061182059717,0.05448937105122864,27,0.06257469516020273
FET/XLM,0.9385636041974306,1.9497304372136102,-0.5664460844270868,-1.3871120820526996,-3.7883353289341852,26,-1.347453319302477
FET/XRP,0.4769651350199021,0.39397446173418216,-1.0610732565335121,-0.5048404956382923,-0.49698261790437337,22,-0.4137591202395751
FIL/LINK,0.3853492674829208,0.8564564750633329,0.108398395850258,0.4908908101034004,0.5793601409747879,35,0.6087692735754251
FIL/LTC,0.1874163990406621,2.294277394400124,1.4105458473851205,0.46526969169637894,1.0083843746091208,33,0.5260145947714852
FIL/MANA,0.02807298828710299,0.8328164280038097,0.34805013069541385,0.8325754192322106,1.1007309785357715,37,0.9416620236013604
FIL/MKR,0.18314782544368507,1.7291577347462677,0.45685657171740707,-0.6409286158621735,-1.1417022987142003,29,-0.5741476513225205
FIL/NEAR,0.010907760300047984,0.6731967072130794,1.7028802712646667,0.9708249610510004,0.965274942401084,36,1.1104889182503574
FIL/OP,0.05611805802818248,0.2908811343159071,0.03172647911751715,0.2859675336738869,0.3499218554476551,31,0.3876077684393702
FIL/SAND,0.24980234409316443,0.6154511025876791,1.301213735296899,1.3447610874091867,1.338396625844776,28,1.4516802676040208
FIL/SHIB,4.602280554360622e-08,1.417099771706391,-0.11139779940415331,0.532718669456848,1.0245800757124457,36,0.6064994053591153
FIL/SOL,0.14049111171548034,1.0232593425259102,0.04728529585605952,-0.2611020611979066,-0.42047964401539817,36,-0.17122047793045864
FIL/SUI,0.47302353414982135,0.07788020980596386,-0.46580144190038353,1.5614850360514105,1.3359025817022938,22,1.6601455041456679
FIL/UNI,0.004955251689436224,1.7689674465390228,1.1457140614153571,0.6607106591735789,1.6313036038308726,33,0.7135832961584483
FIL/XLM,0.07271527058639228,2.0826285549666146,0.7436858557864616,-0.4547450817488615,-1.5014415053121901,36,-0.4106496663280036
FIL/XRP,0.5138435970297696,0.24272241626364047,-0.4820339272100876,1.623368368732026,1.4111689503489844,24,1.7284712953822385
LINK/LTC,0.6107144791486755,0.6916916525107447,-0.6186761366205138,0.21889421492945513,0.19388579818923624,32,0.3614954646838468
LINK/MANA,0.7006790163807708,0.29107480256883844,-0.17052073424778788,-0.41127065222378145,-0.45264394285691,32,-0.2937850472795834
LINK/MKR,0.014362675446517394,0.6706514757937065,-0.8308708020129276,-1.3454043527179875,-1.4768621367219648,24,-1.2542289881838533
LINK/NEAR,0.6430536918395594,0.3163077866785823,-0.1406752583609556,-0.6674831438659198,-0.7128218038471601,31,-0.5486719811116914
LINK/OP,0.42675236641308967,0.579456292265001,-0.22243354695981135,-0.3986500492719354,-0.29683165020704205,28,-0.2467924936582924
LINK/SAND,0.6271130763502628,-0.06564926731146645,-0.5444254046701763,0.21629671669993794,0.24408842704164474,26,0.309176051772937
LINK/SHIB,0.3253808145634731,0.6087453753706307,-0.31734521210644306,-0.25663518322044926,-0.22439466865503122,32,-0.10733015014022994
LINK/SOL,0.02068148203021188,0.5111600885220803,-0.04904067927978596,-0.1732904682368749,-0.17037275057206142,30,-0.05104067501619461
LINK/SUI,0.1735467220649501,0.24553176763421863,0.21808224355629385,0.5257690133639241,0.2716648815222792,19,0.673043547441898
LINK/UNI,0.38310102060907303,0.9698797933535415,0.02165713008943079,0.3416373415495816,0.38974128405407926,32,0.4521365619178535
LINK/XLM,0.7094615125355288,0.9993243820266711,0.3976205238824054,-0.5457097986906582,-0.8240941540331386,31,-0.4625090464454457
LINK/XRP,0.2121407073930045,0.44920250844227855,0.4789747598258901,-0.033906805211868035,-0.020326281466249277,20,0.09909184053269378
LTC/MANA,0.20320071015604746,0.19333800333353068,0.7458232449889748,0.24748661411150064,0.22251716317890466,29,0.37695606525687014
LTC/MKR,0.016499588862732045,0.6706627484765011,0.7726276579447159,-0.09284926846844639,-0.10014235915214567,33,0.02937445548044871
LTC/NEAR,0.19073941134541955,0.11248159597845599,0.8054238727618718,-0.6426266050379976,-0.6375959490401506,27,-0.5298188524238985
LTC/OP,0.08003663281072732,0.23407236729536024,1.5349899964819007,-0.37166607353446246,-0.3340908897668289,26,-0.2530649952835948
LTC/SAND,0.00843119063667292,0.18835420521970464,0.6781875927319828,0.018377294603279578,0.01500809124777458,23,0.13041586141363065
LTC/SHIB,0.0023047831159238854,0.5136233451186959,-0.09580619960815479,-0.3346623044925529,-0.34769102904556975,31,-0.2125192656564375
LTC/SOL,0.40024763236130334,0.14162753959612157,0.7345463481897835,-0.4466792401261211,-0.5771160367299427,34,-0.3387591770491324
LTC/SUI,0.09868051829776664,0.2267207701136538,0.7738831786954813,0.3933101577672849,0.1668653556912395,18,0.5654009084952216
LTC/UNI,0.0045938745659919135,0.6213817680380532,1.2080837469560397,0.7100299839682169,0.8307757690206251,40,0.842596329487286
LTC/XLM,0.030046381770342336,0.7027590175624625,1.0571304780991757,-0.13915227489036106,-0.17233562116625856,38,-0.016353197567699856
LTC/XRP,0.000321882948496068,0.19648346642588907,0.7313905279371635,0.5705620023497481,0.3128644803601349,17,0.6945197249883623
MANA/MKR,0.7370163843187783,1.1126846272010102,-0.6154475919372907,-0.8286779775049448,-1.0425163065125533,27,-0.7401737308289558
MANA/NEAR,0.6099081186747686,0.7695534745757754,0.34624188396580824,0.626122387124078,0.6739948909519419,39,0.7674256567731489
MANA/OP,0.24494059933581686,0.01532685002003127,-0.8476304263466444,0.4833571943891659,0.6419436535112188,28,0.5672130048956017
MANA/SAND,0.17766145875590578,0.8717877471778214,0.7263504449571343,2.648208390626239,2.401132064105778,33,2.774401889716432
MANA/SHIB,0.7871177228040431,1.3811138342460718,0.12872212368404523,1.273568309347976,1.391326024751237,36,1.4036931402595203
MANA/SOL,0.7957790851272852,0.5579925632129394,-0.20895491412706751,0.03338609781593837,0.03679840173591148,27,0.13267225292085993
MANA/SUI,0.40753653193080075,0.13278007766131472,-0.34086956349675024,0.7195378534654463,0.5112164683005931,18,0.8199507112565163
MANA/UNI,0.6966223241013956,1.5789737384053737,-0.2045115871618151,0.8527982363674977,1.4663236826525594,31,0.9238312425284118
