timestamp,open,high,low,close,volume
2026-04-14 22:35:00,1.3592,1.3593,1.3576,1.3583,36306.71
2026-04-14 22:40:00,1.3583,1.3585,1.3567,1.3568,59912.69
2026-04-14 22:45:00,1.3569,1.3576,1.3557,1.356,59104.81
2026-04-14 22:50:00,1.3559,1.3565,1.3557,1.3558,50100.06
2026-04-14 22:55:00,1.3558,1.3593,1.3551,1.3582,88625.21
2026-04-14 23:00:00,1.3581,1.359,1.3573,1.3589,1687.07
2026-04-14 23:05:00,1.3589,1.3593,1.3582,1.3582,32903.98
2026-04-14 23:10:00,1.3575,1.3577,1.3569,1.3577,52258.21
2026-04-14 23:15:00,1.3576,1.3595,1.3576,1.3592,6505.19
2026-04-14 23:20:00,1.3593,1.3599,1.3592,1.3599,36599.58
2026-04-14 23:25:00,1.3599,1.3599,1.3588,1.3599,50882.99
2026-04-14 23:30:00,1.3598,1.361,1.3597,1.361,31155.05
2026-04-14 23:35:00,1.3613,1.3635,1.3612,1.3629,78747.05
2026-04-14 23:40:00,1.3624,1.3639,1.3622,1.3633,38790.55
2026-04-14 23:45:00,1.3632,1.364,1.3632,1.364,14648.67
2026-04-14 23:50:00,1.3637,1.3652,1.36,1.3607,84936.63
2026-04-14 23:55:00,1.3607,1.3607,1.3601,1.3606,10487.53
2026-04-15 00:00:00,1.3606,1.3636,1.3606,1.3636,38780.97
2026-04-15 00:05:00,1.3631,1.3646,1.363,1.3631,54438.71
2026-04-15 00:10:00,1.3631,1.3633,1.3607,1.3608,85875.54
2026-04-15 00:15:00,1.3609,1.3609,1.357,1.3572,55781.68
2026-04-15 00:20:00,1.3575,1.3597,1.3572,1.3589,92938.31
2026-04-15 00:25:00,1.3586,1.3619,1.3576,1.3607,208322.11
2026-04-15 00:30:00,1.3611,1.3619,1.3601,1.3609,68014.87
2026-04-15 00:35:00,1.361,1.3631,1.361,1.3619,83605.18
2026-04-15 00:40:00,1.3619,1.3633,1.3616,1.3632,35995.37
2026-04-15 00:45:00,1.3633,1.3643,1.3621,1.3622,26138.71
2026-04-15 00:50:00,1.3623,1.3656,1.3605,1.3606,278166.09
2026-04-15 00:55:00,1.3607,1.3612,1.3606,1.3612,30253.79
2026-04-15 01:00:00,1.3607,1.3611,1.3597,1.3599,53302.31
