ts,o,h,l,close,vol,dt
1680566400000,1.287,1.371,1.275,1.329,51564.79,2023-04-04 00:00:00+00:00
1680652800000,1.322,1.391,1.308,1.34,30305.35,2023-04-05 00:00:00+00:00
1680739200000,1.334,1.334,1.273,1.305,31299.05,2023-04-06 00:00:00+00:00
1680825600000,1.303,1.317,1.265,1.302,24318.66,2023-04-07 00:00:00+00:00
1680912000000,1.288,1.309,1.262,1.275,11144.09,2023-04-08 00:00:00+00:00
1680998400000,1.283,1.311,1.249,1.302,26023.54,2023-04-09 00:00:00+00:00
1681084800000,1.311,1.487,1.292,1.47,52102.15,2023-04-10 00:00:00+00:00
1681171200000,1.482,1.693,1.467,1.576,191050.3,2023-04-11 00:00:00+00:00
1681257600000,1.585,1.685,1.532,1.601,114668.53,2023-04-12 00:00:00+00:00
1681344000000,1.598,1.682,1.555,1.607,51888.77,2023-04-13 00:00:00+00:00
1681430400000,1.609,1.785,1.605,1.734,153570.58,2023-04-14 00:00:00+00:00
1681516800000,1.734,1.761,1.655,1.675,20058.1,2023-04-15 00:00:00+00:00
1681603200000,1.675,1.784,1.65,1.774,35144.59,2023-04-16 00:00:00+00:00
1681689600000,1.768,2.085,1.723,1.977,300444.06,2023-04-17 00:00:00+00:00
1681776000000,1.985,2.127,1.943,2.028,145382.72,2023-04-18 00:00:00+00:00
1681862400000,2.016,2.047,1.796,1.939,111626.49,2023-04-19 00:00:00+00:00
1681948800000,1.939,2.191,1.876,1.899,214940.27,2023-04-20 00:00:00+00:00
1682035200000,1.917,1.943,1.623,1.629,202752.74,2023-04-21 00:00:00+00:00
1682121600000,1.629,1.849,1.627,1.814,149139.99,2023-04-22 00:00:00+00:00
1682208000000,1.798,1.798,1.633,1.71,68195.36,2023-04-23 00:00:00+00:00
1682294400000,1.696,1.835,1.687,1.775,117789.56,2023-04-24 00:00:00+00:00
1682380800000,1.769,2.037,1.747,2.018,193826.1,2023-04-25 00:00:00+00:00
1682467200000,2.028,2.462,2.003,2.293,560087.93,2023-04-26 00:00:00+00:00
1682553600000,2.288,2.403,2.207,2.333,113314.66,2023-04-27 00:00:00+00:00
1682640000000,2.334,2.589,2.327,2.366,227113.24,2023-04-28 00:00:00+00:00
1682726400000,2.372,2.486,2.343,2.372,126467.91,2023-04-29 00:00:00+00:00
1682812800000,2.365,2.552,2.343,2.385,130681.4,2023-04-30 00:00:00+00:00
1682899200000,2.384,2.446,2.189,2.206,216866.08,2023-05-01 00:00:00+00:00
1682985600000,2.204,2.272,2.053,2.067,142960.52,2023-05-02 00:00:00+00:00
1683072000000,2.059,2.335,2.017,2.287,192259.61,2023-05-03 00:00:00+00:00
1683158400000,2.279,2.314,2.203,2.215,135679.78,2023-05-04 00:00:00+00:00
1683244800000,2.228,2.257,2.139,2.198,121238.7,2023-05-05 00:00:00+00:00
1683331200000,2.18,2.21,2.012,2.067,48241.77,2023-05-06 00:00:00+00:00
1683417600000,2.065,2.234,2.037,2.12,46774.18,2023-05-07 00:00:00+00:00
1683504000000,2.139,2.16,1.811,1.866,101169.69,2023-05-08 00:00:00+00:00
1683590400000,1.854,1.888,1.721,1.743,134678.61,2023-05-09 00:00:00+00:00
