ts,o,h,l,close,vol,dt
1681344000000,2.222,2.234,2.159,2.198,10012.7,2023-04-13 00:00:00+00:00
1681430400000,2.198,2.273,2.153,2.223,33515.2,2023-04-14 00:00:00+00:00
1681516800000,2.213,2.407,2.175,2.317,40533.4,2023-04-15 00:00:00+00:00
1681603200000,2.311,2.354,2.266,2.315,13454.1,2023-04-16 00:00:00+00:00
1681689600000,2.314,2.33,2.239,2.287,51070.7,2023-04-17 00:00:00+00:00
1681776000000,2.279,2.398,2.241,2.339,30226.4,2023-04-18 00:00:00+00:00
1681862400000,2.341,2.401,2.09,2.152,40635.9,2023-04-19 00:00:00+00:00
1681948800000,2.139,2.196,2.023,2.038,21497.0,2023-04-20 00:00:00+00:00
1682035200000,2.035,2.058,1.888,1.927,30370.7,2023-04-21 00:00:00+00:00
1682121600000,1.916,1.945,1.904,1.945,30442.6,2023-04-22 00:00:00+00:00
1682208000000,1.927,1.94,1.842,1.916,10189.0,2023-04-23 00:00:00+00:00
1682294400000,1.904,1.94,1.849,1.89,25917.8,2023-04-24 00:00:00+00:00
1682380800000,1.881,1.983,1.847,1.965,12640.7,2023-04-25 00:00:00+00:00
1682467200000,1.968,2.024,1.781,1.881,52121.6,2023-04-26 00:00:00+00:00
1682553600000,1.892,1.951,1.877,1.927,17890.3,2023-04-27 00:00:00+00:00
1682640000000,1.916,1.934,1.877,1.916,13955.9,2023-04-28 00:00:00+00:00
1682726400000,1.916,1.955,1.909,1.929,11443.4,2023-04-29 00:00:00+00:00
1682812800000,1.927,1.984,1.896,1.939,11562.0,2023-04-30 00:00:00+00:00
1682899200000,1.951,1.951,1.803,1.836,15869.9,2023-05-01 00:00:00+00:00
1682985600000,1.836,1.851,1.813,1.834,13163.6,2023-05-02 00:00:00+00:00
1683072000000,1.824,1.921,1.782,1.902,18293.1,2023-05-03 00:00:00+00:00
1683158400000,1.897,1.897,1.831,1.835,5863.7,2023-05-04 00:00:00+00:00
1683244800000,1.847,1.883,1.822,1.867,7495.5,2023-05-05 00:00:00+00:00
1683331200000,1.863,1.876,1.744,1.772,18583.4,2023-05-06 00:00:00+00:00
1683417600000,1.767,1.78,1.729,1.73,5255.1,2023-05-07 00:00:00+00:00
1683504000000,1.745,1.745,1.569,1.644,34799.9,2023-05-08 00:00:00+00:00
1683590400000,1.643,1.654,1.608,1.613,4002.2,2023-05-09 00:00:00+00:00
1683676800000,1.619,1.685,1.556,1.663,21722.2,2023-05-10 00:00:00+00:00
1683763200000,1.642,1.642,1.556,1.597,7244.7,2023-05-11 00:00:00+00:00
1683849600000,1.594,1.651,1.543,1.651,8702.9,2023-05-12 00:00:00+00:00
1683936000000,1.652,1.67,1.621,1.659,12692.0,2023-05-13 00:00:00+00:00
1684022400000,1.643,1.67,1.643,1.655,1050.8,2023-05-14 00:00:00+00:00
1684108800000,1.648,1.703,1.637,1.657,2369.7,2023-05-15 00:00:00+00:00
1684195200000,1.657,1.67,1.637,1.658,5606.7,2023-05-16 00:00:00+00:00
1684281600000,1.648,1.714,1.644,1.702,9309.2,2023-05-17 00:00:00+00:00
1684368000000,1.692,1.701,1.626,1.659,13508.7,2023-05-18 00:00:00+00:00
1684454400000,1.651,1.692,1.651,1.67,2450.8,2023-05-19 00:00:00+00:00
1684540800000,1.659,1.667,1.65,1.662,2036.1,2023-05-20 00:00:00+00:00
1684627200000,1.662,1.662,1.612,1.612,4700.0,2023-05-21 00:00:00+00:00
1684713600000,1.608,1.626,1.586,1.615,3398.5,2023-05-22 00:00:00+00:00
1684800000000,1.605,1.677,1.605,1.644,2846.9,2023-05-23 00:00:00+00:00
1684886400000,1.634,1.634,1.562,1.574,9985.2,2023-05-24 00:00:00+00:00
1684972800000,1.566,1.578,1.532,1.56,10255.4,2023-05-25 00:00:00+00:00
1685059200000,1.552,1.596,1.535,1.582,5078.2,2023-05-26 00:00:00+00:00
1685145600000,1.577,1.651,1.577,1.637,5476.4,2023-05-27 00:00:00+00:00
1685232000000,1.635,1.681,1.626,1.67,1910.5,2023-05-28 00:00:00+00:00
1685318400000,1.665,1.667,1.62,1.634,22791.9,2023-05-29 00:00:00+00:00
1685404800000,1.626,1.644,1.605,1.612,2203.3,2023-05-30 00:00:00+00:00
1685491200000,1.61,1.615,1.548,1.561,14221.8,2023-05-31 00:00:00+00:00
1685577600000,1.571,1.574,1.535,1.545,5999.9,2023-06-01 00:00:00+00:00
1685664000000,1.555,1.626,1.555,1.611,5158.7,2023-06-02 00:00:00+00:00
1685750400000,1.605,1.637,1.603,1.618,2410.1,2023-06-03 00:00:00+00:00
1685836800000,1.621,1.65,1.617,1.617,4243.3,2023-06-04 00:00:00+00:00
1685923200000,1.615,1.655,1.443,1.5,26614.9,2023-06-05 00:00:00+00:00
1686009600000,1.494,1.539,1.461,1.527,12110.4,2023-06-06 00:00:00+00:00
1686096000000,1.521,1.53,1.357,1.4,57466.7,2023-06-07 00:00:00+00:00
1686182400000,1.391,1.425,1.384,1.409,11210.7,2023-06-08 00:00:00+00:00
1686268800000,1.412,1.43,1.368,1.388,57529.6,2023-06-09 00:00:00+00:00
1686355200000,1.387,1.389,1.158,1.203,81340.5,2023-06-10 00:00:00+00:00
1686441600000,1.196,1.236,1.186,1.206,22251.6,2023-06-11 00:00:00+00:00
1686528000000,1.207,1.213,1.17,1.198,7193.5,2023-06-12 00:00:00+00:00
1686614400000,1.197,1.238,1.184,1.196,19641.1,2023-06-13 00:00:00+00:00
1686700800000,1.201,1.243,1.159,1.174,19486.8,2023-06-14 00:00:00+00:00
1686787200000,1.17,1.223,1.161,1.192,51931.7,2023-06-15 00:00:00+00:00
1686873600000,1.189,1.228,1.182,1.215,3736.3,2023-06-16 00:00:00+00:00
1686960000000,1.208,1.277,1.205,1.259,3178.5,2023-06-17 00:00:00+00:00
1687046400000,1.256,1.274,1.228,1.24,3290.3,2023-06-18 00:00:00+00:00
1687132800000,1.24,1.241,1.198,1.229,4628.9,2023-06-19 00:00:00+00:00
1687219200000,1.244,1.311,1.223,1.294,3277.8,2023-06-20 00:00:00+00:00
1687305600000,1.297,1.358,1.294,1.341,3500.1,2023-06-21 00:00:00+00:00
1687392000000,1.351,1.38,1.327,1.327,15536.7,2023-06-22 00:00:00+00:00
1687478400000,1.331,1.411,1.325,1.378,39918.1,2023-06-23 00:00:00+00:00
1687564800000,1.376,1.455,1.376,1.406,29889.3,2023-06-24 00:00:00+00:00
1687651200000,1.412,1.463,1.395,1.395,10566.4,2023-06-25 00:00:00+00:00
1687737600000,1.38,1.634,1.361,1.484,29945.7,2023-06-26 00:00:00+00:00
1687824000000,1.485,1.506,1.452,1.472,9234.0,2023-06-27 00:00:00+00:00
1687910400000,1.47,1.47,1.34,1.365,4283.1,2023-06-28 00:00:00+00:00
1687996800000,1.361,1.391,1.337,1.351,9028.2,2023-06-29 00:00:00+00:00
1688083200000,1.348,1.445,1.301,1.383,13055.7,2023-06-30 00:00:00+00:00
1688169600000,1.382,1.482,1.357,1.481,8104.3,2023-07-01 00:00:00+00:00
1688256000000,1.476,1.476,1.43,1.473,6955.8,2023-07-02 00:00:00+00:00
1688342400000,1.453,1.485,1.433,1.442,6391.4,2023-07-03 00:00:00+00:00
1688428800000,1.441,1.452,1.382,1.409,9353.8,2023-07-04 00:00:00+00:00
1688515200000,1.41,1.413,1.337,1.343,4206.7,2023-07-05 00:00:00+00:00
1688601600000,1.348,1.388,1.291,1.31,5912.4,2023-07-06 00:00:00+00:00
1688688000000,1.31,1.368,1.299,1.329,7996.2,2023-07-07 00:00:00+00:00
1688774400000,1.329,1.397,1.329,1.372,7996.5,2023-07-08 00:00:00+00:00
1688860800000,1.385,1.39,1.33,1.332,2218.8,2023-07-09 00:00:00+00:00
1688947200000,1.318,1.355,1.291,1.33,6213.0,2023-07-10 00:00:00+00:00
1689033600000,1.331,1.352,1.31,1.325,5150.2,2023-07-11 00:00:00+00:00
1689120000000,1.329,1.37,1.312,1.33,7951.2,2023-07-12 00:00:00+00:00
1689206400000,1.323,1.463,1.318,1.46,15504.4,2023-07-13 00:00:00+00:00
1689292800000,1.46,1.592,1.45,1.497,35108.1,2023-07-14 00:00:00+00:00
1689379200000,1.498,1.52,1.464,1.486,10726.3,2023-07-15 00:00:00+00:00
1689465600000,1.498,1.505,1.439,1.445,10428.1,2023-07-16 00:00:00+00:00
1689552000000,1.439,1.501,1.428,1.498,16901.4,2023-07-17 00:00:00+00:00
1689638400000,1.504,1.511,1.443,1.472,7018.3,2023-07-18 00:00:00+00:00
1689724800000,1.483,1.519,1.459,1.459,4774.6,2023-07-19 00:00:00+00:00
