symbol,side,entry_ts,net,gross,reason,held_s,rsi
ADA/USDT:USDT,short,1785345600,-3.960000000000008,-3.600000000000008,stop_loss,2400,70.34827931737507
SUI/USDT:USDT,short,1758663300,0.8125117776850194,1.1725117776850194,trailing_stop,3300,73.52123654131472
SUI/USDT:USDT,long,1758730500,-0.7759660146915788,-0.4159660146915788,st2_hold,14400,29.68484257333823
SUI/USDT:USDT,short,1759066200,-3.959999999999992,-3.599999999999992,stop_loss,3300,75.49546857173863
SUI/USDT:USDT,long,1761246600,-3.960000000000021,-3.6000000000000205,stop_loss,6300,29.647083891803717
SUI/USDT:USDT,short,1763850000,-3.960000000000013,-3.600000000000013,stop_loss,1800,71.38412159963188
SUI/USDT:USDT,short,1765110000,-3.9600000000000177,-3.600000000000018,stop_loss,1800,70.33413838347357
SUI/USDT:USDT,long,1765659900,1.234090144005978,1.5940901440059778,trailing_stop,11700,28.30175756125379
SUI/USDT:USDT,short,1766062200,-3.9599999999999858,-3.5999999999999854,stop_loss,2400,71.29687931184966
SUI/USDT:USDT,short,1766202600,1.9267209775967664,2.286720977596766,trailing_stop,4200,70.77632872768389
SUI/USDT:USDT,long,1766817900,0.4911209481650529,0.8511209481650529,trailing_stop,12300,25.00029010673164
SUI/USDT:USDT,short,1767480000,-3.96,-3.6000000000000005,stop_loss,4800,70.71823620444525
SUI/USDT:USDT,short,1768158000,4.440000000000004,4.800000000000004,take_profit,4500,72.27365768856629
SUI/USDT:USDT,long,1769053500,0.7887650661924378,1.1487650661924378,trailing_stop,4500,27.160511334115327
SUI/USDT:USDT,short,1769293500,-1.6727777029756197,-1.3127777029756194,st2_hold,14400,74.61800664040547
SUI/USDT:USDT,long,1769943000,1.6499921114909242,2.009992111490924,trailing_stop,3300,29.18101805694323
SUI/USDT:USDT,long,1770242100,0.4086192468618999,0.7686192468618999,trailing_stop,600,22.921138969751368
SUI/USDT:USDT,short,1770355500,-3.9600000000000057,-3.6000000000000054,stop_loss,600,71.5105313092987
SUI/USDT:USDT,short,1770576300,0.3529968645696577,0.7129968645696577,trailing_stop,5400,73.65675058251543
SUI/USDT:USDT,short,1770813300,1.0471563507056811,1.407156350705681,trailing_stop,2700,72.25772531039095
SUI/USDT:USDT,long,1770900600,-3.9599999999999977,-3.5999999999999974,stop_loss,2100,19.926479807418445
SUI/USDT:USDT,short,1770966300,-3.959999999999986,-3.5999999999999863,stop_loss,4800,79.25334572456579
SUI/USDT:USDT,long,1772328000,4.439999999999997,4.799999999999997,take_profit,1500,19.567834411380034
SUI/USDT:USDT,long,1772665800,-3.959999999999987,-3.5999999999999877,stop_loss,6600,22.14645069656177
SUI/USDT:USDT,short,1772871900,-0.6584084880636276,-0.2984084880636276,st2_hold,14400,70.34654614847148
SUI/USDT:USDT,long,1773555900,0.4714901686795002,0.8314901686795002,trailing_stop,9900,22.986418573276023
SUI/USDT:USDT,short,1774150800,0.3676941026729183,0.7276941026729183,trailing_stop,1500,76.47114670284573
SUI/USDT:USDT,long,1774304100,-3.959999999999997,-3.599999999999997,stop_loss,12000,27.106161749343514
SUI/USDT:USDT,long,1774931700,0.2860027567194678,0.6460027567194678,trailing_stop,5100,26.172635336584538
SUI/USDT:USDT,short,1775684100,0.9157284696740798,1.2757284696740798,trailing_stop,3000,73.12274452572667
SUI/USDT:USDT,long,1776294600,2.13603125000001,2.49603125000001,trailing_stop,12300,26.234564272143928
SUI/USDT:USDT,long,1776316800,2.5314522821576593,2.891452282157659,trailing_stop,4200,26.63711127204165
SUI/USDT:USDT,short,1776489300,1.233617233469618,1.593617233469618,trailing_stop,11100,71.699681406575
SUI/USDT:USDT,long,1776726900,0.6396506827564247,0.9996506827564248,trailing_stop,9000,24.453658033283688
SUI/USDT:USDT,long,1776861900,0.5057897462454582,0.8657897462454582,trailing_stop,1800,28.822146978924977
SUI/USDT:USDT,short,1776944100,-3.9600000000000057,-3.6000000000000054,stop_loss,13200,72.64817584881288
SUI/USDT:USDT,short,1777079400,0.5902692429521705,0.9502692429521704,st2_hold,14400,72.08085759733487
SUI/USDT:USDT,long,1777206900,-0.328223705115987,0.031776294884013,st2_hold,14400,18.467180970436203
SUI/USDT:USDT,short,1777227900,1.338604060913696,1.698604060913696,trailing_stop,12300,70.19838578514242
SUI/USDT:USDT,short,1777705500,0.06432814710045,0.42432814710045,st2_hold,14400,72.91015466730488
SUI/USDT:USDT,short,1779770400,-3.9600000000000217,-3.6000000000000214,stop_loss,3300,84.91873308528952
SUI/USDT:USDT,long,1780077300,-3.959999999999996,-3.599999999999996,stop_loss,3000,24.94622811847178
SUI/USDT:USDT,long,1780348500,1.236489823919506,1.596489823919506,trailing_stop,7500,27.79851846211028
SUI/USDT:USDT,long,1781220000,-0.518667195557301,-0.158667195557301,st2_hold,14400,28.005896572379054
SUI/USDT:USDT,long,1782384000,0.7288117953165808,1.0888117953165808,trailing_stop,6900,26.73158244496564
SUI/USDT:USDT,long,1782767400,0.8283300085494688,1.1883300085494688,trailing_stop,2700,26.99847487627946
SUI/USDT:USDT,long,1782972600,0.6369529849717721,0.996952984971772,trailing_stop,2100,24.907327442062197
SUI/USDT:USDT,short,1783255500,-3.960000000000007,-3.600000000000007,stop_loss,8100,72.44494653408175
SUI/USDT:USDT,short,1783324200,1.09268266379084,1.45268266379084,trailing_stop,7500,72.15992851227237
SUI/USDT:USDT,long,1783380600,0.2544303797468631,0.6144303797468631,trailing_stop,3900,28.50785025373588
SUI/USDT:USDT,long,1783999500,4.44000000000002,4.80000000000002,take_profit,10500,27.666638817827476
SUI/USDT:USDT,short,1784117100,-3.960000000000022,-3.6000000000000223,stop_loss,3300,71.16699105674502
XRP/USDT:USDT,long,1754645400,0.4071236178481943,0.7671236178481943,trailing_stop,9300,26.37365400899836
XRP/USDT:USDT,short,1754796600,0.6060178675590433,0.9660178675590432,trailing_stop,10200,71.28412765687955
XRP/USDT:USDT,short,1754961900,1.2373630831642934,1.597363083164293,st2_hold,14400,70.23193023177366
XRP/USDT:USDT,long,1767588000,0.7126763084750137,1.0726763084750135,trailing_stop,3000,22.46207992303036
XRP/USDT:USDT,long,1767897900,0.9869715466241245,1.3469715466241243,trailing_stop,1800,29.667319554317174
XRP/USDT:USDT,short,1769524200,0.6024186637042035,0.9624186637042036,trailing_stop,600,70.44479106803217
XRP/USDT:USDT,long,1770546900,2.0665878567431575,2.426587856743158,trailing_stop,2700,27.892755945803287
XRP/USDT:USDT,long,1770681300,1.987692628941267,2.347692628941267,trailing_stop,5700,26.3771261116336
XRP/USDT:USDT,short,1770809700,1.215010918619901,1.575010918619901,trailing_stop,6300,73.92400608165002
XRP/USDT:USDT,long,1772494500,-3.960000000000024,-3.6000000000000245,stop_loss,12600,25.01183554104186
XRP/USDT:USDT,short,1772738700,0.6704780033841514,1.0304780033841514,trailing_stop,2400,82.34205646989183
XRP/USDT:USDT,short,1772782800,1.051651728553145,1.4116517285531451,trailing_stop,6000,70.53243228054143
XRP/USDT:USDT,short,1772903400,0.9945948725483372,1.3545948725483372,trailing_stop,3600,75.37974860600666
XRP/USDT:USDT,short,1772928900,0.5786733416771155,0.9386733416771156,trailing_stop,5100,76.70909549273942
XRP/USDT:USDT,short,1775729100,1.709629906542041,2.069629906542041,trailing_stop,6900,76.79448617708348
XRP/USDT:USDT,short,1775797200,1.4673254086181404,1.8273254086181403,trailing_stop,11100,72.09187091891297
GIGGLE/USDT:USDT,long,1771989900,0.3047082494969511,0.6647082494969511,trailing_stop,5100,26.52791716033049
GIGGLE/USDT:USDT,short,1772954400,0.4260291370937851,0.7860291370937851,trailing_stop,600,76.17641839907606
GIGGLE/USDT:USDT,short,1773174900,0.6743571428571532,1.0343571428571532,trailing_stop,3900,74.43022380262191
GIGGLE/USDT:USDT,long,1773414000,0.9981331503088268,1.3581331503088268,trailing_stop,900,26.486672979438808
GIGGLE/USDT:USDT,short,1773631800,-3.96,-3.6,stop_loss,2100,70.44025123419378
GIGGLE/USDT:USDT,short,1774102500,0.6103107861060864,0.9703107861060865,trailing_stop,3600,72.45511467902017
GIGGLE/USDT:USDT,long,1774199400,0.2903588516746681,0.6503588516746681,trailing_stop,6900,19.960611741675574
GIGGLE/USDT:USDT,long,1774342200,0.6309259947935851,0.9909259947935852,trailing_stop,3300,29.586902104514124
GIGGLE/USDT:USDT,short,1774377900,1.0282129277566607,1.3882129277566606,trailing_stop,3000,71.72642067378548
GIGGLE/USDT:USDT,short,1774830900,0.6622742759796211,1.022274275979621,trailing_stop,600,74.31418588615296
GIGGLE/USDT:USDT,short,1775252100,1.829034064395743,2.189034064395743,trailing_stop,6900,76.17894160944144
GIGGLE/USDT:USDT,short,1776616800,1.4648326232501545,1.8248326232501544,trailing_stop,600,71.83046123956454
GIGGLE/USDT:USDT,long,1776819300,0.975178522003831,1.335178522003831,trailing_stop,600,29.433235386324355
GIGGLE/USDT:USDT,short,1776945000,0.3678758542141535,0.7278758542141535,trailing_stop,8700,77.05936566880698
GIGGLE/USDT:USDT,short,1777509000,-3.96,-3.6,stop_loss,1200,72.30845449236718
GIGGLE/USDT:USDT,short,1778010300,0.4462659483980996,0.8062659483980996,trailing_stop,1500,79.33601385401343
GIGGLE/USDT:USDT,long,1778247900,1.152745361656379,1.5127453616563789,trailing_stop,2100,28.776662821698057
GIGGLE/USDT:USDT,long,1778308200,1.009150599270439,1.3691505992704391,trailing_stop,2100,19.985572050252912
GIGGLE/USDT:USDT,long,1780308300,-3.959999999999979,-3.5999999999999797,stop_loss,900,29.41893348207468
GIGGLE/USDT:USDT,short,1780332000,0.3970456754130879,0.7570456754130879,trailing_stop,600,75.08031867888633
GIGGLE/USDT:USDT,short,1783495800,0.4044014223626939,0.7644014223626939,trailing_stop,1500,71.47508243914376
GIGGLE/USDT:USDT,short,1785183600,1.8290874524715235,2.1890874524715236,trailing_stop,2400,73.30787617382676
GIGGLE/USDT:USDT,long,1785497700,4.44,4.800000000000001,take_profit,600,24.61084184993392
DOGE/USDT:USDT,long,1753651200,0.5745838759820419,0.9345838759820418,trailing_stop,900,26.63676649797354
DOGE/USDT:USDT,long,1753960500,-3.960000000000013,-3.600000000000013,stop_loss,5400,29.838573050561937
DOGE/USDT:USDT,long,1757270700,0.9226179576666692,1.2826179576666692,trailing_stop,2100,23.55122995540904
DOGE/USDT:USDT,long,1757782500,-3.9600000000000186,-3.6000000000000187,stop_loss,300,28.09489802174049
DOGE/USDT:USDT,short,1757968200,-3.960000000000023,-3.600000000000023,stop_loss,4800,72.88501547265929
DOGE/USDT:USDT,long,1758162900,2.540924532358659,2.9009245323586588,trailing_stop,2400,28.564886614314815
DOGE/USDT:USDT,long,1758915900,0.6248928680081707,0.9848928680081708,trailing_stop,2100,26.145493587792643
DOGE/USDT:USDT,short,1761307800,-3.959999999999982,-3.5999999999999828,stop_loss,1200,70.17483825849959
DOGE/USDT:USDT,short,1761458100,-3.960000000000002,-3.6000000000000023,stop_loss,12300,74.42673195542665
DOGE/USDT:USDT,long,1761506700,4.4399999999999915,4.799999999999992,take_profit,9300,24.61305324409368
DOGE/USDT:USDT,long,1761777600,-3.96,-3.6,stop_loss,3300,26.76718434108426
DOGE/USDT:USDT,short,1762979100,-1.5082746437404515,-1.148274643740452,st2_hold,14400,76.26334600526216
DOGE/USDT:USDT,short,1763073000,-3.960000000000015,-3.6000000000000156,stop_loss,3600,76.79658281152345
DOGE/USDT:USDT,short,1763132100,0.9162746180747482,1.2762746180747482,trailing_stop,600,74.89865647415576
DOGE/USDT:USDT,long,1763881800,0.3766047001052508,0.7366047001052508,trailing_stop,3900,29.17829370083902
DOGE/USDT:USDT,long,1770077700,0.4081539319576273,0.7681539319576273,trailing_stop,2700,21.412670664498705
DOGE/USDT:USDT,short,1770302700,4.440000000000005,4.800000000000005,take_profit,600,71.1108274104153
DOGE/USDT:USDT,long,1771626000,0.4157978989495067,0.7757978989495067,trailing_stop,3000,29.469810151247913
DOGE/USDT:USDT,short,1771797900,0.7905871251835456,1.1505871251835456,trailing_stop,9900,76.0174783854637
DOGE/USDT:USDT,short,1772158500,0.9977551649707304,1.3577551649707305,trailing_stop,4800,75.42488908573067
DOGE/USDT:USDT,long,1774304100,-3.959999999999985,-3.599999999999985,stop_loss,8400,28.135014603686372
DOGE/USDT:USDT,short,1774809900,3.0833285509325656,3.4433285509325655,st2_hold,14400,72.97664288904406
DOGE/USDT:USDT,long,1778673300,-3.96000000000002,-3.60000000000002,stop_loss,2400,25.879327839805413
DOGE/USDT:USDT,long,1778773500,4.440000000000004,4.800000000000004,take_profit,1800,28.81470358950567
DOGE/USDT:USDT,short,1778943000,-1.2663444108761626,-0.9063444108761628,st2_hold,14400,77.02734839061047
DOGE/USDT:USDT,short,1779210000,0.9663188238685644,1.3263188238685644,trailing_stop,5700,73.23592306932527
DOGE/USDT:USDT,short,1779254400,-1.785661914460298,-1.4256619144602978,st2_hold,14400,78.17928104128107
DOGE/USDT:USDT,long,1780938600,0.4745163535142833,0.8345163535142833,trailing_stop,1200,23.984305402315115
DOGE/USDT:USDT,short,1781025900,0.469513196480969,0.829513196480969,trailing_stop,1500,75.57648090643585
DOGE/USDT:USDT,short,1781332800,-3.96000000000001,-3.6000000000000103,stop_loss,13500,73.82069439497187
DOGE/USDT:USDT,short,1781465400,-3.960000000000012,-3.600000000000012,stop_loss,6300,75.85806457463595
DOGE/USDT:USDT,short,1782636600,1.5024139327663355,1.8624139327663356,trailing_stop,4800,71.90022296886058
DOGE/USDT:USDT,long,1782886500,-3.9599999999999977,-3.5999999999999974,stop_loss,1500,26.140237824128334
DOGE/USDT:USDT,long,1783120500,0.365543478260884,0.7255434782608841,trailing_stop,3900,27.43446506014375
DOGE/USDT:USDT,short,1785083700,1.082433761267383,1.4424337612673832,trailing_stop,6300,72.04374897271362
ONDO/USDT:USDT,long,1755436500,1.632421551213776,1.992421551213776,trailing_stop,2400,21.390645508236517
ONDO/USDT:USDT,short,1757018100,-0.8208294930875434,-0.4608294930875434,st2_hold,14400,71.79274698911931
