symbol,entry_ts,exit_ts,side,entry,exit,gross_bps,net_bps,exit_reason,day
1000PEPE,2025-08-14 13:00:00+00:00,2025-08-15 13:00:00+00:00,-1,0.0112138,0.0110027,188.2501917280488,176.7501917280488,TIME,2025-08-14
1000PEPE,2025-09-05 15:00:00+00:00,2025-09-06 15:00:00+00:00,-1,0.0095507,0.0095951,-46.48873904530504,-57.98873904530504,TIME,2025-09-05
1000PEPE,2025-09-13 14:00:00+00:00,2025-09-14 01:00:00+00:00,-1,0.0121009,0.0116652676,360.00000000000034,348.50000000000034,TP,2025-09-13
1000PEPE,2025-09-22 01:00:00+00:00,2025-09-22 06:00:00+00:00,-1,0.0101375,0.00977255,360.0000000000014,348.5000000000014,TP,2025-09-22
1000PEPE,2025-09-25 18:00:00+00:00,2025-09-26 02:00:00+00:00,-1,0.0089116,0.0092324176,-360.00000000000034,-371.50000000000034,SL,2025-09-25
1000PEPE,2025-10-10 16:00:00+00:00,2025-10-10 17:00:00+00:00,-1,0.0087663,0.0084507132,360.00000000000034,348.50000000000034,TP,2025-10-10
1000PEPE,2025-10-10 18:00:00+00:00,2025-10-10 18:00:00+00:00,-1,0.008418,0.008721048,-360.00000000000034,-371.50000000000034,SL,2025-10-10
1000PEPE,2025-10-10 21:00:00+00:00,2025-10-10 21:00:00+00:00,-1,0.0080639,0.0077735996,360.00000000000034,348.50000000000034,TP,2025-10-10
1000PEPE,2025-10-10 22:00:00+00:00,2025-10-10 22:00:00+00:00,-1,0.006821,0.006575444,360.00000000000034,348.50000000000034,TP,2025-10-10
1000PEPE,2025-10-30 05:00:00+00:00,2025-10-30 13:00:00+00:00,-1,0.0067942,0.0065496088000000004,359.9999999999992,348.4999999999992,TP,2025-10-30
1000PEPE,2025-11-03 04:00:00+00:00,2025-11-03 15:00:00+00:00,-1,0.0062162,0.0059924168,360.00000000000034,348.50000000000034,TP,2025-11-03
1000PEPE,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,-1,0.0057402,0.0059468472,-360.00000000000034,-371.50000000000034,SL,2025-11-03
1000PEPE,2025-11-04 06:00:00+00:00,2025-11-04 06:00:00+00:00,-1,0.0055075,0.005705770000000001,-360.00000000000034,-371.50000000000034,SL,2025-11-04
1000PEPE,2025-11-21 08:00:00+00:00,2025-11-21 12:00:00+00:00,-1,0.0042497,0.0040967108,360.00000000000034,348.50000000000034,TP,2025-11-21
1000PEPE,2025-12-01 01:00:00+00:00,2025-12-01 12:00:00+00:00,-1,0.0042475,0.00409459,360.00000000000034,348.50000000000034,TP,2025-12-01
1000PEPE,2025-12-05 17:00:00+00:00,2025-12-06 17:00:00+00:00,-1,0.0043365,0.0044635,-292.8629078750133,-304.3629078750133,TIME,2025-12-05
