sym,side,ts,k,v,fwd6,fwd12,fwd24,fwd48,fwd72
AAVE,1,2025-08-22 14:00:00+00:00,4.0,3.0,712.6816792464607,816.8548437402534,1304.0359303848793,967.8123635456304,157.50732954899814
AAVE,1,2025-11-02 16:00:00+00:00,4.0,3.0,63.49758622189228,-707.6066628974042,-1027.7040838516073,-1661.3752011481763,-1136.86774235637
ADA,-1,2025-08-14 12:00:00+00:00,4.0,3.0,235.28136181286018,66.13900032527376,-183.23755827821753,187.57454190610366,-545.3756912067664
ADA,-1,2025-09-15 08:00:00+00:00,4.0,3.0,-40.911747516072516,-105.20163646990044,-161.3091759205143,-188.19403857393445,-725.8912916423133
ADA,-1,2025-09-22 05:00:00+00:00,4.0,3.0,67.25111084424196,175.33325327248605,82.86297586165503,207.75789600096073,516.3924582682844
ADA,-1,2025-10-10 15:00:00+00:00,4.0,3.0,2098.197161488301,1590.5894386907048,1677.5348420918035,1213.3998209947572,847.7176831607214
ADA,-1,2025-10-30 04:00:00+00:00,4.0,3.0,-0.0,437.4801145402496,262.4880687241504,321.34902958956377,213.17212853961266
ADA,-1,2025-11-03 15:00:00+00:00,4.0,3.0,25.449918196692735,-129.06744228322165,372.6595164515556,29.085620796219793,523.5411743319407
ADA,-1,2025-12-01 00:00:00+00:00,4.0,3.0,-12.893243940175214,263.02217637957705,38.679731820525646,-1237.7514182568339,-1565.2398143372893
ADA,-1,2025-12-12 15:00:00+00:00,4.0,3.0,-53.92156862745079,-58.8235294117645,-88.23529411764896,210.78431372549056,632.3529411764706
ADA,-1,2025-12-17 15:00:00+00:00,4.0,3.0,353.77358490566115,435.0104821802936,267.29559748427613,201.78197064989467,141.50943396226467
ADA,-1,2025-12-18 17:00:00+00:00,4.0,3.0,231.71412618648856,-153.5455053043,-410.3852596314894,-510.8877721943039,-134.0033500837512
ADA,-1,2026-01-18 23:00:00+00:00,4.0,3.0,338.5763796320973,226.60623833644422,183.95094641428855,490.5358571047713,210.61050386563474
ADA,-1,2026-01-31 14:00:00+00:00,4.0,3.0,248.23884602482303,87.21905400872143,295.2029520295196,-97.28279100972958,-191.21100301912276
ADA,-1,2026-02-23 01:00:00+00:00,4.0,3.0,-255.41795665634749,-460.5263157894735,-65.78947368421018,-390.86687306501443,-1478.3281733746123
ADA,-1,2026-02-28 06:00:00+00:00,4.0,3.0,-305.57677616501076,-511.8411000763956,-798.3193277310941,-332.3147440794516,-259.74025974025983
ADA,-1,2026-04-02 01:00:00+00:00,4.0,3.0,205.84602717167556,37.05228489090162,115.27377521613813,-86.45533141210305,-168.79374228077282
ADA,1,2025-07-02 16:00:00+00:00,4.0,3.0,-188.26693561943108,109.26206085056344,-30.257186081694698,-389.98150949739465,-334.51000168095544
ADA,1,2025-07-12 01:00:00+00:00,4.0,3.0,-160.4058129969843,-323.5536057033184,-145.32492459555903,334.5215245407185,-93.22731011790597
ADA,1,2025-08-14 00:00:00+00:00,4.0,3.0,643.1999999999994,-37.333333333332554,-227.19999999999962,217.60000000000002,-286.9333333333335
ADA,1,2025-08-22 14:00:00+00:00,4.0,3.0,377.2958619163513,-33.19318433281704,126.1341004647032,-61.96061075459225,-430.40495684886105
ADA,1,2025-09-01 07:00:00+00:00,4.0,3.0,-293.59112065878935,-521.5419501133778,-192.14703425229794,-94.28332736603484,-264.9480844969565
ADA,1,2025-12-02 15:00:00+00:00,4.0,3.0,184.53632328895077,280.30833917308985,200.88764307404804,436.81382854473316,-336.370007007708
ADA,1,2026-01-02 16:00:00+00:00,4.0,3.0,141.3518375738887,97.66126959650512,-25.700334104343803,349.52454381906864,637.3682857877138
ADA,1,2026-02-25 01:00:00+00:00,4.0,3.0,48.652694610780145,741.0179640718551,1100.299401197604,733.5329341317376,441.6167664670678
ADA,1,2026-03-23 11:00:00+00:00,4.0,3.0,119.64492473948152,34.73562331146374,150.52103434967324,594.3651099961422,-54.033191817831614
ADA,1,2026-04-13 22:00:00+00:00,4.0,3.0,-226.5372168284785,-157.76699029126263,-315.5339805825241,-52.58899676375384,481.3915857605178
BNB,-1,2025-07-03 15:00:00+00:00,4.0,3.0,-105.29038540541214,-44.276737215280804,80.18501894313968,55.5361136892718,-94.03100893142336
BNB,-1,2025-10-10 21:00:00+00:00,4.0,3.0,-213.8629157572347,-172.09632364168837,-285.0906739241732,-1561.2621594675447,-1603.0287515830887
BNB,1,2025-07-10 21:00:00+00:00,4.0,3.0,64.36358859845059,66.69877548637571,19.119342644891013,0.0,82.02343943838785
BTC,-1,2025-07-15 14:00:00+00:00,4.0,3.0,-132.89042273362472,-127.4072056025366,-265.28080365340935,-248.4259459627225,-160.92724995107278
BTC,-1,2025-08-01 13:00:00+00:00,4.0,3.0,33.4733158355216,57.121609798774784,108.95888013998211,49.06386701662324,-33.39457567804072
BTC,-1,2025-08-14 12:00:00+00:00,4.0,3.0,78.23879408926038,15.491247571340905,94.45369581113638,105.24119140399857,37.54586999637266
BTC,-1,2025-08-24 19:00:00+00:00,4.0,3.0,-72.97506411412469,106.50894932785704,270.0299450932597,116.97329814422174,19.942668160219945
BTC,-1,2025-09-05 14:00:00+00:00,4.0,3.0,-2.1533394857331523,-45.89870256772155,16.349094330745384,-66.37352297197197,-184.5357653402835
BTC,-1,2025-09-25 17:00:00+00:00,4.0,3.0,-58.43067182863982,-45.51654662504623,-81.41873384585274,-54.69890326446958,-131.42075598645332
BTC,-1,2025-10-10 20:00:00+00:00,4.0,3.0,169.87249930606185,227.67293064210992,295.2103835878661,-54.402981349925824,-126.66008775578331
BTC,-1,2025-10-30 04:00:00+00:00,4.0,3.0,-108.23917124459737,98.24006517389682,-125.06715989446081,-146.40165810061222,-181.0160750605694
BTC,-1,2025-11-03 15:00:00+00:00,4.0,3.0,-65.7545076781374,-90.81555260076924,331.8460627679876,177.48894004074089,464.5655738790155
BTC,-1,2025-11-12 15:00:00+00:00,4.0,3.0,20.003661952799902,4.347345035263794,151.55001454010718,505.10470345525806,589.6527313370137
BTC,-1,2025-12-01 00:00:00+00:00,4.0,3.0,52.81629405095134,115.09651364162265,63.7866281516708,-601.804470468641,-709.3114447953019
BTC,-1,2025-12-12 15:00:00+00:00,4.0,3.0,-45.163178268265995,-50.7265163156001,-20.9070243818843,120.67992892279334,390.24591066836865
BTC,-1,2025-12-17 15:00:00+00:00,4.0,3.0,102.19282803828888,52.294837375670426,-91.96322388497879,-86.97457163532762,-104.81903807316506
BTC,-1,2025-12-26 14:00:00+00:00,4.0,3.0,-8.002280478212054,-14.47050432684005,-19.026881480386226,-51.44813801014392,-33.18828484454972
BTC,-1,2025-12-29 09:00:00+00:00,4.0,3.0,53.47617874148614,83.22932979323738,16.75034267226483,-84.09239829702875,25.324246887559188
BTC,-1,2026-01-18 23:00:00+00:00,4.0,3.0,116.12965247624673,64.44170285036854,100.5452923803274,504.33937374158245,401.0489267727346
BTC,-1,2026-01-21 16:00:00+00:00,4.0,3.0,-211.6403325026095,-276.8456567474775,-223.90701988025842,-343.95837092909386,-206.31791507432106
BTC,-1,2026-01-29 15:00:00+00:00,4.0,3.0,44.08762872633587,236.7516263423286,211.91037360820175,538.1682491333828,875.415640448487
BTC,-1,2026-02-05 17:00:00+00:00,4.0,3.0,407.5496682735247,182.997525467129,-540.7844435475462,-501.9809867596625,-747.6959030382191
BTC,-1,2026-02-23 01:00:00+00:00,4.0,3.0,-195.2086284450405,-235.1574343298779,47.40425954919414,-228.6339123735659,-596.2033102214259
BTC,1,2025-07-09 19:00:00+00:00,4.0,3.0,-47.83232634484214,-45.37043419720388,155.42148936417811,529.5664294596291,474.59013971909326
BTC,1,2025-07-10 21:00:00+00:00,4.0,3.0,32.81236582224123,129.6006869901234,97.49248604551397,75.69772434521171,174.32374409617867
BTC,1,2025-08-11 02:00:00+00:00,4.0,3.0,-36.097290323002795,-126.32410080976709,-248.34738758377827,-194.18503677852584,128.37601590316217
BTC,1,2025-08-13 13:00:00+00:00,4.0,3.0,93.91707468929144,160.4738401438399,-244.26324707977344,-362.7479245673571,-332.545625841405
BTC,1,2025-08-22 14:00:00+00:00,4.0,3.0,104.92591178518308,-20.1006500966594,-85.42128440303554,-120.18063807254786,-312.2899883732366
BTC,1,2025-09-02 13:00:00+00:00,4.0,3.0,22.36343232339344,18.754685296562545,97.74214827540595,-116.64982284741777,-53.42025524010641
BTC,1,2025-10-01 08:00:00+00:00,4.0,3.0,112.69180828175962,121.49760597760294,237.2395633634028,361.83901588748625,525.478653695206
BTC,1,2025-10-03 15:00:00+00:00,4.0,3.0,12.16408674049152,17.76758332235895,-47.053010713722365,80.53492532624995,259.38871987507105
BTC,1,2025-10-05 02:00:00+00:00,4.0,3.0,-81.00985730137067,-100.21804763502229,-15.216563878925893,21.61929399014273,-215.63653136531414
BTC,1,2025-10-11 02:00:00+00:00,4.0,3.0,-138.9171144966128,-125.94609782691224,-224.96054796360298,141.0112091496929,23.68005768037973
BTC,1,2025-10-21 14:00:00+00:00,4.0,3.0,-121.6003624377504,-354.40240578758943,-334.62172343431183,-202.95265478517788,-189.521767668841
BTC,1,2025-12-09 15:00:00+00:00,4.0,3.0,23.691311386939695,-14.743658931463122,-55.94171613599652,-318.8343227199142,-286.5515380464101
BTC,1,2025-12-17 14:00:00+00:00,4.0,3.0,-412.68421011528164,-342.44198824759155,-130.34305560359115,-186.76219727844833,-166.12240845138015
BTC,1,2025-12-26 02:00:00+00:00,4.0,3.0,-40.54963544587786,-229.78126752664085,-187.7173303421198,-162.64722378014574,104.85698261357257
BTC,1,2026-01-02 16:00:00+00:00,4.0,3.0,-43.88712651667959,-39.20509511275539,-31.180336796339247,106.55772180985457,435.14113612868056
BTC,1,2026-01-13 22:00:00+00:00,4.0,3.0,-80.27727782205729,-102.07801676995976,123.21021365141904,-17.05826866407523,-22.90801174544832
BTC,1,2026-01-21 19:00:00+00:00,4.0,3.0,-45.37643171611094,-48.39931259910113,-103.6748487452277,-93.95290949516743,-106.55378291950512
BTC,1,2026-02-25 01:00:00+00:00,4.0,3.0,-55.86439483781902,164.32848081948893,359.1174063371705,207.17961488644355,11.342947253019098
BTC,1,2026-03-23 11:00:00+00:00,4.0,3.0,135.7215610975282,78.54560809364975,117.6900230244482,226.97769167781877,-99.41597217665077
BTC,1,2026-04-07 22:00:00+00:00,4.0,3.0,31.437433630918665,23.728476830455758,-60.49642323991744,38.572765696680555,202.2237052520226
DOGE,-1,2025-08-14 12:00:00+00:00,4.0,3.0,115.45096651479625,7.519794753837461,-53.96558588047995,-41.137700712170485,-367.142920334409
DOGE,-1,2025-09-09 14:00:00+00:00,4.0,3.0,7.9044805924199935,-22.465365894246414,-133.9601447768035,-268.75234014227976,-1074.593335274785
DOGE,-1,2025-09-22 00:00:00+00:00,4.0,3.0,491.13397110034816,325.02101428971696,479.526077732858,387.8637473481972,498.3388704318936
DOGE,-1,2025-10-10 15:00:00+00:00,4.0,3.0,1870.8184304649699,1728.5924679150012,1899.8527245949927,1311.5926783084365,1134.8621922996006
DOGE,-1,2025-10-30 04:00:00+00:00,4.0,3.0,-24.010244370931133,370.29132429836744,130.18888058905165,75.76566001494034,-8.003414790309638
DOGE,-1,2025-11-03 03:00:00+00:00,4.0,3.0,178.27552711273677,357.122450145706,320.5531112507853,592.5375692817547,474.2586137934979
DOGE,-1,2025-12-17 15:00:00+00:00,4.0,3.0,251.7902517902537,344.96034496034554,98.56009856009874,-88.55008855008784,-150.92015092015077
DOGE,-1,2025-12-18 17:00:00+00:00,4.0,3.0,103.6185541973611,-230.7131870800605,-620.901805229499,-690.5205213308508,-495.42621225613146
DOGE,-1,2025-12-25 22:00:00+00:00,4.0,3.0,-131.5258613733561,-109.73936899862923,151.69853949810297,-28.24174937464674,4.841442749939917
DOGE,-1,2026-01-18 23:00:00+00:00,4.0,3.0,362.6273376919564,288.1252850843841,222.74593279610679,488.8246921088635,341.3410369469361
DOGE,-1,2026-01-21 16:00:00+00:00,4.0,3.0,-478.20321564727266,-513.840543676447,-377.09265705287544,-463.28526437924734,-285.09862423338194
DOGE,-1,2026-01-31 14:00:00+00:00,4.0,3.0,391.3124882980723,181.61392997566028,265.8678150159144,-245.27242089496414,-303.31398614491746
DOGE,-1,2026-04-12 01:00:00+00:00,4.0,3.0,-24.170511975389886,62.62359920896521,-2.197319270489384,-266.97429136453457,-226.32388486046872
DOGE,1,2025-07-02 16:00:00+00:00,4.0,3.0,-186.75820339771997,121.596462648359,-58.76192692576332,-528.2755410751694,-498.6036769839419
DOGE,1,2025-07-06 13:00:00+00:00,4.0,3.0,-150.91939400948328,4.047646582630016,-258.471146062218,-245.1717358621497,-39.89823060020936
DOGE,1,2025-07-09 20:00:00+00:00,4.0,3.0,-76.54185022026417,-19.823788546255994,574.8898678414083,1175.6607929515405,808.370044052864
DOGE,1,2025-08-22 14:00:00+00:00,4.0,3.0,558.8621444201314,129.9781181619264,344.85776805251555,113.34792122538184,-445.51422319474955
DOGE,1,2025-10-21 14:00:00+00:00,4.0,3.0,-195.17003449975311,-457.86101527846233,-534.7461803844255,-371.11877772301625,-395.76145884672286
DOGE,1,2026-01-01 15:00:00+00:00,4.0,3.0,158.8957547548353,292.91389134098455,1099.430222293556,1326.538801059305,2190.032902656289
DOGE,1,2026-01-21 19:00:00+00:00,4.0,3.0,-78.86928002498905,-129.62673746681253,-321.72419178510216,-338.122754958613,-302.202092769015
DOGE,1,2026-02-03 15:00:00+00:00,4.0,3.0,-347.8339841976208,-157.11561166106614,-631.1869948233584,-1446.735083098719,-1001.7255471800923
DOGE,1,2026-02-25 14:00:00+00:00,4.0,3.0,426.90174326466047,-15.847860538826808,-239.698890649761,-692.3534072900151,-1011.2916006339145
DOGE,1,2026-03-23 11:00:00+00:00,4.0,3.0,316.68828361435254,122.13575443147384,191.30998702983072,560.9597924773025,-108.0847384349326
ETH,-1,2025-08-14 12:00:00+00:00,4.0,3.0,69.42347003541238,-72.72830735424618,69.18272029695527,388.00103303524236,76.16446271224264
ETH,-1,2025-09-05 14:00:00+00:00,4.0,3.0,-53.891696886128045,-109.70308062919099,9.177039608758708,-60.04874131751548,-230.38583364742848
ETH,-1,2025-09-15 08:00:00+00:00,4.0,3.0,21.53614123805103,-28.855324151086936,-1.486015924767603,35.24297469336912,-192.27271719120864
ETH,-1,2025-09-22 00:00:00+00:00,4.0,3.0,327.291606576291,295.2408422267083,395.0850879723111,336.8445341794046,540.5018748197288
ETH,-1,2025-09-25 17:00:00+00:00,4.0,3.0,-242.03698829685428,-212.56413797776207,-531.7360837852414,-409.12798409352024,-529.8077098474763
ETH,-1,2025-10-09 08:00:00+00:00,4.0,3.0,30.64847173683716,-67.95362511788028,15.023760655313856,1145.3421719272937,1120.6338640187862
ETH,-1,2025-10-10 15:00:00+00:00,4.0,3.0,603.5895435037064,688.6217323449096,691.4016777214205,-7.778969957079607,-153.55540382364418
ETH,-1,2025-10-29 18:00:00+00:00,4.0,3.0,-16.204891069957483,-50.0692854791418,593.5328448898458,86.68978734589494,102.25669057845165
ETH,-1,2025-11-03 15:00:00+00:00,4.0,3.0,-2.871248212439337,-101.49723049990288,444.0120536672521,422.46375397584245,870.2390941351268
ETH,-1,2025-12-01 00:00:00+00:00,4.0,3.0,-17.218566413210734,78.04809202053508,142.93527159818686,-635.5344635957861,-1296.8967768113894
ETH,-1,2025-12-12 15:00:00+00:00,4.0,3.0,-68.6424306001232,-60.49786123608403,-114.02397109655294,-89.55768472697744,267.14187514049416
ETH,-1,2025-12-17 15:00:00+00:00,4.0,3.0,236.52780217925164,227.6054746574885,-136.86643723538782,-215.9272158548742,-256.2327108373563
ETH,-1,2026-01-18 23:00:00+00:00,4.0,3.0,269.5753632062692,180.43788860557464,304.6698166375739,987.1228945612743,849.0603399165897
ETH,-1,2026-01-21 16:00:00+00:00,4.0,3.0,-307.0539419087148,-438.9695712309805,-235.9958506224058,-325.6915629322266,-245.95435684647393
ETH,-1,2026-01-31 14:00:00+00:00,4.0,3.0,471.8122524581758,367.57374529547417,883.1701117263391,656.9193481644942,929.0823464501763
ETH,-1,2026-02-23 01:00:00+00:00,4.0,3.0,-134.0027178016001,-277.01084963654756,65.08703436077789,-353.52990660253215,-1066.8449774595024
ETH,-1,2026-02-28 06:00:00+00:00,4.0,3.0,-350.1630434782621,-575.3260869565202,-903.6413043478265,-543.5326086956516,-843.5326086956518
ETH,1,2025-07-02 16:00:00+00:00,4.0,3.0,37.069588484599514,110.85720982011881,62.18628542411064,-251.0107224468283,-225.85496377023895
ETH,1,2025-07-09 18:00:00+00:00,4.0,3.0,204.50213774275028,264.8814123083931,357.1244600451839,1061.218182219572,816.0216644222196
ETH,1,2025-07-10 21:00:00+00:00,4.0,3.0,-8.34516686968767,105.45868132903368,-75.88044875461941,-119.2887764235584,-46.907913775582344
ETH,1,2025-08-22 14:00:00+00:00,4.0,3.0,518.0466354722735,178.9485552717518,299.24500318737836,400.1569838289321,-4.206472764172187
ETH,1,2025-09-25 18:00:00+00:00,4.0,3.0,59.5282083691151,35.03907812822504,249.50371923887494,196.65204793855474,288.8494186061319
ETH,1,2025-10-01 08:00:00+00:00,4.0,3.0,81.74996678251833,29.371245550606773,232.0561503621299,423.76180386068717,461.15186565685474
ETH,1,2025-10-12 14:00:00+00:00,4.0,3.0,397.57960020631253,411.9460064661395,402.0329345460483,274.99968549898665,14.668327232012501
ETH,1,2025-10-21 14:00:00+00:00,4.0,3.0,-191.2969941175735,-403.53691750923406,-449.0542103495876,-363.043937867652,-330.68437612704946
ETH,1,2025-12-02 15:00:00+00:00,4.0,3.0,38.67210250436681,168.46659455861612,271.8695398951665,541.176470588236,88.0272901239687
ETH,1,2025-12-09 15:00:00+00:00,4.0,3.0,253.90378220793818,234.98195646747487,322.9653644300501,-219.78902472472362,-544.17198522002
ETH,1,2025-12-18 13:00:00+00:00,4.0,3.0,-618.1485581596291,-433.12587752457057,44.04498325953021,54.57527810778684,20.858084026351698
ETH,1,2026-01-02 16:00:00+00:00,4.0,3.0,-20.569888111307,-63.945521737325265,-74.77345973380456,16.67310806537703,259.5511037150367
ETH,1,2026-01-13 22:00:00+00:00,4.0,3.0,-2.6725763636137323,-135.3404682113546,69.27678281863692,-39.428008600290724,-104.8010281911771
ETH,1,2026-01-21 19:00:00+00:00,4.0,3.0,-121.17440927475465,-160.506967528532,-382.22338666099034,-377.3109106093109,-322.0946797884361
ETH,1,2026-02-25 01:00:00+00:00,4.0,3.0,-42.03411751821373,416.11690282608913,702.9502109528618,560.8373446536885,61.9559945553827
ETH,1,2026-03-23 11:00:00+00:00,4.0,3.0,161.6213683223977,38.238050609182835,128.3973758200574,226.61668228678656,-289.456419868791
ETH,1,2026-04-07 22:00:00+00:00,4.0,3.0,91.46945911360005,121.47865111836076,-134.50065785916564,-136.66348250815696,110.75464556711046
ETH,1,2026-04-13 22:00:00+00:00,4.0,3.0,9.396338404237259,89.92423404960981,-130.5283208190533,29.50705363140793,-21.896444697658836
ETH,1,2026-04-17 13:00:00+00:00,4.0,3.0,-44.935981615233935,-76.37065003283095,-300.9274458305988,-411.89264609323817,-604.2760998030205
GIGGLE,-1,2026-01-19 00:00:00+00:00,4.0,3.0,26.08047690014881,9.314456035767193,-443.3681073025331,251.4903129657231,175.11177347242835
GIGGLE,-1,2026-02-23 01:00:00+00:00,4.0,3.0,-294.8207171314743,-235.05976095617552,99.60159362549791,-7.968127490038945,-1278.8844621513929
GIGGLE,-1,2026-02-25 23:00:00+00:00,4.0,3.0,399.85590778098043,255.76368876080724,317.00288184438153,407.06051873198976,684.4380403458217
GIGGLE,-1,2026-02-28 06:00:00+00:00,4.0,3.0,-231.40495867768783,-508.2644628099176,-933.8842975206618,-578.5123966942151,-1024.7933884297522
GIGGLE,-1,2026-03-17 03:00:00+00:00,4.0,3.0,211.17166212534121,425.74931880108966,333.7874659400542,698.2288828337879,698.2288828337879
GIGGLE,-1,2026-03-18 11:00:00+00:00,4.0,3.0,85.56547619047672,126.48809523809534,-0.0,-167.41071428571396,-148.8095238095255
GIGGLE,-1,2026-04-02 01:00:00+00:00,4.0,3.0,-40.816326530612734,-36.28117913832219,-4.53514739228833,312.925170068028,-376.4172335600891
GIGGLE,-1,2026-04-08 13:00:00+00:00,4.0,3.0,345.20348837209224,639.5348837209292,824.8546511627908,552.3255813953488,-232.55813953488413
GIGGLE,-1,2026-05-28 03:00:00+00:00,4.0,3.0,319.11203607353445,13.874436351023478,-270.55150884495396,-364.2039542143594,-1061.3943808532777
GIGGLE,1,2026-03-18 12:00:00+00:00,4.0,3.0,-671.353251318102,-653.7785588752198,-502.63620386643225,-471.0017574692438,-411.2478031634437
GIGGLE,1,2026-04-06 00:00:00+00:00,4.0,3.0,-257.47822794396023,-227.18667171526042,-965.5433547898529,-484.6648996592207,-219.61378265808463
GIGGLE,1,2026-04-08 12:00:00+00:00,4.0,3.0,-998.6320109439117,-1166.210670314638,-1367.989056087552,-1203.8303693570451,-235.97811217510144
GIGGLE,1,2026-04-13 07:00:00+00:00,4.0,3.0,140.98441751174917,-526.8365075439041,-74.20232500618296,366.064803363837,-309.17635419243084
GIGGLE,1,2026-05-04 09:00:00+00:00,4.0,3.0,-67.13142266976502,-165.24657887941996,-725.5357603924595,-472.501936483346,-753.9375161373596
GIGGLE,1,2026-06-07 01:00:00+00:00,4.0,3.0,-93.17803660565782,-33.27787021630613,-299.50083194675625,-392.67886855241295,-835.2745424292851
LINK,-1,2025-09-15 08:00:00+00:00,4.0,3.0,29.27375263678922,-252.70136467346882,-203.19428300830998,0.4304963623047442,-455.8956476817766
LINK,-1,2025-09-22 00:00:00+00:00,4.0,3.0,473.5663082437269,334.22939068100345,385.3046594982079,296.5949820788527,458.3333333333328
LINK,-1,2025-10-10 15:00:00+00:00,4.0,3.0,2145.432410919137,1703.4227653696676,1650.5127124596142,1031.980147024395,831.5774687456101
LINK,-1,2025-11-03 15:00:00+00:00,4.0,3.0,49.04525241956503,41.198012032435116,354.43369081872845,55.58461940884052,576.1182317551661
LINK,-1,2026-01-19 00:00:00+00:00,4.0,3.0,56.105353385802474,52.20914828956591,-14.805579365697596,412.21849918179674,233.77230577417697
LINK,1,2025-08-10 14:00:00+00:00,4.0,3.0,-79.45106536655922,74.93680028891391,-89.83387504514329,837.3961719032152,657.7284218129287
LINK,1,2025-08-22 14:00:00+00:00,4.0,3.0,347.6459076781402,-47.19696097617132,-22.25547753347934,-193.3924254633368,-636.1996853535945
LINK,1,2025-08-28 13:00:00+00:00,4.0,3.0,-498.6256823196933,-605.4740428167704,-944.9885796136426,-1017.7693469087524,-848.9799078626447
LTC,-1,2025-08-14 12:00:00+00:00,4.0,3.0,75.81933800750006,58.6988423283874,280.45002445785116,389.69509212457234,67.66672101744642
LTC,-1,2025-09-22 00:00:00+00:00,4.0,3.0,545.0470640968175,470.64096817570623,558.4939489018382,370.2375616315545,593.4558493948894
LTC,-1,2025-10-10 15:00:00+00:00,4.0,3.0,2251.1027095148074,2091.209829867675,2429.89918084436,2199.117832388153,2262.917454316319
LTC,-1,2025-12-12 15:00:00+00:00,4.0,3.0,-83.64083640836517,-119.3111931119306,-70.11070110701124,244.77244772447614,523.985239852397
LTC,-1,2026-01-15 03:00:00+00:00,4.0,3.0,-248.8504192588592,142.00703272923997,308.358128212064,-73.0321882607532,-83.85177170678881
LTC,1,2025-07-19 19:00:00+00:00,4.0,3.0,-75.41478129713397,572.2651051370775,381.51007009138647,230.68050749711634,380.6228373702436
LTC,1,2025-08-22 14:00:00+00:00,4.0,3.0,322.17467908381536,85.57764913163845,142.62941521939743,11.745951841597435,-631.7644097659203
LTC,1,2025-10-09 22:00:00+00:00,4.0,3.0,267.7725118483432,446.2875197472349,-2367.298578199052,-2632.701421800948,-2189.57345971564
NEAR,-1,2025-09-15 08:00:00+00:00,4.0,3.0,-23.09468822170979,-111.62432640492659,-311.7782909930722,-484.98845265589006,-1227.8675904541947
