sym,side,ts,k,v,fwd6,fwd12,fwd24,fwd48,fwd72
1000SHIB,-1,2026-02-28 06:00:00+00:00,4.0,2.0,-181.422351233671,-330.1886792452824,-502.53991291727027,-45.35558780841775,175.9796806966629
1000SHIB,-1,2026-03-10 18:00:00+00:00,4.0,2.0,197.20767888307233,202.44328097731247,-120.41884816754056,-354.2757417102971,-389.17975567190234
1000SHIB,-1,2026-04-02 01:00:00+00:00,4.0,2.0,117.22731906218087,6.795786612300292,62.861026163777424,-15.29051987767538,-96.8399592252811
1000SHIB,1,2025-07-02 16:00:00+00:00,4.0,2.0,-108.14889336016043,124.91616364855851,-52.81690140845008,-477.8672032193154,-404.0912139503683
1000SHIB,1,2025-07-10 21:00:00+00:00,4.0,2.0,299.756542909313,255.62994522215553,65.4290931223378,28.910529519172723,16.737674984785844
1000SHIB,1,2025-08-22 14:00:00+00:00,4.0,2.0,509.3352081868607,164.8308725880776,303.101320209358,57.02679478165828,-371.06476056558034
1000SHIB,1,2025-10-21 14:00:00+00:00,4.0,2.0,-73.11207311207268,-354.01635401635434,-422.31842231842285,-319.3843193843182,-295.33429533429523
1000SHIB,1,2025-11-05 02:00:00+00:00,4.0,2.0,-75.27119769758728,97.40978525569987,115.12065530219218,210.31658180207913,1153.420411777728
1000SHIB,1,2025-11-07 16:00:00+00:00,4.0,2.0,207.65472312703758,126.22149837133722,-3.053745928338625,91.61237785016318,236.15635179153216
1000SHIB,1,2025-12-02 15:00:00+00:00,4.0,2.0,1.172470395121028,159.45597373666408,921.5617305663027,327.11924023918425,-329.4641810294285
1000SHIB,1,2025-12-17 14:00:00+00:00,4.0,2.0,-584.5380263984912,-604.6511627906981,-638.592080452547,-590.8233815210561,-646.1345065996238
1000SHIB,1,2025-12-26 02:00:00+00:00,4.0,2.0,-62.12037548315785,-146.32799558255027,-66.26173384870148,121.47984538928736,419.657647708449
1000SHIB,1,2026-01-02 12:00:00+00:00,4.0,2.0,478.33935018050556,455.13151108818926,190.82001031459407,1432.4394017534803,1277.7204744713777
1000SHIB,1,2026-01-04 16:00:00+00:00,4.0,2.0,-134.32346838484156,-515.4526591678499,351.6435513814553,-329.8023370099379,-310.1452440755703
1000SHIB,1,2026-02-03 19:00:00+00:00,4.0,2.0,10.407374368124334,135.29586678560744,-74.33838834374207,-1556.6458519179305,-718.1088314005347
1000SHIB,1,2026-03-04 15:00:00+00:00,4.0,2.0,-181.09692997585358,-282.85615729561897,-507.0714039323909,-767.5060365643327,-774.4049672300802
1000SHIB,1,2026-04-07 22:00:00+00:00,4.0,2.0,8.134049129657761,-144.78607450788994,-344.88368309744556,-387.1807385716597,-292.8257686676416
AAVE,-1,2025-08-14 12:00:00+00:00,4.0,2.0,24.761230986912743,-57.88339711225943,136.66913207061816,662.1217480785934,228.31784416503243
AAVE,-1,2025-09-05 14:00:00+00:00,4.0,2.0,-108.86625480046818,-85.49006511938461,24.37802638169839,-5.677074636833979,-223.40958423776814
AAVE,-1,2025-09-22 00:00:00+00:00,4.0,2.0,728.305965205871,579.7859359202317,720.6359167451093,321.0961196527551,447.65191925530746
AAVE,-1,2025-10-10 20:00:00+00:00,4.0,2.0,689.5001430498215,204.76560264846455,617.1578043895853,-303.6743368618966,-633.5063554992448
AAVE,-1,2025-11-03 15:00:00+00:00,4.0,2.0,39.94607280171869,-95.87057472412175,315.0746492235479,-101.86248564437949,266.64003595146534
AAVE,-1,2025-12-12 15:00:00+00:00,4.0,2.0,32.7187743443269,-106.98519864970058,-260.19215788106953,10.386912490263356,515.7102051415219
AAVE,-1,2026-04-07 10:00:00+00:00,4.0,2.0,18.225310399818675,-912.4046018908749,-867.98040779132,-232.3727075976745,-250.59801799749204
AAVE,1,2025-07-06 21:00:00+00:00,4.0,2.0,-2.4270161569928117,-18.722696068234068,-292.9755218084729,127.59170653907415,508.63324318701774
AAVE,1,2025-08-22 14:00:00+00:00,4.0,2.0,712.6816792464607,816.8548437402534,1304.0359303848793,967.8123635456304,157.50732954899814
AAVE,1,2025-10-31 19:00:00+00:00,4.0,2.0,-267.0318384115034,-298.69907565902133,-411.67408421773354,-387.2817528243755,-1479.8014378637458
AAVE,1,2025-11-02 16:00:00+00:00,4.0,2.0,63.49758622189228,-707.6066628974042,-1027.7040838516073,-1661.3752011481763,-1136.86774235637
AAVE,1,2026-01-02 20:00:00+00:00,4.0,2.0,280.9443717685167,66.03127141344257,55.44135052637955,214.91310035507416,672.1485080670275
AAVE,1,2026-04-07 22:00:00+00:00,4.0,2.0,-14.699706005879554,17.849643007139537,-364.34271314573664,-500.83998320033515,-177.44645107097833
ADA,-1,2025-08-14 12:00:00+00:00,4.0,2.0,235.28136181286018,66.13900032527376,-183.23755827821753,187.57454190610366,-545.3756912067664
ADA,-1,2025-09-15 08:00:00+00:00,4.0,2.0,-40.911747516072516,-105.20163646990044,-161.3091759205143,-188.19403857393445,-725.8912916423133
ADA,-1,2025-09-22 05:00:00+00:00,4.0,2.0,67.25111084424196,175.33325327248605,82.86297586165503,207.75789600096073,516.3924582682844
ADA,-1,2025-10-10 15:00:00+00:00,4.0,2.0,2098.197161488301,1590.5894386907048,1677.5348420918035,1213.3998209947572,847.7176831607214
ADA,-1,2025-10-30 04:00:00+00:00,4.0,2.0,-0.0,437.4801145402496,262.4880687241504,321.34902958956377,213.17212853961266
ADA,-1,2025-11-03 15:00:00+00:00,4.0,2.0,25.449918196692735,-129.06744228322165,372.6595164515556,29.085620796219793,523.5411743319407
ADA,-1,2025-12-01 00:00:00+00:00,4.0,2.0,-12.893243940175214,263.02217637957705,38.679731820525646,-1237.7514182568339,-1565.2398143372893
ADA,-1,2025-12-12 15:00:00+00:00,4.0,2.0,-53.92156862745079,-58.8235294117645,-88.23529411764896,210.78431372549056,632.3529411764706
ADA,-1,2025-12-17 15:00:00+00:00,4.0,2.0,353.77358490566115,435.0104821802936,267.29559748427613,201.78197064989467,141.50943396226467
ADA,-1,2025-12-18 17:00:00+00:00,4.0,2.0,231.71412618648856,-153.5455053043,-410.3852596314894,-510.8877721943039,-134.0033500837512
ADA,-1,2025-12-25 22:00:00+00:00,4.0,2.0,-222.41478913922475,-254.18833044482892,-92.43212016175617,-681.6868861929515,-644.1363373772391
ADA,-1,2026-01-18 23:00:00+00:00,4.0,2.0,338.5763796320973,226.60623833644422,183.95094641428855,490.5358571047713,210.61050386563474
ADA,-1,2026-01-21 16:00:00+00:00,4.0,2.0,-532.52734599885,-515.2561888313189,-423.1433506044913,-521.013241220496,-322.39493379389694
ADA,-1,2026-01-31 14:00:00+00:00,4.0,2.0,248.23884602482303,87.21905400872143,295.2029520295196,-97.28279100972958,-191.21100301912276
ADA,-1,2026-02-23 01:00:00+00:00,4.0,2.0,-255.41795665634749,-460.5263157894735,-65.78947368421018,-390.86687306501443,-1478.3281733746123
ADA,-1,2026-02-28 06:00:00+00:00,4.0,2.0,-305.57677616501076,-511.8411000763956,-798.3193277310941,-332.3147440794516,-259.74025974025983
ADA,-1,2026-04-02 01:00:00+00:00,4.0,2.0,205.84602717167556,37.05228489090162,115.27377521613813,-86.45533141210305,-168.79374228077282
ADA,1,2025-07-02 16:00:00+00:00,4.0,2.0,-188.26693561943108,109.26206085056344,-30.257186081694698,-389.98150949739465,-334.51000168095544
ADA,1,2025-07-10 17:00:00+00:00,4.0,2.0,240.37730108017686,483.79735280693836,1317.5110299710946,731.7815305035747,1349.4599117602313
ADA,1,2025-07-12 01:00:00+00:00,4.0,2.0,-160.4058129969843,-323.5536057033184,-145.32492459555903,334.5215245407185,-93.22731011790597
ADA,1,2025-08-01 14:00:00+00:00,4.0,2.0,-160.50054406963943,-194.5048966267682,-495.10337323177333,-129.21653971708304,122.41566920565772
ADA,1,2025-08-14 00:00:00+00:00,4.0,2.0,643.1999999999994,-37.333333333332554,-227.19999999999962,217.60000000000002,-286.9333333333335
ADA,1,2025-08-22 14:00:00+00:00,4.0,2.0,377.2958619163513,-33.19318433281704,126.1341004647032,-61.96061075459225,-430.40495684886105
ADA,1,2025-09-01 07:00:00+00:00,4.0,2.0,-293.59112065878935,-521.5419501133778,-192.14703425229794,-94.28332736603484,-264.9480844969565
ADA,1,2025-10-01 08:00:00+00:00,4.0,2.0,140.01207000603478,152.08207604103796,318.64815932407976,357.27217863608774,195.53409776704945
ADA,1,2025-11-07 16:00:00+00:00,4.0,2.0,162.31474947071334,195.83627381792422,-112.91460832745126,82.92166549047408,347.5652787579397
ADA,1,2025-12-02 15:00:00+00:00,4.0,2.0,184.53632328895077,280.30833917308985,200.88764307404804,436.81382854473316,-336.370007007708
ADA,1,2026-01-02 16:00:00+00:00,4.0,2.0,141.3518375738887,97.66126959650512,-25.700334104343803,349.52454381906864,637.3682857877138
ADA,1,2026-01-21 19:00:00+00:00,4.0,2.0,-62.58503401360471,-87.07482993197235,-212.24489795918288,-231.29251700680254,-231.29251700680254
ADA,1,2026-02-03 19:00:00+00:00,4.0,2.0,16.97792869269854,254.66893039049364,-169.7792869269954,-1582.3429541595913,-645.1612903225789
ADA,1,2026-02-20 15:00:00+00:00,4.0,2.0,-138.2647770480472,-214.31040442447258,-307.6391289319047,-632.561354994815,-808.8489457310743
ADA,1,2026-02-25 01:00:00+00:00,4.0,2.0,48.652694610780145,741.0179640718551,1100.299401197604,733.5329341317376,441.6167664670678
ADA,1,2026-03-10 14:00:00+00:00,4.0,2.0,-386.0294117647067,-452.2058823529429,-352.9411764705881,-378.67647058823616,-29.411764705883357
ADA,1,2026-03-23 11:00:00+00:00,4.0,2.0,119.64492473948152,34.73562331146374,150.52103434967324,594.3651099961422,-54.033191817831614
ADA,1,2026-04-07 21:00:00+00:00,4.0,2.0,338.71602993304384,192.98936589208228,-86.64828672705904,78.77116975187005,19.69279243796862
ADA,1,2026-04-13 22:00:00+00:00,4.0,2.0,-226.5372168284785,-157.76699029126263,-315.5339805825241,-52.58899676375384,481.3915857605178
BNB,-1,2025-07-03 15:00:00+00:00,4.0,2.0,-105.29038540541214,-44.276737215280804,80.18501894313968,55.5361136892718,-94.03100893142336
BNB,-1,2025-09-25 17:00:00+00:00,4.0,2.0,12.639319774790936,133.39182935873885,-31.33715646642221,-125.0352543010247,-227.29884156978298
BNB,-1,2025-10-10 21:00:00+00:00,4.0,2.0,-213.8629157572347,-172.09632364168837,-285.0906739241732,-1561.2621594675447,-1603.0287515830887
BNB,-1,2026-01-06 17:00:00+00:00,4.0,2.0,-186.29922141936817,-247.46541197557815,-49.963591553241486,45.594577942081884,-38.20086260012179
BNB,-1,2026-01-29 15:00:00+00:00,4.0,2.0,-40.385104954985266,155.407438265176,155.9860214307196,822.9766946700922,1277.743062787845
BNB,1,2025-07-10 21:00:00+00:00,4.0,2.0,64.36358859845059,66.69877548637571,19.119342644891013,0.0,82.02343943838785
BNB,1,2025-08-22 14:00:00+00:00,4.0,2.0,283.2176641700457,119.21940493369254,185.8723287294728,-63.33172999839598,-107.07986898462974
BNB,1,2025-09-10 13:00:00+00:00,4.0,2.0,-140.15951856809482,-147.68189209818928,-49.22729736606346,56.41780147571218,361.51642200515477
BNB,1,2025-10-23 15:00:00+00:00,4.0,2.0,-112.58231253982842,98.7750477943794,-268.2680733555187,-163.2089499398126,-42.83792395383345
BTC,-1,2025-07-15 14:00:00+00:00,4.0,2.0,-132.89042273362472,-127.4072056025366,-265.28080365340935,-248.4259459627225,-160.92724995107278
BTC,-1,2025-08-01 13:00:00+00:00,4.0,2.0,33.4733158355216,57.121609798774784,108.95888013998211,49.06386701662324,-33.39457567804072
BTC,-1,2025-08-14 12:00:00+00:00,4.0,2.0,78.23879408926038,15.491247571340905,94.45369581113638,105.24119140399857,37.54586999637266
BTC,-1,2025-08-24 19:00:00+00:00,4.0,2.0,-72.97506411412469,106.50894932785704,270.0299450932597,116.97329814422174,19.942668160219945
BTC,-1,2025-09-05 14:00:00+00:00,4.0,2.0,-2.1533394857331523,-45.89870256772155,16.349094330745384,-66.37352297197197,-184.5357653402835
BTC,-1,2025-09-25 17:00:00+00:00,4.0,2.0,-58.43067182863982,-45.51654662504623,-81.41873384585274,-54.69890326446958,-131.42075598645332
BTC,-1,2025-10-10 20:00:00+00:00,4.0,2.0,169.87249930606185,227.67293064210992,295.2103835878661,-54.402981349925824,-126.66008775578331
BTC,-1,2025-10-30 04:00:00+00:00,4.0,2.0,-108.23917124459737,98.24006517389682,-125.06715989446081,-146.40165810061222,-181.0160750605694
BTC,-1,2025-11-03 15:00:00+00:00,4.0,2.0,-65.7545076781374,-90.81555260076924,331.8460627679876,177.48894004074089,464.5655738790155
BTC,-1,2025-11-12 15:00:00+00:00,4.0,2.0,20.003661952799902,4.347345035263794,151.55001454010718,505.10470345525806,589.6527313370137
BTC,-1,2025-12-01 00:00:00+00:00,4.0,2.0,52.81629405095134,115.09651364162265,63.7866281516708,-601.804470468641,-709.3114447953019
BTC,-1,2025-12-12 15:00:00+00:00,4.0,2.0,-45.163178268265995,-50.7265163156001,-20.9070243818843,120.67992892279334,390.24591066836865
BTC,-1,2025-12-17 15:00:00+00:00,4.0,2.0,102.19282803828888,52.294837375670426,-91.96322388497879,-86.97457163532762,-104.81903807316506
BTC,-1,2025-12-26 14:00:00+00:00,4.0,2.0,-8.002280478212054,-14.47050432684005,-19.026881480386226,-51.44813801014392,-33.18828484454972
BTC,-1,2025-12-29 09:00:00+00:00,4.0,2.0,53.47617874148614,83.22932979323738,16.75034267226483,-84.09239829702875,25.324246887559188
BTC,-1,2026-01-06 17:00:00+00:00,4.0,2.0,-124.09685672275073,-112.6812567865465,73.01614351539199,55.17722036149642,82.91330479979541
BTC,-1,2026-01-18 23:00:00+00:00,4.0,2.0,116.12965247624673,64.44170285036854,100.5452923803274,504.33937374158245,401.0489267727346
BTC,-1,2026-01-21 16:00:00+00:00,4.0,2.0,-211.6403325026095,-276.8456567474775,-223.90701988025842,-343.95837092909386,-206.31791507432106
BTC,-1,2026-01-29 15:00:00+00:00,4.0,2.0,44.08762872633587,236.7516263423286,211.91037360820175,538.1682491333828,875.415640448487
BTC,-1,2026-02-05 17:00:00+00:00,4.0,2.0,407.5496682735247,182.997525467129,-540.7844435475462,-501.9809867596625,-747.6959030382191
BTC,-1,2026-02-23 01:00:00+00:00,4.0,2.0,-195.2086284450405,-235.1574343298779,47.40425954919414,-228.6339123735659,-596.2033102214259
BTC,-1,2026-02-28 06:00:00+00:00,4.0,2.0,-300.9022792171701,-506.1601106111646,-629.5365385864127,-445.54886672653504,-791.050378444127
BTC,-1,2026-03-21 23:00:00+00:00,4.0,2.0,-34.810429773806106,39.67343810333812,180.10550550608627,-255.86682034740792,-278.1495600066197
BTC,-1,2026-04-02 01:00:00+00:00,4.0,2.0,131.56017830609156,69.21248142644943,119.34621099554232,72.25854383358099,22.317979197622464
BTC,-1,2026-04-12 01:00:00+00:00,4.0,2.0,-7.310738538353068,115.81160380549792,68.53642648863678,-384.91108296779595,-384.1702241866618
BTC,1,2025-07-09 19:00:00+00:00,4.0,2.0,-47.83232634484214,-45.37043419720388,155.42148936417811,529.5664294596291,474.59013971909326
BTC,1,2025-07-10 21:00:00+00:00,4.0,2.0,32.81236582224123,129.6006869901234,97.49248604551397,75.69772434521171,174.32374409617867
BTC,1,2025-08-11 02:00:00+00:00,4.0,2.0,-36.097290323002795,-126.32410080976709,-248.34738758377827,-194.18503677852584,128.37601590316217
BTC,1,2025-08-13 13:00:00+00:00,4.0,2.0,93.91707468929144,160.4738401438399,-244.26324707977344,-362.7479245673571,-332.545625841405
BTC,1,2025-08-22 14:00:00+00:00,4.0,2.0,104.92591178518308,-20.1006500966594,-85.42128440303554,-120.18063807254786,-312.2899883732366
BTC,1,2025-09-02 13:00:00+00:00,4.0,2.0,22.36343232339344,18.754685296562545,97.74214827540595,-116.64982284741777,-53.42025524010641
BTC,1,2025-10-01 08:00:00+00:00,4.0,2.0,112.69180828175962,121.49760597760294,237.2395633634028,361.83901588748625,525.478653695206
BTC,1,2025-10-03 15:00:00+00:00,4.0,2.0,12.16408674049152,17.76758332235895,-47.053010713722365,80.53492532624995,259.38871987507105
BTC,1,2025-10-05 02:00:00+00:00,4.0,2.0,-81.00985730137067,-100.21804763502229,-15.216563878925893,21.61929399014273,-215.63653136531414
BTC,1,2025-10-11 02:00:00+00:00,4.0,2.0,-138.9171144966128,-125.94609782691224,-224.96054796360298,141.0112091496929,23.68005768037973
BTC,1,2025-10-21 14:00:00+00:00,4.0,2.0,-121.6003624377504,-354.40240578758943,-334.62172343431183,-202.95265478517788,-189.521767668841
BTC,1,2025-12-09 15:00:00+00:00,4.0,2.0,23.691311386939695,-14.743658931463122,-55.94171613599652,-318.8343227199142,-286.5515380464101
BTC,1,2025-12-17 14:00:00+00:00,4.0,2.0,-412.68421011528164,-342.44198824759155,-130.34305560359115,-186.76219727844833,-166.12240845138015
BTC,1,2025-12-26 02:00:00+00:00,4.0,2.0,-40.54963544587786,-229.78126752664085,-187.7173303421198,-162.64722378014574,104.85698261357257
BTC,1,2026-01-02 16:00:00+00:00,4.0,2.0,-43.88712651667959,-39.20509511275539,-31.180336796339247,106.55772180985457,435.14113612868056
BTC,1,2026-01-13 22:00:00+00:00,4.0,2.0,-80.27727782205729,-102.07801676995976,123.21021365141904,-17.05826866407523,-22.90801174544832
BTC,1,2026-01-21 19:00:00+00:00,4.0,2.0,-45.37643171611094,-48.39931259910113,-103.6748487452277,-93.95290949516743,-106.55378291950512
BTC,1,2026-02-06 01:00:00+00:00,4.0,2.0,-123.31727584111385,377.47544543930144,709.0324535980108,559.1692951101046,751.3109218868763
BTC,1,2026-02-25 01:00:00+00:00,4.0,2.0,-55.86439483781902,164.32848081948893,359.1174063371705,207.17961488644355,11.342947253019098
BTC,1,2026-03-02 14:00:00+00:00,4.0,2.0,333.5269932070073,180.38672387081346,85.10606602311954,926.0368251698247,665.4451197711842
BTC,1,2026-03-23 11:00:00+00:00,4.0,2.0,135.7215610975282,78.54560809364975,117.6900230244482,226.97769167781877,-99.41597217665077
BTC,1,2026-04-07 22:00:00+00:00,4.0,2.0,31.437433630918665,23.728476830455758,-60.49642323991744,38.572765696680555,202.2237052520226
BTC,1,2026-04-13 22:00:00+00:00,4.0,2.0,-57.10539967747508,-34.383885017070796,-66.22081558843362,21.568682648136495,68.09751886421856
DOGE,-1,2025-08-01 22:00:00+00:00,4.0,2.0,-206.56565656565596,-82.32323232323147,360.60606060606125,-26.26262626262532,-623.7373737373741
DOGE,-1,2025-08-14 12:00:00+00:00,4.0,2.0,115.45096651479625,7.519794753837461,-53.96558588047995,-41.137700712170485,-367.142920334409
DOGE,-1,2025-09-05 14:00:00+00:00,4.0,2.0,-226.26983381842214,-217.81992301192378,-37.08571965073793,-492.4420242230787,-1182.9875129095858
DOGE,-1,2025-09-09 14:00:00+00:00,4.0,2.0,7.9044805924199935,-22.465365894246414,-133.9601447768035,-268.75234014227976,-1074.593335274785
DOGE,-1,2025-09-22 00:00:00+00:00,4.0,2.0,491.13397110034816,325.02101428971696,479.526077732858,387.8637473481972,498.3388704318936
DOGE,-1,2025-10-10 15:00:00+00:00,4.0,2.0,1870.8184304649699,1728.5924679150012,1899.8527245949927,1311.5926783084365,1134.8621922996006
DOGE,-1,2025-10-30 04:00:00+00:00,4.0,2.0,-24.010244370931133,370.29132429836744,130.18888058905165,75.76566001494034,-8.003414790309638
DOGE,-1,2025-11-03 03:00:00+00:00,4.0,2.0,178.27552711273677,357.122450145706,320.5531112507853,592.5375692817547,474.2586137934979
DOGE,-1,2025-11-04 05:00:00+00:00,4.0,2.0,-186.91008445106849,73.27372081470385,-261.42573273720825,-139.71684053651234,-278.19175360159096
DOGE,-1,2025-11-21 07:00:00+00:00,4.0,2.0,-68.43455945252374,107.64185913886392,283.71827773025274,-214.5708582834338,-452.6660963786733
DOGE,-1,2025-12-12 15:00:00+00:00,4.0,2.0,-96.66469893742757,-141.67650531286878,-281.877213695394,1.4757969303413887,436.0979929161746
DOGE,-1,2025-12-17 15:00:00+00:00,4.0,2.0,251.7902517902537,344.96034496034554,98.56009856009874,-88.55008855008784,-150.92015092015077
DOGE,-1,2025-12-18 17:00:00+00:00,4.0,2.0,103.6185541973611,-230.7131870800605,-620.901805229499,-690.5205213308508,-495.42621225613146
DOGE,-1,2025-12-25 22:00:00+00:00,4.0,2.0,-131.5258613733561,-109.73936899862923,151.69853949810297,-28.24174937464674,4.841442749939917
DOGE,-1,2026-01-02 11:00:00+00:00,4.0,2.0,-682.1693448702115,-961.8355995055605,-1015.142150803463,-1817.0580964153294,-1380.5624227441294
DOGE,-1,2026-01-18 23:00:00+00:00,4.0,2.0,362.6273376919564,288.1252850843841,222.74593279610679,488.8246921088635,341.3410369469361
DOGE,-1,2026-01-21 16:00:00+00:00,4.0,2.0,-478.20321564727266,-513.840543676447,-377.09265705287544,-463.28526437924734,-285.09862423338194
DOGE,-1,2026-01-31 14:00:00+00:00,4.0,2.0,391.3124882980723,181.61392997566028,265.8678150159144,-245.27242089496414,-303.31398614491746
DOGE,-1,2026-02-05 15:00:00+00:00,4.0,2.0,483.11743469951153,353.57825440645587,-520.2803142917811,-380.1231684009343,-140.15714589084683
DOGE,-1,2026-03-21 23:00:00+00:00,4.0,2.0,-63.554678939294895,-20.819636204252312,107.38549200087655,-261.88910804295415,-408.7223317992561
DOGE,-1,2026-04-12 01:00:00+00:00,4.0,2.0,-24.170511975389886,62.62359920896521,-2.197319270489384,-266.97429136453457,-226.32388486046872
DOGE,1,2025-07-02 16:00:00+00:00,4.0,2.0,-186.75820339771997,121.596462648359,-58.76192692576332,-528.2755410751694,-498.6036769839419
DOGE,1,2025-07-06 13:00:00+00:00,4.0,2.0,-150.91939400948328,4.047646582630016,-258.471146062218,-245.1717358621497,-39.89823060020936
DOGE,1,2025-07-09 20:00:00+00:00,4.0,2.0,-76.54185022026417,-19.823788546255994,574.8898678414083,1175.6607929515405,808.370044052864
DOGE,1,2025-08-22 14:00:00+00:00,4.0,2.0,558.8621444201314,129.9781181619264,344.85776805251555,113.34792122538184,-445.51422319474955
DOGE,1,2025-09-13 09:00:00+00:00,4.0,2.0,-172.87590458322177,-341.39640846957974,-289.46663093004645,-1153.8461538461543,-1172.2728491021185
DOGE,1,2025-10-01 08:00:00+00:00,4.0,2.0,117.28267602725717,130.08465826966687,659.5085690687586,600.867231055131,355.56473260375697
DOGE,1,2025-10-21 14:00:00+00:00,4.0,2.0,-195.17003449975311,-457.86101527846233,-534.7461803844255,-371.11877772301625,-395.76145884672286
DOGE,1,2025-12-09 15:00:00+00:00,4.0,2.0,164.84268125855016,68.39945280437743,-30.095759233925712,-640.2188782489749,-751.7099863201094
DOGE,1,2025-12-17 14:00:00+00:00,4.0,2.0,-647.6799524092802,-678.9113622843546,-372.5461035098143,-366.5972635336101,-182.1832242712651
DOGE,1,2026-01-01 15:00:00+00:00,4.0,2.0,158.8957547548353,292.91389134098455,1099.430222293556,1326.538801059305,2190.032902656289
DOGE,1,2026-01-21 19:00:00+00:00,4.0,2.0,-78.86928002498905,-129.62673746681253,-321.72419178510216,-338.122754958613,-302.202092769015
DOGE,1,2026-02-03 15:00:00+00:00,4.0,2.0,-347.8339841976208,-157.11561166106614,-631.1869948233584,-1446.735083098719,-1001.7255471800923
DOGE,1,2026-02-25 14:00:00+00:00,4.0,2.0,426.90174326466047,-15.847860538826808,-239.698890649761,-692.3534072900151,-1011.2916006339145
DOGE,1,2026-03-10 14:00:00+00:00,4.0,2.0,-506.03621730382355,-689.134808853119,-711.267605633803,-539.2354124748499,-145.87525150905554
