sym,side,ts,k,v,fwd6,fwd12,fwd24,fwd48,fwd72
AAVE,-1,2025-09-22 06:00:00+00:00,3.0,3.0,-80.58498731532416,175.72004178480927,-54.469482166839,-323.83226384121724,55.58871810177668
AAVE,-1,2025-10-10 21:00:00+00:00,3.0,3.0,-649.4218728577317,-1023.7192084456836,-596.8648599241355,-1562.9998628947471,-1964.7182487089253
AAVE,1,2025-07-02 16:00:00+00:00,3.0,3.0,-214.96984746363967,-73.78503015253557,-102.87335934728526,-678.9641716920892,-462.22064561901254
AAVE,1,2025-07-06 21:00:00+00:00,3.0,3.0,-2.4270161569928117,-18.722696068234068,-292.9755218084729,127.59170653907415,508.63324318701774
AAVE,1,2025-07-10 17:00:00+00:00,3.0,3.0,-48.91729715627457,29.024262979389093,48.265066527524155,-212.953300286981,194.03861205322227
AAVE,1,2025-08-22 14:00:00+00:00,3.0,3.0,712.6816792464607,816.8548437402534,1304.0359303848793,967.8123635456304,157.50732954899814
AAVE,1,2025-11-02 16:00:00+00:00,3.0,3.0,63.49758622189228,-707.6066628974042,-1027.7040838516073,-1661.3752011481763,-1136.86774235637
ADA,-1,2025-07-11 20:00:00+00:00,3.0,3.0,-94.22197589025849,-116.39185257031892,188.4439517805192,-160.73160593044202,-196.75765553553993
ADA,-1,2025-08-14 12:00:00+00:00,3.0,3.0,235.28136181286018,66.13900032527376,-183.23755827821753,187.57454190610366,-545.3756912067664
ADA,-1,2025-09-05 14:00:00+00:00,3.0,3.0,-104.62287104622936,-137.46958637469663,1.216545012164838,-143.55231143552416,-524.3309002433083
ADA,-1,2025-09-09 14:00:00+00:00,3.0,3.0,63.37865867711567,-110.6245678727813,-232.7725282323123,-96.79649688868253,-292.69416916340106
ADA,-1,2025-09-15 08:00:00+00:00,3.0,3.0,-40.911747516072516,-105.20163646990044,-161.3091759205143,-188.19403857393445,-725.8912916423133
ADA,-1,2025-09-22 00:00:00+00:00,3.0,3.0,546.3595323532821,386.61882162287276,567.1952772311618,569.5103599953699,709.5728672300039
ADA,-1,2025-09-25 17:00:00+00:00,3.0,3.0,-266.49076517150314,-195.25065963060806,-456.4643799472301,-291.5567282321896,-430.0791556728223
ADA,-1,2025-10-07 14:00:00+00:00,3.0,3.0,164.52074391988592,309.96661897949474,249.16547448736281,418.45493562231775,668.8125894134478
ADA,-1,2025-10-10 15:00:00+00:00,3.0,3.0,2098.197161488301,1590.5894386907048,1677.5348420918035,1213.3998209947572,847.7176831607214
ADA,-1,2025-10-30 04:00:00+00:00,3.0,3.0,-0.0,437.4801145402496,262.4880687241504,321.34902958956377,213.17212853961266
ADA,-1,2025-11-03 03:00:00+00:00,3.0,3.0,40.0627068454984,261.2785229054171,294.37380247343657,721.1287232189534,550.4267549207465
ADA,-1,2025-11-04 05:00:00+00:00,3.0,3.0,-108.69565217391353,170.53973013493206,-28.110944527737214,-11.244377811094886,-159.2953523238383
ADA,-1,2025-12-01 00:00:00+00:00,3.0,3.0,-12.893243940175214,263.02217637957705,38.679731820525646,-1237.7514182568339,-1565.2398143372893
ADA,-1,2025-12-05 16:00:00+00:00,3.0,3.0,-50.79825834542806,-9.675858732463016,-133.04305757136038,-401.54813739719407,-585.3894533139825
ADA,-1,2025-12-12 15:00:00+00:00,3.0,3.0,-53.92156862745079,-58.8235294117645,-88.23529411764896,210.78431372549056,632.3529411764706
ADA,-1,2025-12-17 15:00:00+00:00,3.0,3.0,353.77358490566115,435.0104821802936,267.29559748427613,201.78197064989467,141.50943396226467
ADA,-1,2025-12-18 17:00:00+00:00,3.0,3.0,231.71412618648856,-153.5455053043,-410.3852596314894,-510.8877721943039,-134.0033500837512
ADA,-1,2026-01-18 23:00:00+00:00,3.0,3.0,338.5763796320973,226.60623833644422,183.95094641428855,490.5358571047713,210.61050386563474
ADA,-1,2026-01-30 01:00:00+00:00,3.0,3.0,113.35784313725617,39.82843137254943,211.39705882353033,937.5,1200.980392156863
ADA,-1,2026-01-31 14:00:00+00:00,3.0,3.0,248.23884602482303,87.21905400872143,295.2029520295196,-97.28279100972958,-191.21100301912276
ADA,-1,2026-02-23 01:00:00+00:00,3.0,3.0,-255.41795665634749,-460.5263157894735,-65.78947368421018,-390.86687306501443,-1478.3281733746123
ADA,-1,2026-02-28 06:00:00+00:00,3.0,3.0,-305.57677616501076,-511.8411000763956,-798.3193277310941,-332.3147440794516,-259.74025974025983
ADA,-1,2026-04-02 01:00:00+00:00,3.0,3.0,205.84602717167556,37.05228489090162,115.27377521613813,-86.45533141210305,-168.79374228077282
ADA,1,2025-07-02 16:00:00+00:00,3.0,3.0,-188.26693561943108,109.26206085056344,-30.257186081694698,-389.98150949739465,-334.51000168095544
ADA,1,2025-07-09 19:00:00+00:00,3.0,3.0,38.61003861003853,152.8314028314015,559.8455598455598,1603.925353925355,1192.084942084941
ADA,1,2025-07-10 21:00:00+00:00,3.0,3.0,333.3333333333321,909.2261904761889,517.8571428571411,516.3690476190475,897.3214285714271
ADA,1,2025-07-12 01:00:00+00:00,3.0,3.0,-160.4058129969843,-323.5536057033184,-145.32492459555903,334.5215245407185,-93.22731011790597
ADA,1,2025-08-14 00:00:00+00:00,3.0,3.0,643.1999999999994,-37.333333333332554,-227.19999999999962,217.60000000000002,-286.9333333333335
ADA,1,2025-08-22 14:00:00+00:00,3.0,3.0,377.2958619163513,-33.19318433281704,126.1341004647032,-61.96061075459225,-430.40495684886105
ADA,1,2025-09-01 07:00:00+00:00,3.0,3.0,-293.59112065878935,-521.5419501133778,-192.14703425229794,-94.28332736603484,-264.9480844969565
ADA,1,2025-09-02 13:00:00+00:00,3.0,3.0,55.838795824230125,185.72469045884833,185.72469045884833,-171.1580480699204,-25.491624180625784
ADA,1,2025-09-13 09:00:00+00:00,3.0,3.0,-293.71656351620754,-266.4428826182741,-393.37039756634937,-961.9217455155771,-889.5415923633687
ADA,1,2025-09-25 18:00:00+00:00,3.0,3.0,14.16248229689776,-33.47495815630097,160.93729882837638,55.362430796963565,168.662289172139
ADA,1,2025-11-05 02:00:00+00:00,3.0,3.0,33.975084937709624,349.18837297093216,245.3756134390317,201.9630049075105,987.1649679124173
ADA,1,2025-12-02 15:00:00+00:00,3.0,3.0,184.53632328895077,280.30833917308985,200.88764307404804,436.81382854473316,-336.370007007708
ADA,1,2025-12-09 15:00:00+00:00,3.0,3.0,62.11180124223725,-55.68644249303922,-100.66395373741655,-1165.1317198543586,-1334.3328335832073
ADA,1,2025-12-17 14:00:00+00:00,3.0,3.0,-739.0534042014684,-771.9564667172873,-559.3520627689197,-615.0341685649197,-450.5188559858264
ADA,1,2026-01-02 16:00:00+00:00,3.0,3.0,141.3518375738887,97.66126959650512,-25.700334104343803,349.52454381906864,637.3682857877138
ADA,1,2026-02-25 01:00:00+00:00,3.0,3.0,48.652694610780145,741.0179640718551,1100.299401197604,733.5329341317376,441.6167664670678
ADA,1,2026-03-13 00:00:00+00:00,3.0,3.0,77.92207792207684,341.3729128014831,-174.39703153989018,-300.55658627087143,70.50092764378402
ADA,1,2026-03-16 03:00:00+00:00,3.0,3.0,327.6917536910329,334.8937702556709,223.26251350378135,471.7320849837958,-190.8534389629102
ADA,1,2026-03-23 11:00:00+00:00,3.0,3.0,119.64492473948152,34.73562331146374,150.52103434967324,594.3651099961422,-54.033191817831614
ADA,1,2026-04-13 22:00:00+00:00,3.0,3.0,-226.5372168284785,-157.76699029126263,-315.5339805825241,-52.58899676375384,481.3915857605178
BNB,-1,2025-07-03 15:00:00+00:00,3.0,3.0,-105.29038540541214,-44.276737215280804,80.18501894313968,55.5361136892718,-94.03100893142336
BNB,-1,2025-10-10 21:00:00+00:00,3.0,3.0,-213.8629157572347,-172.09632364168837,-285.0906739241732,-1561.2621594675447,-1603.0287515830887
BNB,1,2025-07-10 21:00:00+00:00,3.0,3.0,64.36358859845059,66.69877548637571,19.119342644891013,0.0,82.02343943838785
BTC,-1,2025-07-01 14:00:00+00:00,3.0,3.0,8.674116832227963,-28.129461666166478,-270.5511843760067,-305.9563213807537,-163.50426760878722
BTC,-1,2025-07-09 20:00:00+00:00,3.0,3.0,-30.39755373788644,-31.030083096283967,-523.4180440746461,-626.6377992315664,-611.6649257049089
BTC,-1,2025-07-15 14:00:00+00:00,3.0,3.0,-132.89042273362472,-127.4072056025366,-265.28080365340935,-248.4259459627225,-160.92724995107278
BTC,-1,2025-07-25 14:00:00+00:00,3.0,3.0,-191.7270045471997,-216.36382458793068,-274.93716827939886,-314.0411605403748,-280.2960246159425
BTC,-1,2025-07-30 18:00:00+00:00,3.0,3.0,-133.53658536585212,-187.5729989694275,-23.943661971830288,270.84335279972447,366.06836138783905
BTC,-1,2025-08-01 13:00:00+00:00,3.0,3.0,33.4733158355216,57.121609798774784,108.95888013998211,49.06386701662324,-33.39457567804072
BTC,-1,2025-08-05 14:00:00+00:00,3.0,3.0,-50.422176198821056,-43.72223107287576,-212.07052201157816,-323.95164002619657,-283.53955357300896
BTC,-1,2025-08-14 12:00:00+00:00,3.0,3.0,78.23879408926038,15.491247571340905,94.45369581113638,105.24119140399857,37.54586999637266
BTC,-1,2025-08-19 14:00:00+00:00,3.0,3.0,42.41933386976093,31.878186501007598,48.27845494889349,98.0765919767812,-216.55908840157556
BTC,-1,2025-08-24 19:00:00+00:00,3.0,3.0,-72.97506411412469,106.50894932785704,270.0299450932597,116.97329814422174,19.942668160219945
BTC,-1,2025-09-05 14:00:00+00:00,3.0,3.0,-2.1533394857331523,-45.89870256772155,16.349094330745384,-66.37352297197197,-184.5357653402835
BTC,-1,2025-09-22 00:00:00+00:00,3.0,3.0,165.01084446932103,109.2055551668647,194.6407332260547,168.99006506681636,152.5571958301264
BTC,-1,2025-09-25 04:00:00+00:00,3.0,3.0,35.56456508619799,257.8878659649253,222.22480888075435,187.53771795831486,210.4684458499939
BTC,-1,2025-10-05 09:00:00+00:00,3.0,3.0,-18.25127576011054,-13.812435419344737,-76.84234230938446,-99.03654401321572,8.243560632852365
BTC,-1,2025-10-10 20:00:00+00:00,3.0,3.0,169.87249930606185,227.67293064210992,295.2103835878661,-54.402981349925824,-126.66008775578331
BTC,-1,2025-10-16 15:00:00+00:00,3.0,3.0,67.06150761643603,-21.763878966654104,198.39144562487033,173.40123983131005,-7.319152858755729
BTC,-1,2025-10-21 22:00:00+00:00,3.0,3.0,82.10587345971243,134.60776327087754,135.3600182008996,-87.54596094145528,-177.93581247201874
BTC,-1,2025-10-30 04:00:00+00:00,3.0,3.0,-108.23917124459737,98.24006517389682,-125.06715989446081,-146.40165810061222,-181.0160750605694
BTC,-1,2025-11-03 15:00:00+00:00,3.0,3.0,-65.7545076781374,-90.81555260076924,331.8460627679876,177.48894004074089,464.5655738790155
BTC,-1,2025-11-12 15:00:00+00:00,3.0,3.0,20.003661952799902,4.347345035263794,151.55001454010718,505.10470345525806,589.6527313370137
BTC,-1,2025-11-20 16:00:00+00:00,3.0,3.0,143.7640221143899,193.85946639985607,345.8759759277796,376.9963905327467,130.59419047651622
BTC,-1,2025-12-01 00:00:00+00:00,3.0,3.0,52.81629405095134,115.09651364162265,63.7866281516708,-601.804470468641,-709.3114447953019
BTC,-1,2025-12-05 16:00:00+00:00,3.0,3.0,-60.4379384398368,-90.64564033342215,-101.27072906361833,-244.24183287850897,-163.17341992649227
BTC,-1,2025-12-12 15:00:00+00:00,3.0,3.0,-45.163178268265995,-50.7265163156001,-20.9070243818843,120.67992892279334,390.24591066836865
BTC,-1,2025-12-15 14:00:00+00:00,3.0,3.0,206.89710028168884,248.47423615222408,6.18145993811825,90.75610390761545,-52.190157161344786
BTC,-1,2025-12-17 15:00:00+00:00,3.0,3.0,102.19282803828888,52.294837375670426,-91.96322388497879,-86.97457163532762,-104.81903807316506
BTC,-1,2025-12-18 17:00:00+00:00,3.0,3.0,103.21013361096587,-112.30262016310944,-78.02649083232139,-214.98062351784196,-226.9419862340216
BTC,-1,2025-12-26 14:00:00+00:00,3.0,3.0,-8.002280478212054,-14.47050432684005,-19.026881480386226,-51.44813801014392,-33.18828484454972
BTC,-1,2025-12-29 09:00:00+00:00,3.0,3.0,53.47617874148614,83.22932979323738,16.75034267226483,-84.09239829702875,25.324246887559188
BTC,-1,2026-01-06 16:00:00+00:00,3.0,3.0,-114.52445530459431,16.923413996570158,153.29288838857426,144.14042979859153,136.41264636648387
BTC,-1,2026-01-18 23:00:00+00:00,3.0,3.0,116.12965247624673,64.44170285036854,100.5452923803274,504.33937374158245,401.0489267727346
BTC,-1,2026-01-20 22:00:00+00:00,3.0,3.0,-166.02544027549902,-33.67993098949196,-108.18504855268918,-119.58127897813809,-125.55073301051544
BTC,-1,2026-01-29 14:00:00+00:00,3.0,3.0,285.8877351689626,495.84534353093403,474.3793310008537,655.2940107870442,1082.0847901746133
BTC,-1,2026-01-31 14:00:00+00:00,3.0,3.0,392.3378948117984,320.7849704482002,477.21184232819456,326.5921998963772,412.46062010897424
BTC,-1,2026-02-03 17:00:00+00:00,3.0,3.0,-131.0899186564085,-232.23855801089545,200.4810369671961,1143.9384935076025,687.5676917303575
BTC,-1,2026-02-05 15:00:00+00:00,3.0,3.0,529.3473152347483,381.1466720830969,-363.8002582688271,-219.60263368969945,-434.04582121925773
BTC,-1,2026-02-23 01:00:00+00:00,3.0,3.0,-195.2086284450405,-235.1574343298779,47.40425954919414,-228.6339123735659,-596.2033102214259
BTC,-1,2026-04-07 10:00:00+00:00,3.0,3.0,-68.84578105135431,-541.7187836805448,-505.7488793314557,-427.3130789387647,-570.9874054012065
BTC,1,2025-07-03 13:00:00+00:00,3.0,3.0,-27.93983000169753,-93.62882947629436,-221.26820875653763,-186.10522036531464,-119.39989709721655
BTC,1,2025-07-09 19:00:00+00:00,3.0,3.0,-47.83232634484214,-45.37043419720388,155.42148936417811,529.5664294596291,474.59013971909326
BTC,1,2025-07-10 21:00:00+00:00,3.0,3.0,32.81236582224123,129.6006869901234,97.49248604551397,75.69772434521171,174.32374409617867
BTC,1,2025-08-01 14:00:00+00:00,3.0,3.0,-150.2684013248745,-149.10031045259564,-240.08161061561006,-144.6529126129592,-69.20289478875796
BTC,1,2025-08-10 03:00:00+00:00,3.0,3.0,-38.21704444725849,15.204085939808376,303.169980161242,48.0520028702891,70.83702671900838
BTC,1,2025-08-13 13:00:00+00:00,3.0,3.0,93.91707468929144,160.4738401438399,-244.26324707977344,-362.7479245673571,-332.545625841405
BTC,1,2025-08-22 14:00:00+00:00,3.0,3.0,104.92591178518308,-20.1006500966594,-85.42128440303554,-120.18063807254786,-312.2899883732366
BTC,1,2025-09-02 13:00:00+00:00,3.0,3.0,22.36343232339344,18.754685296562545,97.74214827540595,-116.64982284741777,-53.42025524010641
BTC,1,2025-09-25 18:00:00+00:00,3.0,3.0,-8.68451868356157,-44.552583257012614,-55.07789183992418,-33.18889511598311,49.12721954153376
BTC,1,2025-09-29 13:00:00+00:00,3.0,3.0,89.4884832289744,110.22803789850988,34.0121627281853,360.6225931247531,495.9289676880041
BTC,1,2025-10-01 08:00:00+00:00,3.0,3.0,112.69180828175962,121.49760597760294,237.2395633634028,361.83901588748625,525.478653695206
BTC,1,2025-10-03 15:00:00+00:00,3.0,3.0,12.16408674049152,17.76758332235895,-47.053010713722365,80.53492532624995,259.38871987507105
BTC,1,2025-10-05 02:00:00+00:00,3.0,3.0,-81.00985730137067,-100.21804763502229,-15.216563878925893,21.61929399014273,-215.63653136531414
BTC,1,2025-10-11 02:00:00+00:00,3.0,3.0,-138.9171144966128,-125.94609782691224,-224.96054796360298,141.0112091496929,23.68005768037973
BTC,1,2025-10-21 14:00:00+00:00,3.0,3.0,-121.6003624377504,-354.40240578758943,-334.62172343431183,-202.95265478517788,-189.521767668841
BTC,1,2025-12-02 14:00:00+00:00,3.0,3.0,256.1188429090677,376.57349280376894,348.84437734461704,415.11853244160733,133.8260463145713
BTC,1,2025-12-09 15:00:00+00:00,3.0,3.0,23.691311386939695,-14.743658931463122,-55.94171613599652,-318.8343227199142,-286.5515380464101
BTC,1,2025-12-17 14:00:00+00:00,3.0,3.0,-412.68421011528164,-342.44198824759155,-130.34305560359115,-186.76219727844833,-166.12240845138015
BTC,1,2025-12-26 02:00:00+00:00,3.0,3.0,-40.54963544587786,-229.78126752664085,-187.7173303421198,-162.64722378014574,104.85698261357257
BTC,1,2025-12-29 03:00:00+00:00,3.0,3.0,-260.35468802728224,-277.2720814166207,-313.3491998650162,-199.11239187965114,-279.8807345967358
BTC,1,2026-01-02 16:00:00+00:00,3.0,3.0,-43.88712651667959,-39.20509511275539,-31.180336796339247,106.55772180985457,435.14113612868056
BTC,1,2026-01-05 00:00:00+00:00,3.0,3.0,12.698598282603335,36.342024241007294,147.42498841645357,4.406078005985137,-106.94752978162248
BTC,1,2026-01-09 15:00:00+00:00,3.0,3.0,-58.81339395755192,-77.22893324860868,-51.098182919641076,-12.719672251688685,104.34740618555871
BTC,1,2026-01-13 22:00:00+00:00,3.0,3.0,-80.27727782205729,-102.07801676995976,123.21021365141904,-17.05826866407523,-22.90801174544832
BTC,1,2026-01-21 14:00:00+00:00,3.0,3.0,48.64795014671408,9.925652296935983,-86.25625783970415,-7.820210900616464,-60.456245808612195
BTC,1,2026-02-03 19:00:00+00:00,3.0,3.0,137.4292427640711,221.6437039410435,-191.68535725728964,-1492.3902595322013,-660.0715582612404
BTC,1,2026-02-25 01:00:00+00:00,3.0,3.0,-55.86439483781902,164.32848081948893,359.1174063371705,207.17961488644355,11.342947253019098
BTC,1,2026-03-23 11:00:00+00:00,3.0,3.0,135.7215610975282,78.54560809364975,117.6900230244482,226.97769167781877,-99.41597217665077
BTC,1,2026-04-07 22:00:00+00:00,3.0,3.0,31.437433630918665,23.728476830455758,-60.49642323991744,38.572765696680555,202.2237052520226
BTC,1,2026-04-09 15:00:00+00:00,3.0,3.0,-24.95149091746196,-1.5117912784889942,117.3094553529208,123.50918655920529,-167.69787475433228
BTC,1,2026-04-17 13:00:00+00:00,3.0,3.0,2.5104754115767847,-3.4421982447363497,-136.9761970697314,-168.84888232081897,-294.67028658241355
DOGE,-1,2025-08-14 12:00:00+00:00,3.0,3.0,115.45096651479625,7.519794753837461,-53.96558588047995,-41.137700712170485,-367.142920334409
DOGE,-1,2025-08-24 19:00:00+00:00,3.0,3.0,29.906861488506742,565.2396821327865,1154.8320943347856,687.4305733572584,485.77287874903783
DOGE,-1,2025-08-25 20:00:00+00:00,3.0,3.0,-129.46859903381736,-172.46376811594243,-579.7101449275366,-637.1980676328515,-727.0531400966184
DOGE,-1,2025-09-09 14:00:00+00:00,3.0,3.0,7.9044805924199935,-22.465365894246414,-133.9601447768035,-268.75234014227976,-1074.593335274785
DOGE,-1,2025-09-15 08:00:00+00:00,3.0,3.0,-157.89270997804917,-331.95979512457893,-231.44760657757945,-263.02614857318883,-823.7378210806012
DOGE,-1,2025-09-22 00:00:00+00:00,3.0,3.0,491.13397110034816,325.02101428971696,479.526077732858,387.8637473481972,498.3388704318936
DOGE,-1,2025-10-10 15:00:00+00:00,3.0,3.0,1870.8184304649699,1728.5924679150012,1899.8527245949927,1311.5926783084365,1134.8621922996006
DOGE,-1,2025-10-28 20:00:00+00:00,3.0,3.0,-1.5557745164129777,-18.669294196960173,-159.7261836851116,676.2433231343667,343.82616812736575
DOGE,-1,2025-10-30 04:00:00+00:00,3.0,3.0,-24.010244370931133,370.29132429836744,130.18888058905165,75.76566001494034,-8.003414790309638
DOGE,-1,2025-11-03 03:00:00+00:00,3.0,3.0,178.27552711273677,357.122450145706,320.5531112507853,592.5375692817547,474.2586137934979
DOGE,-1,2025-12-07 14:00:00+00:00,3.0,3.0,-302.7835356825581,-382.73615635179283,-543.3816997334895,-820.9949659461047,-737.3408350607046
DOGE,-1,2025-12-15 15:00:00+00:00,3.0,3.0,137.80431786862835,130.14852243148135,-74.26121574031441,246.51661307609874,155.41264737406246
DOGE,-1,2025-12-17 15:00:00+00:00,3.0,3.0,251.7902517902537,344.96034496034554,98.56009856009874,-88.55008855008784,-150.92015092015077
DOGE,-1,2025-12-18 17:00:00+00:00,3.0,3.0,103.6185541973611,-230.7131870800605,-620.901805229499,-690.5205213308508,-495.42621225613146
DOGE,-1,2025-12-25 22:00:00+00:00,3.0,3.0,-131.5258613733561,-109.73936899862923,151.69853949810297,-28.24174937464674,4.841442749939917
DOGE,-1,2025-12-31 15:00:00+00:00,3.0,3.0,283.3539859562162,256.09252375051625,-273.4407269723249,-1425.8570838496464,-1659.6447748864084
DOGE,-1,2026-01-06 16:00:00+00:00,3.0,3.0,-346.43937310970597,-142.97497937860948,-109.29337365960912,169.09540830354675,208.9634313995037
DOGE,-1,2026-01-18 23:00:00+00:00,3.0,3.0,362.6273376919564,288.1252850843841,222.74593279610679,488.8246921088635,341.3410369469361
DOGE,-1,2026-01-21 16:00:00+00:00,3.0,3.0,-478.20321564727266,-513.840543676447,-377.09265705287544,-463.28526437924734,-285.09862423338194
DOGE,-1,2026-01-29 15:00:00+00:00,3.0,3.0,-77.51937984496138,111.97243755383224,-4.306632213608719,935.4005167958657,1047.372954349698
DOGE,-1,2026-01-31 14:00:00+00:00,3.0,3.0,391.3124882980723,181.61392997566028,265.8678150159144,-245.27242089496414,-303.31398614491746
DOGE,-1,2026-04-12 01:00:00+00:00,3.0,3.0,-24.170511975389886,62.62359920896521,-2.197319270489384,-266.97429136453457,-226.32388486046872
DOGE,1,2025-07-02 16:00:00+00:00,3.0,3.0,-186.75820339771997,121.596462648359,-58.76192692576332,-528.2755410751694,-498.6036769839419
DOGE,1,2025-07-06 13:00:00+00:00,3.0,3.0,-150.91939400948328,4.047646582630016,-258.471146062218,-245.1717358621497,-39.89823060020936
DOGE,1,2025-07-09 20:00:00+00:00,3.0,3.0,-76.54185022026417,-19.823788546255994,574.8898678414083,1175.6607929515405,808.370044052864
DOGE,1,2025-07-10 21:00:00+00:00,3.0,3.0,335.9200041664501,377.0636945992401,459.35107546482004,269.7776157491805,261.9655226290307
DOGE,1,2025-07-18 05:00:00+00:00,3.0,3.0,113.65494685200206,-420.68683565004153,265.73998364676885,257.9721995094042,1156.9910057236289
DOGE,1,2025-07-20 16:00:00+00:00,3.0,3.0,328.5552621652199,348.5477178423224,569.219162580159,4.526593738212181,-864.202187853641
DOGE,1,2025-08-22 14:00:00+00:00,3.0,3.0,558.8621444201314,129.9781181619264,344.85776805251555,113.34792122538184,-445.51422319474955
DOGE,1,2025-09-11 03:00:00+00:00,3.0,3.0,-53.51197082606674,-105.43840177580476,355.16093229744916,1269.2246710004752,1363.167908672902
DOGE,1,2025-10-11 02:00:00+00:00,3.0,3.0,-242.7867698803665,-352.87021212425884,-697.697798331155,413.18990650447415,440.8364330954062
