sym,side,ts,k,v,fwd6,fwd12,fwd24,fwd48,fwd72
BTC,1,2025-12-26 02:00:00+00:00,5.0,3.0,-40.54963544587786,-229.78126752664085,-187.7173303421198,-162.64722378014574,104.85698261357257
BTC,1,2026-01-13 22:00:00+00:00,5.0,3.0,-80.27727782205729,-102.07801676995976,123.21021365141904,-17.05826866407523,-22.90801174544832
BTC,1,2026-01-21 19:00:00+00:00,5.0,3.0,-45.37643171611094,-48.39931259910113,-103.6748487452277,-93.95290949516743,-106.55378291950512
BTC,1,2026-02-25 01:00:00+00:00,5.0,3.0,-55.86439483781902,164.32848081948893,359.1174063371705,207.17961488644355,11.342947253019098
BTC,1,2026-03-23 11:00:00+00:00,5.0,3.0,135.7215610975282,78.54560809364975,117.6900230244482,226.97769167781877,-99.41597217665077
BTC,1,2026-04-07 22:00:00+00:00,5.0,3.0,31.437433630918665,23.728476830455758,-60.49642323991744,38.572765696680555,202.2237052520226
DOGE,-1,2025-09-22 00:00:00+00:00,5.0,3.0,491.13397110034816,325.02101428971696,479.526077732858,387.8637473481972,498.3388704318936
DOGE,-1,2025-10-10 20:00:00+00:00,5.0,3.0,1160.726540696343,1119.092281648899,1576.6116118406003,542.1604062771656,147.77874365191846
DOGE,-1,2025-10-30 04:00:00+00:00,5.0,3.0,-24.010244370931133,370.29132429836744,130.18888058905165,75.76566001494034,-8.003414790309638
DOGE,-1,2025-11-03 15:00:00+00:00,5.0,3.0,62.93832044596215,-154.04903194868868,401.6064257028118,-34.76592938919776,495.1147875082429
DOGE,-1,2025-12-17 15:00:00+00:00,5.0,3.0,251.7902517902537,344.96034496034554,98.56009856009874,-88.55008855008784,-150.92015092015077
DOGE,-1,2025-12-18 17:00:00+00:00,5.0,3.0,103.6185541973611,-230.7131870800605,-620.901805229499,-690.5205213308508,-495.42621225613146
DOGE,-1,2025-12-26 14:00:00+00:00,5.0,3.0,62.8776743426418,-62.06108116936227,-42.4628450106157,-140.45402580434407,-129.0217213784084
DOGE,-1,2026-01-18 23:00:00+00:00,5.0,3.0,362.6273376919564,288.1252850843841,222.74593279610679,488.8246921088635,341.3410369469361
DOGE,-1,2026-01-21 16:00:00+00:00,5.0,3.0,-478.20321564727266,-513.840543676447,-377.09265705287544,-463.28526437924734,-285.09862423338194
DOGE,-1,2026-01-31 14:00:00+00:00,5.0,3.0,391.3124882980723,181.61392997566028,265.8678150159144,-245.27242089496414,-303.31398614491746
DOGE,1,2025-07-02 16:00:00+00:00,5.0,3.0,-186.75820339771997,121.596462648359,-58.76192692576332,-528.2755410751694,-498.6036769839419
DOGE,1,2025-07-06 13:00:00+00:00,5.0,3.0,-150.91939400948328,4.047646582630016,-258.471146062218,-245.1717358621497,-39.89823060020936
DOGE,1,2025-08-22 14:00:00+00:00,5.0,3.0,558.8621444201314,129.9781181619264,344.85776805251555,113.34792122538184,-445.51422319474955
DOGE,1,2026-01-01 15:00:00+00:00,5.0,3.0,158.8957547548353,292.91389134098455,1099.430222293556,1326.538801059305,2190.032902656289
DOGE,1,2026-01-21 19:00:00+00:00,5.0,3.0,-78.86928002498905,-129.62673746681253,-321.72419178510216,-338.122754958613,-302.202092769015
DOGE,1,2026-02-25 14:00:00+00:00,5.0,3.0,426.90174326466047,-15.847860538826808,-239.698890649761,-692.3534072900151,-1011.2916006339145
ETH,-1,2025-09-05 14:00:00+00:00,5.0,3.0,-53.891696886128045,-109.70308062919099,9.177039608758708,-60.04874131751548,-230.38583364742848
ETH,-1,2025-09-22 00:00:00+00:00,5.0,3.0,327.291606576291,295.2408422267083,395.0850879723111,336.8445341794046,540.5018748197288
ETH,-1,2025-09-25 17:00:00+00:00,5.0,3.0,-242.03698829685428,-212.56413797776207,-531.7360837852414,-409.12798409352024,-529.8077098474763
ETH,-1,2025-10-10 15:00:00+00:00,5.0,3.0,603.5895435037064,688.6217323449096,691.4016777214205,-7.778969957079607,-153.55540382364418
ETH,-1,2025-11-03 15:00:00+00:00,5.0,3.0,-2.871248212439337,-101.49723049990288,444.0120536672521,422.46375397584245,870.2390941351268
ETH,-1,2025-12-01 00:00:00+00:00,5.0,3.0,-17.218566413210734,78.04809202053508,142.93527159818686,-635.5344635957861,-1296.8967768113894
ETH,-1,2025-12-12 15:00:00+00:00,5.0,3.0,-68.6424306001232,-60.49786123608403,-114.02397109655294,-89.55768472697744,267.14187514049416
ETH,-1,2026-01-21 16:00:00+00:00,5.0,3.0,-307.0539419087148,-438.9695712309805,-235.9958506224058,-325.6915629322266,-245.95435684647393
ETH,-1,2026-01-31 14:00:00+00:00,5.0,3.0,471.8122524581758,367.57374529547417,883.1701117263391,656.9193481644942,929.0823464501763
ETH,-1,2026-02-23 01:00:00+00:00,5.0,3.0,-134.0027178016001,-277.01084963654756,65.08703436077789,-353.52990660253215,-1066.8449774595024
ETH,-1,2026-02-28 06:00:00+00:00,5.0,3.0,-350.1630434782621,-575.3260869565202,-903.6413043478265,-543.5326086956516,-843.5326086956518
ETH,1,2025-07-10 21:00:00+00:00,5.0,3.0,-8.34516686968767,105.45868132903368,-75.88044875461941,-119.2887764235584,-46.907913775582344
ETH,1,2025-08-22 14:00:00+00:00,5.0,3.0,518.0466354722735,178.9485552717518,299.24500318737836,400.1569838289321,-4.206472764172187
ETH,1,2025-10-01 08:00:00+00:00,5.0,3.0,81.74996678251833,29.371245550606773,232.0561503621299,423.76180386068717,461.15186565685474
ETH,1,2025-10-12 14:00:00+00:00,5.0,3.0,397.57960020631253,411.9460064661395,402.0329345460483,274.99968549898665,14.668327232012501
ETH,1,2025-10-21 14:00:00+00:00,5.0,3.0,-191.2969941175735,-403.53691750923406,-449.0542103495876,-363.043937867652,-330.68437612704946
ETH,1,2025-12-02 15:00:00+00:00,5.0,3.0,38.67210250436681,168.46659455861612,271.8695398951665,541.176470588236,88.0272901239687
ETH,1,2025-12-09 15:00:00+00:00,5.0,3.0,253.90378220793818,234.98195646747487,322.9653644300501,-219.78902472472362,-544.17198522002
ETH,1,2026-01-13 22:00:00+00:00,5.0,3.0,-2.6725763636137323,-135.3404682113546,69.27678281863692,-39.428008600290724,-104.8010281911771
ETH,1,2026-01-21 19:00:00+00:00,5.0,3.0,-121.17440927475465,-160.506967528532,-382.22338666099034,-377.3109106093109,-322.0946797884361
ETH,1,2026-02-25 01:00:00+00:00,5.0,3.0,-42.03411751821373,416.11690282608913,702.9502109528618,560.8373446536885,61.9559945553827
ETH,1,2026-03-23 11:00:00+00:00,5.0,3.0,161.6213683223977,38.238050609182835,128.3973758200574,226.61668228678656,-289.456419868791
ETH,1,2026-04-07 22:00:00+00:00,5.0,3.0,91.46945911360005,121.47865111836076,-134.50065785916564,-136.66348250815696,110.75464556711046
ETH,1,2026-04-13 22:00:00+00:00,5.0,3.0,9.396338404237259,89.92423404960981,-130.5283208190533,29.50705363140793,-21.896444697658836
GIGGLE,-1,2026-01-19 00:00:00+00:00,5.0,3.0,26.08047690014881,9.314456035767193,-443.3681073025331,251.4903129657231,175.11177347242835
GIGGLE,-1,2026-02-23 01:00:00+00:00,5.0,3.0,-294.8207171314743,-235.05976095617552,99.60159362549791,-7.968127490038945,-1278.8844621513929
GIGGLE,-1,2026-03-17 03:00:00+00:00,5.0,3.0,211.17166212534121,425.74931880108966,333.7874659400542,698.2288828337879,698.2288828337879
GIGGLE,-1,2026-03-18 11:00:00+00:00,5.0,3.0,85.56547619047672,126.48809523809534,-0.0,-167.41071428571396,-148.8095238095255
GIGGLE,-1,2026-05-28 03:00:00+00:00,5.0,3.0,319.11203607353445,13.874436351023478,-270.55150884495396,-364.2039542143594,-1061.3943808532777
GIGGLE,1,2026-03-18 12:00:00+00:00,5.0,3.0,-671.353251318102,-653.7785588752198,-502.63620386643225,-471.0017574692438,-411.2478031634437
GIGGLE,1,2026-04-06 00:00:00+00:00,5.0,3.0,-257.47822794396023,-227.18667171526042,-965.5433547898529,-484.6648996592207,-219.61378265808463
GIGGLE,1,2026-05-04 12:00:00+00:00,5.0,3.0,-231.51605675877485,-759.2730893701782,-985.8103061986557,-1219.8157829225786,-1107.791884490914
GIGGLE,1,2026-06-07 01:00:00+00:00,5.0,3.0,-93.17803660565782,-33.27787021630613,-299.50083194675625,-392.67886855241295,-835.2745424292851
LINK,-1,2025-10-10 15:00:00+00:00,5.0,3.0,2145.432410919137,1703.4227653696676,1650.5127124596142,1031.980147024395,831.5774687456101
LINK,-1,2025-11-03 15:00:00+00:00,5.0,3.0,49.04525241956503,41.198012032435116,354.43369081872845,55.58461940884052,576.1182317551661
LINK,-1,2026-01-19 00:00:00+00:00,5.0,3.0,56.105353385802474,52.20914828956591,-14.805579365697596,412.21849918179674,233.77230577417697
LINK,1,2025-08-28 13:00:00+00:00,5.0,3.0,-498.6256823196933,-605.4740428167704,-944.9885796136426,-1017.7693469087524,-848.9799078626447
LTC,-1,2025-10-10 20:00:00+00:00,5.0,3.0,1708.6627140974963,1921.1133069828722,2304.018445322793,1814.8880105401843,1751.4822134387352
LTC,-1,2025-12-12 15:00:00+00:00,5.0,3.0,-83.64083640836517,-119.3111931119306,-70.11070110701124,244.77244772447614,523.985239852397
LTC,1,2025-07-19 19:00:00+00:00,5.0,3.0,-75.41478129713397,572.2651051370775,381.51007009138647,230.68050749711634,380.6228373702436
LTC,1,2025-08-22 14:00:00+00:00,5.0,3.0,322.17467908381536,85.57764913163845,142.62941521939743,11.745951841597435,-631.7644097659203
LTC,1,2025-10-09 22:00:00+00:00,5.0,3.0,267.7725118483432,446.2875197472349,-2367.298578199052,-2632.701421800948,-2189.57345971564
NEAR,-1,2025-10-10 21:00:00+00:00,5.0,3.0,-324.75748629270385,-510.33319274567776,320.53985660059124,-375.36904259805937,-1142.9776465626308
NEAR,-1,2025-11-03 15:00:00+00:00,5.0,3.0,15.781167806417917,-115.72856391373065,226.19673855865275,-142.03051025775792,-199.89479221462324
ONDO,-1,2025-08-14 12:00:00+00:00,5.0,3.0,53.72599741319317,-0.0,63.675256193413965,198.9851756044192,-157.19828872748698
ONDO,-1,2025-10-10 15:00:00+00:00,5.0,3.0,2111.8963486454654,1193.1684334511183,1197.8798586572436,554.7703180212015,477.0318021201414
ONDO,-1,2025-11-03 15:00:00+00:00,5.0,3.0,31.173092698933978,-241.18129614437933,342.90401968826933,-113.20754716980908,539.7867104183762
ONDO,-1,2025-12-01 00:00:00+00:00,5.0,3.0,70.15306122448939,225.3401360544216,176.44557823129236,-693.0272108843538,-882.227891156464
ONDO,-1,2026-01-18 23:00:00+00:00,5.0,3.0,465.8385093167705,477.13156408808686,194.8051948051954,525.1270468661772,299.26595143986435
ONDO,-1,2026-02-23 01:00:00+00:00,5.0,3.0,-169.76556184316928,-295.06871463217396,-0.0,-343.5731608730808,-1123.6863379143092
ONDO,1,2025-08-22 14:00:00+00:00,5.0,3.0,408.07956526196955,69.72213677842731,209.16641033528194,-21.53183635804412,-514.7134215113291
ONDO,1,2025-12-02 15:00:00+00:00,5.0,3.0,-105.63380281690016,13.693270735524177,-146.7136150234727,-301.251956181533,-952.660406885758
ONDO,1,2025-12-26 02:00:00+00:00,5.0,3.0,-36.486838676049736,-297.10711493354137,-190.25280166796944,114.67292155329822,375.29319781079096
ONDO,1,2026-03-23 11:00:00+00:00,5.0,3.0,55.40166204986097,-3.9572615749894346,217.64938662445667,356.1535417491091,182.03403244954507
SOL,-1,2025-08-14 12:00:00+00:00,5.0,3.0,82.77634961439628,46.27249357326502,212.33933161953655,371.2082262210792,70.95115681233888
SOL,-1,2025-10-10 15:00:00+00:00,5.0,3.0,1050.6816130717712,1175.6044269225285,1333.3016672208232,803.6859354961279,500.641238778321
SOL,-1,2025-11-03 15:00:00+00:00,5.0,3.0,62.380038387716,109.76487523992384,513.4357005758161,301.1036468330142,680.1823416506725
SOL,-1,2025-12-01 00:00:00+00:00,5.0,3.0,23.50912937857497,91.6856045764436,54.0709975707232,-880.0250764046713,-1293.785753467598
SOL,-1,2025-12-17 15:00:00+00:00,5.0,3.0,254.2239065213958,243.96020843202248,-15.7903047528829,113.690194220748,31.580609505762467
SOL,-1,2026-01-18 23:00:00+00:00,5.0,3.0,330.260579226247,269.28939536909445,298.3232924439294,762.8656456412864,568.338535239894
SOL,-1,2026-01-21 16:00:00+00:00,5.0,3.0,-311.50414276609473,-360.1019757807511,-250.95602294455065,-225.46207775653303,-132.2498406628436
SOL,-1,2026-01-31 14:00:00+00:00,5.0,3.0,523.8051554903222,379.78167140629296,682.5061920924691,404.5500412806169,595.3582240161459
SOL,-1,2026-02-23 01:00:00+00:00,5.0,3.0,-100.11551790527484,-279.81003722243656,37.222436144267455,-578.8730586574253,-1315.6205878577841
SOL,-1,2026-04-12 01:00:00+00:00,5.0,3.0,1.2161011796185672,86.3431837528894,42.56354128663653,-486.44047184725815,-133.77112975799577
SOL,1,2025-08-22 14:00:00+00:00,5.0,3.0,443.493686736931,341.2292601481792,577.5853073150361,735.1560054262762,249.9217364082229
SOL,1,2025-12-09 15:00:00+00:00,5.0,3.0,27.466570292735693,43.36826888326595,-166.96783520057878,-510.299963859776,-453.19840983014
SOL,1,2026-03-23 11:00:00+00:00,5.0,3.0,289.8876404494377,220.22471910112307,284.26966292134813,447.19101123595453,-166.29213483146165
SUI,-1,2025-10-10 21:00:00+00:00,5.0,3.0,-995.0189280733213,-862.721657700738,-158.19884439131295,-1109.3843395098625,-1967.3241681609888
TAO,-1,2025-10-10 21:00:00+00:00,5.0,3.0,-54.363941880004596,-488.28704161312686,183.84896708510402,-2686.237685743469,-4684.52439787816
TAO,1,2025-08-22 14:00:00+00:00,5.0,3.0,458.3134290611746,44.11723382133914,149.21179082249213,3.934020850309139,-456.3464186360189
UNI,-1,2025-10-10 20:00:00+00:00,5.0,3.0,1611.4695340501783,1425.0896057347672,1663.0824372759844,514.6953405017917,-120.4301075268832
UNI,-1,2025-10-30 03:00:00+00:00,5.0,3.0,142.45947273620496,440.4781398395285,266.9068282299003,532.1761912559364,378.2544620926798
UNI,-1,2025-11-03 15:00:00+00:00,5.0,3.0,-64.30241621200317,-208.495713172252,128.60483242400633,-512.4707716289945,-77.94232268121704
UNI,-1,2026-04-02 04:00:00+00:00,5.0,3.0,-167.27493917275015,471.41119221411174,170.31630170316168,410.5839416058388,632.6034063260333
UNI,1,2025-07-18 01:00:00+00:00,5.0,3.0,833.3333333333326,485.4368932038833,161.812297734627,524.8786407766981,617.9207119741114
UNI,1,2025-08-11 16:00:00+00:00,5.0,3.0,-451.04319972296804,-280.49519522119317,-125.53025712059518,430.2657778547303,-534.1528871959144
UNI,1,2025-08-22 14:00:00+00:00,5.0,3.0,548.0080778410135,158.8030108316496,343.30824306958,133.10078942537106,-739.8568019093088
UNI,1,2025-10-10 03:00:00+00:00,5.0,3.0,-335.85619678334734,-810.0756859034997,-3004.9668874172185,-2860.6906338694416,-2186.6130558183527
UNI,1,2025-11-10 21:00:00+00:00,5.0,3.0,684.6448913169834,67.41834243868317,-227.82750203417356,-1104.2659537370691,-1035.6852260839244
UNI,1,2025-12-20 07:00:00+00:00,5.0,3.0,394.1402162539243,934.7750261597487,1062.0858039762827,842.343913498429,451.69166376002767
UNI,1,2026-02-11 14:00:00+00:00,5.0,3.0,-1122.345803842265,-1225.9858442871584,-1569.7674418604645,-1402.932254802831,-947.927199191102
UNI,1,2026-04-16 15:00:00+00:00,5.0,3.0,26.44725242433088,-143.9905965324717,505.43637966500296,-102.8504260946228,-317.36702909197834
XLM,-1,2025-10-10 21:00:00+00:00,5.0,3.0,-1094.7546531302876,-1240.2707275803725,-943.1472081218284,-1562.4365482233493,-1893.0626057529598
XLM,-1,2025-11-03 15:00:00+00:00,5.0,3.0,128.2875929102334,-31.089193825044603,343.7678673527722,21.798170383076076,478.1303602058318
XLM,-1,2025-12-01 00:00:00+00:00,5.0,3.0,172.7137704222359,179.9278591130915,120.09335879482275,-776.9997878209223,-867.8124336940374
XLM,-1,2025-12-12 15:00:00+00:00,5.0,3.0,-74.94284020662212,-154.5431450588519,-135.91328647641677,182.06452705563535,717.6729613007027
XLM,-1,2026-01-21 16:00:00+00:00,5.0,3.0,-287.33404399651,-391.5108053105931,-365.34547921310167,-454.50140517492076,-266.49869173369643
XLM,1,2025-08-22 14:00:00+00:00,5.0,3.0,376.6199032312967,-25.286294342191653,15.803933963869365,-129.10598361253523,-433.5140655012282
XLM,1,2026-01-02 16:00:00+00:00,5.0,3.0,92.58406264394337,315.0621833256562,152.00368493781812,838.3233532934131,928.6043298019342
XLM,1,2026-03-23 11:00:00+00:00,5.0,3.0,185.5058125154585,221.98862231016525,329.5819935691324,1038.8325500865703,721.6176106851347
XLM,1,2026-04-07 22:00:00+00:00,5.0,3.0,115.62115621156278,-14.145141451414878,-306.27306273062646,-482.1648216482155,-463.7146371463707
XRP,-1,2025-07-11 20:00:00+00:00,5.0,3.0,-150.42772219805656,-226.18529795563447,115.62998405103554,-158.0397274177181,-663.6943598666089
XRP,-1,2025-10-10 20:00:00+00:00,5.0,3.0,382.79431827301204,95.09670170933293,436.9633255757954,-197.8171896316505,-494.74360003209927
XRP,-1,2025-11-03 15:00:00+00:00,5.0,3.0,117.73805431419815,-45.9779993124787,379.42591955998586,186.06050189068358,430.56033001031335
XRP,-1,2025-12-01 00:00:00+00:00,5.0,3.0,17.96814296814442,195.22144522144512,208.3333333333326,-493.39549339549205,-647.8243978243969
XRP,-1,2026-01-18 23:00:00+00:00,5.0,3.0,147.71642465959854,95.4629955283115,22.609656835652636,390.3934080289395,179.872381048084
XRP,-1,2026-01-21 16:00:00+00:00,5.0,3.0,-360.73423782921,-387.86911412609817,-260.17557861133247,-354.34956105347084,-194.20058526203877
XRP,1,2025-07-07 13:00:00+00:00,5.0,3.0,-333.3191071657204,-396.05650633775747,-258.20494217063003,122.91408817378668,413.12790747300545
XRP,1,2025-07-11 13:00:00+00:00,5.0,3.0,-147.8254659715783,-26.779975719489755,-156.75212454474118,153.1814611154747,765.5502392344494
XRP,1,2025-08-07 21:00:00+00:00,5.0,3.0,308.4025854108963,182.82548476454164,123.42259156663538,-75.10003077870087,-216.98984302862434
XRP,1,2025-08-22 14:00:00+00:00,5.0,3.0,277.5559105431324,-39.27050053248116,46.924920127795474,28.288072417466115,-178.04845580404736
XRP,1,2026-01-21 19:00:00+00:00,5.0,3.0,-141.4376964412445,-74.52093683463445,-259.5559160498828,-294.53513129879207,-280.3406671398145
