sym,t,wk,fwd48,fwd24,abs,sgn,sa48,sa24
1000PEPE,2025-09-28 23:00:00+00:00,0.0073185324472746505,-0.011064904203178405,-0.003575141626530276,0.0073185324472746505,1.0,-110.64904203178405,-35.75141626530276
1000PEPE,2025-10-05 23:00:00+00:00,-0.03709349093805614,-0.03347870047899659,0.042415205335348816,0.03709349093805614,-1.0,334.7870047899659,-424.15205335348816
1000PEPE,2025-10-12 23:00:00+00:00,-0.07649092480553155,0.004490177736202083,0.047868501937725405,0.07649092480553155,-1.0,-44.90177736202084,-478.68501937725404
1000PEPE,2025-10-19 23:00:00+00:00,0.04192312851160218,-0.011099509390242068,0.022671033999399404,0.04192312851160218,1.0,-110.99509390242068,226.71033999399404
1000PEPE,2025-10-26 23:00:00+00:00,0.022379516390238274,-0.046466853280535236,-0.026735850344780543,0.022379516390238274,1.0,-464.66853280535236,-267.35850344780545
1000PEPE,2025-11-02 23:00:00+00:00,0.022503816793893128,-0.16490536748462603,-0.1469341453221088,0.022503816793893128,1.0,-1649.0536748462603,-1469.341453221088
1000PEPE,2025-11-09 23:00:00+00:00,-0.03783732330683931,-0.038049391671337585,0.024893666128128267,0.03783732330683931,-1.0,380.4939167133758,-248.93666128128268
1000PEPE,2025-11-16 23:00:00+00:00,-0.02763788968824943,0.00014388784969887602,-0.030360336286460066,0.02763788968824943,-1.0,-1.4388784969887602,303.6033628646007
1000PEPE,2025-11-23 23:00:00+00:00,0.012171076653440638,0.10030292830696741,0.09648026157618905,0.012171076653440638,1.0,1003.0292830696741,964.8026157618905
1000PEPE,2025-11-30 23:00:00+00:00,-0.027631183764534106,0.007415908890262113,-0.10554427474176742,0.027631183764534106,-1.0,-74.15908890262114,1055.4427474176741
1000PEPE,2025-12-07 23:00:00+00:00,0.012405584802014369,0.11890071643275246,0.07369991185843117,0.012405584802014369,1.0,1189.0071643275246,736.9991185843116
1000PEPE,2025-12-14 23:00:00+00:00,-0.024294340682488258,-0.018446555363653916,-0.024779312991748403,0.024294340682488258,-1.0,184.46555363653917,247.79312991748404
1000PEPE,2025-12-21 23:00:00+00:00,-0.0305337992529221,-0.02192502734413848,-0.0013423486129063855,0.0305337992529221,-1.0,219.25027344138482,13.423486129063855
1000PEPE,2025-12-28 23:00:00+00:00,0.03527778466420406,-0.008645878239210592,-0.025722086506682174,0.03527778466420406,1.0,-86.45878239210592,-257.2208650668217
1000PEPE,2026-01-04 23:00:00+00:00,0.20302013422818788,-0.06399096007365856,-0.023102033983426695,0.20302013422818788,1.0,-639.9096007365856,-231.02033983426696
1000PEPE,2026-01-11 23:00:00+00:00,-0.046439425051334804,0.13346321615144574,-0.01198255202496512,0.046439425051334804,-1.0,-1334.6321615144575,119.8255202496512
1000PEPE,2026-01-18 23:00:00+00:00,-0.0781384514103407,-0.0871603310627701,-0.03424155863180267,0.0781384514103407,-1.0,871.603310627701,342.4155863180267
1000PEPE,2026-01-25 23:00:00+00:00,-0.06079463858305412,0.0678286746731851,0.06406631948134756,0.06079463858305412,-1.0,-678.2867467318509,-640.6631948134756
1000PEPE,2026-02-01 23:00:00+00:00,-0.09923267004812075,-0.009187993072926837,0.021671156436405603,0.09923267004812075,-1.0,91.87993072926837,-216.71156436405602
1000PEPE,2026-02-08 23:00:00+00:00,-0.025509281970514608,-0.03353925285680193,0.011268128430150792,0.025509281970514608,-1.0,335.39252856801926,-112.68128430150793
1000PEPE,2026-02-15 23:00:00+00:00,0.1589852674702592,-0.0028132586156043304,0.01572248565011236,0.1589852674702592,1.0,-28.132586156043303,157.2248565011236
1000PEPE,2026-02-22 23:00:00+00:00,-0.0413019823059092,-0.026894322583828845,-0.02171284759061398,0.0413019823059092,-1.0,268.94322583828847,217.1284759061398
1000PEPE,2026-03-01 23:00:00+00:00,-0.06372229465449808,0.0028120832608569124,0.019017800197135726,0.06372229465449808,-1.0,-28.120832608569124,-190.17800197135725
1000PEPE,2026-03-08 23:00:00+00:00,-0.05622346899397401,0.037366715943761175,0.02607492215267504,0.05622346899397401,-1.0,-373.66715943761176,-260.7492215267504
1000PEPE,2026-03-15 23:00:00+00:00,0.014237905119774519,0.05938304085113777,0.15848969325508122,0.014237905119774519,1.0,593.8304085113776,1584.8969325508122
1000PEPE,2026-03-22 23:00:00+00:00,-0.03698803328334954,0.07596440977512331,0.0524712048266196,0.03698803328334954,-1.0,-759.6440977512331,-524.712048266196
1000PEPE,2026-03-29 23:00:00+00:00,-0.004441064638783243,0.03900265511032441,0.011841181676686796,0.004441064638783243,-1.0,-390.0265511032441,-118.41181676686796
1000PEPE,2026-04-05 23:00:00+00:00,0.0186681445614445,0.06404462242562925,-0.05017162471395886,0.0186681445614445,1.0,640.4462242562925,-501.71624713958863
1000PEPE,2026-04-12 23:00:00+00:00,-0.057389787071621456,0.030473877468413013,0.08396218232283803,0.057389787071621456,-1.0,-304.73877468413014,-839.6218232283803
1000PEPE,2026-04-19 23:00:00+00:00,-0.09277093442826934,0.04414865938159007,0.02829129351189974,0.09277093442826934,-1.0,-441.48659381590073,-282.9129351189974
1000SHIB,2025-06-29 23:00:00+00:00,0.05366980629109652,-0.05716212798246356,-0.03726498608886264,0.05366980629109652,1.0,-571.6212798246356,-372.6498608886264
1000SHIB,2025-07-06 23:00:00+00:00,0.04296806070231152,0.002368465572661238,-0.017509727626459082,0.04296806070231152,1.0,23.68465572661238,-175.09727626459082
1000SHIB,2025-07-13 23:00:00+00:00,-0.019610734296667598,0.0329951146185643,-0.0032318677189028255,0.019610734296667598,-1.0,-329.95114618564304,32.31867718902826
1000SHIB,2025-07-20 23:00:00+00:00,0.07259402654867264,-0.0025784825630116304,-0.0023206343067105895,0.07259402654867264,1.0,-25.784825630116302,-23.206343067105895
1000SHIB,2025-07-27 23:00:00+00:00,0.02291124602486283,-0.07332061877516416,-0.05770996680087592,0.02291124602486283,1.0,-733.2061877516416,-577.0996680087592
1000SHIB,2025-08-03 23:00:00+00:00,0.004615891856247778,-0.009515216143056282,0.026330899844147382,0.004615891856247778,1.0,-95.15216143056281,263.3089984414738
1000SHIB,2025-08-10 23:00:00+00:00,0.02153452300278591,-0.001768867924528239,-0.048054245283018826,0.02153452300278591,1.0,-17.68867924528239,-480.54245283018827
1000SHIB,2025-08-17 23:00:00+00:00,0.019027484143763207,-0.0710718401844026,-0.023972339608144377,0.019027484143763207,1.0,-710.7184018440261,-239.72339608144378
1000SHIB,2025-08-24 23:00:00+00:00,-0.029985792268002687,-0.033305065145324164,-0.0734715904710509,0.029985792268002687,-1.0,333.05065145324164,734.715904710509
1000SHIB,2025-08-31 23:00:00+00:00,0.009619371423832845,0.021851638872915524,-0.00599687833730389,0.009619371423832845,1.0,218.51638872915524,-59.9687833730389
1000SHIB,2025-09-07 23:00:00+00:00,0.0006420030495144502,0.03311948676824383,0.03279871692060943,0.0006420030495144502,1.0,331.1948676824383,327.9871692060943
1000SHIB,2025-09-14 23:00:00+00:00,0.002124230881922262,-0.03852339181286546,-0.04546783625730988,0.002124230881922262,1.0,-385.2339181286546,-454.6783625730988
1000SHIB,2025-09-21 23:00:00+00:00,-0.009415609680180514,-0.05043205027494113,-0.04799685781618224,0.009415609680180514,-1.0,504.32050274941133,479.9685781618224
1000SHIB,2025-09-28 23:00:00+00:00,0.012989203778677405,-0.01590341382181515,-0.003996669442131506,0.012989203778677405,1.0,-159.0341382181515,-39.96669442131506
1000SHIB,2025-10-05 23:00:00+00:00,-0.017828968128747236,-0.020324550128534846,0.0326156812339331,0.017828968128747236,-1.0,203.24550128534847,-326.15681233933105
1000SHIB,2025-10-12 23:00:00+00:00,-0.002054538662682237,0.004678581454103048,0.03976794235987646,0.002054538662682237,-1.0,-46.785814541030476,-397.67942359876463
1000SHIB,2025-10-19 23:00:00+00:00,0.03112521756936637,-0.0014897209256131694,0.01092462012116413,0.03112521756936637,1.0,-14.897209256131694,109.2462012116413
1000SHIB,2025-10-26 23:00:00+00:00,0.0357983522950176,-0.043280613694478665,-0.01685765697509245,0.0357983522950176,1.0,-432.80613694478666,-168.5765697509245
1000SHIB,2025-11-02 23:00:00+00:00,0.023045184663379237,-0.13042195337857787,-0.09668535457853855,0.023045184663379237,1.0,-1304.2195337857786,-966.8535457853856
1000SHIB,2025-11-09 23:00:00+00:00,-0.021366264824071335,-0.03555689102564097,0.015625,0.021366264824071335,-1.0,355.5689102564097,-156.25
1000SHIB,2025-11-16 23:00:00+00:00,-0.01767760468456525,-0.0019122609673790647,-0.03487064116985372,0.01767760468456525,-1.0,19.12260967379065,348.70641169853724
1000SHIB,2025-11-23 23:00:00+00:00,0.014460942543576438,0.11965376782077386,0.060208757637474575,0.014460942543576438,1.0,1196.5376782077385,602.0875763747457
1000SHIB,2025-11-30 23:00:00+00:00,-0.0376294591484464,0.01064338674958143,-0.04699832575938767,0.0376294591484464,-1.0,-106.4338674958143,469.9832575938767
1000SHIB,2025-12-07 23:00:00+00:00,0.009086503513447974,0.046464161363909184,0.028814983791571658,0.009086503513447974,1.0,464.6416136390918,288.1498379157166
1000SHIB,2025-12-14 23:00:00+00:00,-0.016461407145470064,-0.02516736920406648,-0.021076121993553132,0.016461407145470064,-1.0,251.6736920406648,210.76121993553133
1000SHIB,2025-12-21 23:00:00+00:00,-0.042231285357189896,-0.022118422860282982,-0.011265283692814876,0.042231285357189896,-1.0,221.18422860282982,112.65283692814876
1000SHIB,2025-12-28 23:00:00+00:00,0.03497481813094572,-0.040416328737496565,-0.02730467693971339,0.03497481813094572,1.0,-404.16328737496565,-273.0467693971339
1000SHIB,2026-01-04 23:00:00+00:00,0.10996436908711149,0.009186496956281154,0.02479247371333715,0.10996436908711149,1.0,91.86496956281154,247.92473713337148
1000SHIB,2026-01-11 23:00:00+00:00,-0.01215095221404372,0.062204351939451286,-0.010170293282875997,0.01215095221404372,-1.0,-622.0435193945128,101.70293282875997
1000SHIB,2026-01-18 23:00:00+00:00,-0.04699093157460843,-0.04441420264753182,0.006309538537671688,0.04699093157460843,-1.0,444.1420264753182,-63.095385376716884
1000SHIB,2026-01-25 23:00:00+00:00,-0.046366869918699316,0.0436867341502396,0.02530633990410225,0.046366869918699316,-1.0,-436.867341502396,-253.06339904102248
1000SHIB,2026-02-01 23:00:00+00:00,-0.08233989464929303,0.011935337664299661,0.03822329657047896,0.08233989464929303,-1.0,-119.35337664299661,-382.2329657047896
1000SHIB,2026-02-08 23:00:00+00:00,-0.021143680922633412,-0.016683022571148176,-0.0014720314033365156,0.021143680922633412,-1.0,166.83022571148177,14.720314033365156
1000SHIB,2026-02-15 23:00:00+00:00,0.03139296418993531,-0.004280691025837058,0.004280691025837058,0.03139296418993531,1.0,-42.80691025837058,42.80691025837058
1000SHIB,2026-02-22 23:00:00+00:00,-0.030378953961791466,-0.04859541491766228,-0.029706167258637395,0.030378953961791466,-1.0,485.9541491766228,297.06167258637396
1000SHIB,2026-03-01 23:00:00+00:00,-0.04024982650936859,-0.010663292969456006,-0.0057834809325862935,0.04024982650936859,-1.0,106.63292969456006,57.834809325862935
1000SHIB,2026-03-08 23:00:00+00:00,-0.019851576994434073,0.068319454958365,0.025738077214231714,0.019851576994434073,-1.0,-683.19454958365,-257.38077214231714
1000SHIB,2026-03-15 23:00:00+00:00,-0.00502092050209213,0.01968702675416445,0.040888440181726216,0.00502092050209213,-1.0,-196.8702675416445,-408.88440181726213
1000SHIB,2026-03-22 23:00:00+00:00,-0.0374936666103699,0.08776549060909256,0.07038792346849232,0.0374936666103699,-1.0,-877.6549060909256,-703.8792346849232
1000SHIB,2026-03-29 23:00:00+00:00,-0.0012089810017271718,0.028699861687413675,0.02403181189488257,0.0012089810017271718,-1.0,-286.99861687413676,-240.3181189488257
1000SHIB,2026-04-05 23:00:00+00:00,-0.002330614283336141,0.02284856571047378,-0.028018679119412915,0.002330614283336141,-1.0,-228.48565710473778,280.18679119412917
1000SHIB,2026-04-12 23:00:00+00:00,-0.0436804517522007,0.011464304325169428,0.04203578252562101,0.0436804517522007,-1.0,-114.64304325169428,-420.3578252562101
1000SHIB,2026-04-19 23:00:00+00:00,-0.07067360782457799,0.03256997455470745,0.01781170483460559,0.07067360782457799,-1.0,-325.6997455470745,-178.1170483460559
AAVE,2025-06-29 23:00:00+00:00,0.08499941540979772,-0.0675258472142447,-0.014969844916714603,0.08499941540979772,1.0,-675.2584721424471,-149.69844916714604
AAVE,2025-07-06 23:00:00+00:00,0.09238903046669944,0.016647551523998105,-0.01602196503666642,0.09238903046669944,1.0,166.47551523998106,-160.21965036666418
AAVE,2025-07-13 23:00:00+00:00,0.0058937802508973736,0.069992480957207,0.02978194775899845,0.0058937802508973736,1.0,699.92480957207,297.8194775899845
AAVE,2025-07-20 23:00:00+00:00,0.023217665615141936,-0.041315683914961876,-0.006078558425128722,0.023217665615141936,1.0,-413.15683914961875,-60.78558425128722
AAVE,2025-07-27 23:00:00+00:00,0.04565269625510604,-0.07425401306502977,-0.051997505170206404,0.04565269625510604,1.0,-742.5401306502977,-519.9750517020641
AAVE,2025-08-03 23:00:00+00:00,0.005535983895319507,-0.017126582765654375,0.02994265481276237,0.005535983895319507,1.0,-171.26582765654373,299.42654812762373
AAVE,2025-08-10 23:00:00+00:00,0.048380469766486245,0.05186444001437951,-0.04228896369162394,0.048380469766486245,1.0,518.6444001437951,-422.8896369162394
AAVE,2025-08-17 23:00:00+00:00,0.01763816563077447,-0.08424775251189853,-0.04676758328926489,0.01763816563077447,1.0,-842.4775251189853,-467.67583289264894
AAVE,2025-08-24 23:00:00+00:00,0.026606233628631237,-0.03775911006622901,-0.08804724906103967,0.026606233628631237,1.0,-377.59110066229005,-880.4724906103967
AAVE,2025-08-31 23:00:00+00:00,0.005833598979916976,0.0006977039198274859,-0.03425091970062166,0.005833598979916976,1.0,6.977039198274859,-342.50919700621665
AAVE,2025-09-07 23:00:00+00:00,-0.01796895382207142,-0.010925876726886385,0.0055127523910731835,0.01796895382207142,-1.0,109.25876726886385,-55.12752391073184
AAVE,2025-09-14 23:00:00+00:00,-0.03909458569771462,-0.02449379490529069,-0.02269758327890259,0.03909458569771462,-1.0,244.9379490529069,226.9758327890259
AAVE,2025-09-21 23:00:00+00:00,-0.015521287294669728,-0.06649424896209088,-0.0814333356019874,0.015521287294669728,-1.0,664.9424896209089,814.333356019874
AAVE,2025-09-28 23:00:00+00:00,0.022611476812079534,-0.0018922852983990213,0.007423580786026118,0.022611476812079534,1.0,-18.92285298399021,74.23580786026119
AAVE,2025-10-05 23:00:00+00:00,-0.022606610721013776,-0.03242542153047989,0.04213552073474269,0.022606610721013776,-1.0,324.25421530479895,-421.3552073474269
AAVE,2025-10-12 23:00:00+00:00,0.025642074267953507,0.01775242350500661,0.041927633941038156,0.025642074267953507,1.0,177.5242350500661,419.2763394103816
AAVE,2025-10-19 23:00:00+00:00,0.07585506264815423,-0.01673188503575762,0.028741060585615985,0.07585506264815423,1.0,-167.3188503575762,287.41060585615986
AAVE,2025-10-26 23:00:00+00:00,0.05218037877793824,-0.05087704713608787,-0.023651176323884027,0.05218037877793824,1.0,-508.77047136087873,-236.51176323884027
AAVE,2025-11-02 23:00:00+00:00,-0.0005615065653076234,-0.1875135018362496,-0.13791315618924171,0.0005615065653076234,-1.0,1875.1350183624959,1379.131561892417
AAVE,2025-11-09 23:00:00+00:00,0.005212529024309243,-0.022332155477031823,0.07429917550058907,0.005212529024309243,1.0,-223.32155477031824,742.9917550058907
AAVE,2025-11-16 23:00:00+00:00,-0.01768653321201097,0.03078525548290023,-0.021642266072565253,0.01768653321201097,-1.0,-307.8525548290023,216.42266072565252
AAVE,2025-11-23 23:00:00+00:00,0.07986581510870261,0.07002332117443055,0.06583746935358503,0.07986581510870261,1.0,700.2332117443055,658.3746935358503
AAVE,2025-11-30 23:00:00+00:00,-0.05004286326618079,0.06971370604147875,-0.034941388638412896,0.05004286326618079,-1.0,-697.1370604147875,349.41388638412894
AAVE,2025-12-07 23:00:00+00:00,0.022703705725044987,0.07931678676274356,0.021617293835068052,0.022703705725044987,1.0,793.1678676274356,216.1729383506805
AAVE,2025-12-14 23:00:00+00:00,-0.013558079882740937,-0.012418404712625342,0.02287321551769894,0.013558079882740937,-1.0,124.18404712625342,-228.7321551769894
AAVE,2025-12-21 23:00:00+00:00,-0.1168226798609252,-0.08635840252105931,-0.08769165505120902,0.1168226798609252,-1.0,863.584025210593,876.9165505120901
AAVE,2025-12-28 23:00:00+00:00,-0.006277504530157851,-0.02689677629436682,-0.026766525561706334,0.006277504530157851,-1.0,268.9677629436682,267.66525561706334
AAVE,2026-01-04 23:00:00+00:00,0.024030959365832327,0.07274278055318639,0.04008772998659693,0.024030959365832327,1.0,727.4278055318639,400.8772998659693
AAVE,2026-01-11 23:00:00+00:00,0.016979987871437174,0.0567938021454113,-0.017103694874851083,0.016979987871437174,1.0,567.938021454113,-171.03694874851084
AAVE,2026-01-18 23:00:00+00:00,-0.04358930699812702,-0.09150210520073543,-0.028464685998932482,0.04358930699812702,-1.0,915.0210520073542,284.6468599893248
AAVE,2026-01-25 23:00:00+00:00,-0.05302933265018561,0.07445729356867514,0.04240210996145244,0.05302933265018561,-1.0,-744.5729356867514,-424.02109961452436
AAVE,2026-02-01 23:00:00+00:00,-0.09994197853205689,0.006434488860291188,0.03120727097241227,0.09994197853205689,-1.0,-64.34488860291188,-312.0727097241227
AAVE,2026-02-08 23:00:00+00:00,-0.012126537785588698,-0.02801494130202764,0.001956599075062293,0.012126537785588698,-1.0,280.1494130202764,-19.56599075062293
AAVE,2026-02-15 23:00:00+00:00,0.053116621983914314,0.006844953836357748,0.01002865329512903,0.053116621983914314,1.0,68.44953836357747,100.28653295129031
AAVE,2026-02-22 23:00:00+00:00,0.009679629946890644,-0.030362140615723843,-0.028835552540072862,0.009679629946890644,1.0,-303.6214061572384,-288.3555254007286
AAVE,2026-03-01 23:00:00+00:00,0.017207384835992157,-0.021670190274841405,0.07558139534883712,0.017207384835992157,1.0,-216.70190274841406,755.8139534883712
AAVE,2026-03-08 23:00:00+00:00,-0.05386752711302312,0.05810977343824075,0.01061712010617133,0.05386752711302312,-1.0,-581.0977343824076,-106.17120106171329
AAVE,2026-03-15 23:00:00+00:00,0.025218234723569433,0.027045591139349234,0.048939641109298604,0.025218234723569433,1.0,270.45591139349233,489.39641109298606
AAVE,2026-03-22 23:00:00+00:00,-0.037674334359717454,0.054668420063873846,0.035412361450310126,0.037674334359717454,-1.0,-546.6842006387385,-354.12361450310124
AAVE,2026-03-29 23:00:00+00:00,-0.02921119592875321,0.02861635220125769,0.014570230607966472,0.02921119592875321,-1.0,-286.1635220125769,-145.7023060796647
AAVE,2026-04-05 23:00:00+00:00,-0.004023718763235817,0.016337789093995303,-0.013791640144281914,0.004023718763235817,-1.0,-163.37789093995303,137.91640144281914
AAVE,2026-04-12 23:00:00+00:00,-0.05316455696202527,0.11285650623885912,0.14995543672014255,0.05316455696202527,-1.0,-1128.5650623885913,-1499.5543672014255
AAVE,2026-04-19 23:00:00+00:00,-0.22345647119607326,0.018639742594031006,0.004992788194829734,0.22345647119607326,-1.0,-186.39742594031006,-49.92788194829734
ADA,2025-06-29 23:00:00+00:00,0.03922980025193468,-0.06167706167706177,-0.00935550935550944,0.03922980025193468,1.0,-616.7706167706177,-93.55509355509439
ADA,2025-07-06 23:00:00+00:00,0.02720252720252736,0.0046130189646333974,-0.00871348026652996,0.02720252720252736,1.0,46.130189646333974,-87.1348026652996
ADA,2025-07-13 23:00:00+00:00,0.02093442395674483,0.013985064494229427,-0.0021724372029872097,0.02093442395674483,1.0,139.85064494229425,-21.724372029872097
ADA,2025-07-20 23:00:00+00:00,0.05888161955314164,0.05363805970149249,0.03696361940298498,0.05888161955314164,1.0,536.3805970149249,369.63619402984983
ADA,2025-07-27 23:00:00+00:00,0.02984150569588917,-0.059622550787354234,-0.04724125495852871,0.02984150569588917,1.0,-596.2255078735424,-472.41254958528714
ADA,2025-08-03 23:00:00+00:00,0.0031759182546258202,-0.0015134837644468213,0.03797468354430378,0.0031759182546258202,1.0,-15.134837644468213,379.74683544303775
ADA,2025-08-10 23:00:00+00:00,0.006405425772418871,0.04991888181704729,-0.0360663921128167,0.006405425772418871,1.0,499.18881817047287,-360.66392112816703
ADA,2025-08-17 23:00:00+00:00,0.023548215237080505,-0.11950864043306264,-0.03966271080574646,0.023548215237080505,1.0,-1195.0864043306265,-396.62710805746457
ADA,2025-08-24 23:00:00+00:00,-0.030742954739538808,-0.04668575203699621,-0.07905747632680027,0.030742954739538808,-1.0,466.85752036996206,790.5747632680027
ADA,2025-08-31 23:00:00+00:00,-0.0034419176398279294,0.02960769800148033,-0.011966444608931703,0.0034419176398279294,-1.0,-296.0769800148033,119.66444608931704
ADA,2025-09-07 23:00:00+00:00,-0.003342485376626514,0.03592814371257491,0.03592814371257491,0.003342485376626514,-1.0,-359.2814371257491,-359.2814371257491
ADA,2025-09-14 23:00:00+00:00,-0.021285982133009806,-0.008338967771016392,-0.02772143340094657,0.021285982133009806,-1.0,83.38967771016392,277.2143340094657
ADA,2025-09-21 23:00:00+00:00,-0.010305813823233034,-0.08785237178761462,-0.06611570247933884,0.010305813823233034,-1.0,878.5237178761463,661.1570247933885
ADA,2025-09-28 23:00:00+00:00,0.026412698412698443,-0.002102919346858023,-0.0035873330034636997,0.026412698412698443,1.0,-21.02919346858023,-35.87333003463699
ADA,2025-10-05 23:00:00+00:00,-0.03958691910499146,-0.021027479091995205,0.04145758661887711,0.03958691910499146,-1.0,210.27479091995204,-414.57586618877104
ADA,2025-10-12 23:00:00+00:00,-0.02317788327282877,-0.0014293882218410214,0.04045168667810173,0.02317788327282877,-1.0,14.293882218410214,-404.51686678101726
ADA,2025-10-19 23:00:00+00:00,0.03770283168946853,-0.015483673156523103,0.015177065767284947,0.03770283168946853,1.0,-154.83673156523105,151.77065767284947
ADA,2025-10-26 23:00:00+00:00,0.03873722739057506,-0.052422907488986925,-0.021145374449339283,0.03873722739057506,1.0,-524.2290748898693,-211.45374449339283
ADA,2025-11-02 23:00:00+00:00,0.0056022408963585235,-0.14706845725515882,-0.09531608254176227,0.0056022408963585235,1.0,-1470.6845725515882,-953.1608254176227
ADA,2025-11-09 23:00:00+00:00,-0.004643962848297267,-0.03905979951607319,0.023677843069478177,0.004643962848297267,-1.0,390.5979951607319,-236.77843069478178
ADA,2025-11-16 23:00:00+00:00,-0.03411131059245953,-0.020016508460586002,-0.03858852661989265,0.03411131059245953,-1.0,200.16508460586002,385.8852661989265
ADA,2025-11-23 23:00:00+00:00,0.0064102564102563875,0.034076979651875616,0.04805099289041426,0.0064102564102563875,1.0,340.76979651875615,480.50992890414255
ADA,2025-11-30 23:00:00+00:00,-0.01662312989788639,0.046388016429089074,-0.06885721188692917,0.01662312989788639,-1.0,-463.8801642908907,688.5721188692917
ADA,2025-12-07 23:00:00+00:00,0.007489731819279921,0.12746039366298612,0.03792606817090727,0.007489731819279921,1.0,1274.6039366298612,379.2606817090727
ADA,2025-12-14 23:00:00+00:00,-0.03391898487066869,-0.026255995960616008,-0.02070184296894717,0.03391898487066869,-1.0,262.5599596061601,207.0184296894717
ADA,2025-12-21 23:00:00+00:00,-0.03508309153257705,-0.008743169398907069,0.013661202185792254,0.03508309153257705,-1.0,87.4316939890707,-136.61202185792254
ADA,2025-12-28 23:00:00+00:00,0.05376036602802392,-0.04747693977211054,-0.042593597395550686,0.05376036602802392,1.0,-474.7693977211054,-425.9359739555069
ADA,2026-01-04 23:00:00+00:00,0.037574501166105057,0.04745254745254757,0.05094905094905111,0.037574501166105057,1.0,474.52547452547566,509.4905094905111
ADA,2026-01-11 23:00:00+00:00,-0.0007676560900715668,0.08068647540983598,-0.01127049180327877,0.0007676560900715668,-1.0,-806.8647540983598,112.7049180327877
ADA,2026-01-18 23:00:00+00:00,-0.04818665990362658,-0.0655825113303119,-0.012796587576646146,0.04818665990362658,-1.0,655.825113303119,127.96587576646145
ADA,2026-01-25 23:00:00+00:00,-0.05571030640668517,0.06403068751844199,0.038654470345234504,0.05571030640668517,-1.0,-640.3068751844198,-386.54470345234506
ADA,2026-02-01 23:00:00+00:00,-0.1174652241112829,0.02065103255162759,0.04585229261463075,0.1174652241112829,-1.0,-206.5103255162759,-458.5229261463075
ADA,2026-02-08 23:00:00+00:00,-0.019963702359346636,-0.029651593773165286,-0.0003706449221645425,0.019963702359346636,-1.0,296.51593773165285,3.706449221645425
ADA,2026-02-15 23:00:00+00:00,0.03073545554335899,-0.002485795454545525,0.014559659090909172,0.03073545554335899,1.0,-24.85795454545525,145.59659090909173
ADA,2026-02-22 23:00:00+00:00,-0.04402958788305744,-0.04896907216494861,-0.03497790868924888,0.04402958788305744,-1.0,489.69072164948614,349.7790868924888
ADA,2026-03-01 23:00:00+00:00,-0.015140591204037435,-0.03989751098096639,0.013177159590043841,0.015140591204037435,-1.0,398.9751098096639,-131.7715959004384
ADA,2026-03-08 23:00:00+00:00,-0.03448275862068961,0.05138498594941798,0.022882376555600326,0.03448275862068961,-1.0,-513.8498594941798,-228.82376555600325
ADA,2026-03-15 23:00:00+00:00,0.008971962616822315,0.06765249537892792,0.07356746765249533,0.008971962616822315,1.0,676.5249537892793,735.6746765249534
ADA,2026-03-22 23:00:00+00:00,-0.05003790750568604,0.06185155626496419,0.0430965682362332,0.05003790750568604,-1.0,-618.5155626496419,-430.965682362332
ADA,2026-03-29 23:00:00+00:00,-0.026412027631044332,0.007926574885273263,0.015853149770546526,0.026412027631044332,-1.0,-79.26574885273263,-158.53149770546526
ADA,2026-04-05 23:00:00+00:00,0.014158576051779725,0.045400238948626104,-0.02110712863401032,0.014158576051779725,1.0,454.00238948626105,-211.0712863401032
ADA,2026-04-12 23:00:00+00:00,-0.08203732503888017,0.013977128335451061,0.05294366793731453,0.08203732503888017,-1.0,-139.77128335451062,-529.4366793731454
ADA,2026-04-19 23:00:00+00:00,-0.068793235972329,0.03054065208419332,0.021873710276516745,0.068793235972329,-1.0,-305.40652084193323,-218.73710276516744
BNB,2025-06-29 23:00:00+00:00,0.013650292506268036,-0.013769310618550579,0.0028393478659094473,0.013650292506268036,1.0,-137.6931061855058,28.393478659094473
