et,mid,spread,bidsz5,asksz5,imb1,imb5,tape_sv,tape_vol,tape_cnt,tape_aggr,tape_bigsv,ofi_w,fwd30,fwd60,fwd300
1781327014.749,5.099,0.0007844675426553362,1115.5,764.8,-0.07904411764705883,0.18651279051215233,585.2000000000044,585.2000000000698,10.0,0.9999999999999005,145.60000000000036,-270.8999999999942,0.0012747597568148778,0.001078642871151131,0.0004902922141595416
1781327019.749,5.098000000000001,0.000392310710082342,1115.5,716.5,-0.01668302257114814,0.2177947598253275,585.2000000000044,585.2000000000698,10.0,0.9999999999999005,145.60000000000036,-373.3999999999942,0.001176932130247026,0.0012750098077675678,0.0006865437426439678
1781327024.749,5.0975,0.0005885237861697133,1310.0,716.5,0.1577235772357724,0.2928694793979768,89.20000000000437,289.5999999999767,6.0,0.6540055248620115,0.0,-264.5,0.00088278567925457,0.001373222167729215,0.00029426189308485664
1781327029.749,5.1,0.0007843137254902839,1151.7,557.1,0.4578158458244111,0.3479634831460674,89.20000000000437,289.5999999999767,6.0,0.6540055248620115,0.0,7.5,0.0004901960784314492,0.0007843137254902839,0.0
1781327034.749,5.1015,0.0005880623346074907,747.2,683.0,0.30501089324618735,0.04488882673751926,89.20000000000437,289.5999999999767,6.0,0.6540055248620115,0.0,447.8999999999942,0.00019602077820255492,0.0004900519455063003,-0.00029403116730374534
1781327039.749,5.104,0.0007836990595610422,780.4,890.7,-0.029821073558648114,-0.06600442822093236,137.0,337.39999999990687,6.0,0.7030231179611058,0.0,584.4000000000087,-0.00019592476489034756,0.0,-0.0005877742946708687
1781327044.749,5.105499999999999,0.0009793360101850738,920.4,1356.2,0.3476842791911285,-0.191425810419046,126.40000000000146,326.79999999993015,6.0,0.693390452876632,0.0,732.4000000000087,-0.00019586720203691038,-0.00039173440407382076,-0.0006855352071293602
1781327049.749,5.104,0.0003918495297806951,816.6,845.2,0.3166144200626959,-0.01721025394150922,126.40000000000146,326.79999999993015,6.0,0.693390452876632,0.0,708.0000000000146,9.796238244508677e-05,-0.0004898119122257819,-0.000881661442006129
1781327054.749,5.102,0.000392003136025045,670.8,796.8,0.37004405286343617,-0.08585445625511039,560.5999999999913,560.5999999998603,10.0,1.0000000000003115,143.60000000000036,608.3000000000175,0.0004900039200312627,-9.800078400639181e-05,-0.00029400235201882725
1781327059.749,5.1025,0.0001959823615873485,547.1,739.1,0.24279475982532756,-0.14927693982273363,560.5999999999913,560.5999999998603,10.0,1.0000000000003115,143.60000000000036,434.80000000001746,0.0002939735423811968,-0.0003919647231748711,-0.0004899559039687194
1781327064.749,5.1025,0.0001959823615873485,547.1,789.1,0.24279475982532756,-0.1811106121838048,560.5999999999913,560.5999999998603,10.0,1.0000000000003115,143.60000000000036,251.70000000001164,0.0002939735423811968,-0.0002939735423811968,-0.0004899559039687194
1781327069.749,5.103,0.0007838526357045753,1174.0,232.9,0.9613526570048311,0.6689174781434359,660.3999999999942,660.3999999999069,12.0,1.0000000000001763,276.39999999999964,18.39999999999418,0.00019596315892618735,-0.0004899078973152073,-0.00039192631785220063
1781327074.749,5.1045,0.0005877167205407217,1021.1,837.6,-0.10916334661354578,0.09872491526335611,563.9999999999927,563.9999999998836,10.0,1.0000000000002065,276.39999999999964,-124.00000000001455,-0.0001959055735134579,-0.0012733862278381722,-0.0012733862278381722
1781327079.749,5.1045,0.0005877167205407217,931.6,671.4000000000001,-0.30382106244175205,0.16232064878353084,483.9999999999927,643.9999999998836,12.0,0.8757763975156863,276.39999999999964,-99.30000000001746,-0.0005877167205407217,-0.0013713390145949013,-0.0013713390145949013
1781327084.749,5.1045,0.0005877167205407217,916.6,671.4000000000001,-0.4018036072144288,0.15440806045340047,120.0,340.0,8.0,0.6764705882352942,132.79999999999927,35.49999999998545,-0.0005877167205407217,-0.0020570085218925257,-0.0013713390145949013
1781327089.749,5.104,0.0003918495297806951,682.6,866.3000000000001,0.09885742672627913,-0.11860029698495708,120.0,340.0,8.0,0.6764705882352942,132.79999999999927,-102.80000000001746,-0.0006857366771159555,-0.0020572100313480403,0.0
1781327094.749,5.104,0.0003918495297806951,682.6,857.1,0.1514836022904737,-0.11333376631811391,138.40000000000146,358.4000000000233,10.0,0.6930803571428771,132.79999999999927,-93.60000000002037,-0.0005877742946708687,-0.0013714733542320849,-0.00019592476489034756
1781327099.749,5.104,0.0003918495297806951,682.6,857.1,0.1514836022904737,-0.11333376631811391,-91.59999999999854,128.40000000002328,6.0,0.1433021806855136,0.0,-38.00000000001455,-0.0006857366771159555,-0.001273510971786824,-0.0003918495297805211
1781327104.749,5.1035,0.0005878318800823187,1108.2,894.3000000000001,-0.14500000000000005,0.10681647940074905,58.400000000001455,278.4000000000233,10.0,0.6048850574712974,0.0,-194.90000000000873,-0.0010776917801509757,-0.0010776917801508016,-0.0007837758401096422
1781327109.749,5.1015,0.00019602077820255492,1358.2,498.7,0.32109070673344464,0.4628682212289299,138.40000000000146,198.40000000002328,8.0,0.8487903225806629,0.0,-255.70000000001164,-0.0007840831128098716,-0.001078114280113617,-0.0007840831128098716
1781327114.749,5.1015,0.0005880623346074907,1228.6000000000001,744.1,-0.13708999158957105,0.24560247376691846,290.40000000000146,290.4000000000233,8.0,1.0,0.0,-276.20000000001164,-0.0014701558365187268,-0.000686072723708507,-0.0011761246692149814
1781327119.749,5.1005,0.00019605920988144965,1106.0,437.3,-0.12382578992314262,0.4332922957299294,290.40000000000146,290.4000000000233,8.0,1.0,0.0,-302.20000000001164,-0.0013724144691697993,-0.0002940888148220874,-0.0007842368395256245
1781327124.749,5.101,0.0007841599686335149,941.8000000000001,675.7,-0.28620689655172415,0.16451313755795982,378.0,378.0,8.0,1.0,0.0,-361.70000000001164,-0.000784159968633689,-0.0013722799451087381,-0.000784159968633689
1781327129.749,5.1005,0.0005881776296441747,941.8000000000001,752.2,0.0,0.11192443919716648,378.0,378.0,8.0,1.0,0.0,-423.80000000001746,-0.0005881776296441747,-0.0019605920988137997,-9.802960494081189e-05
