et,mid,spread,bidsz5,asksz5,imb1,imb5,tape_sv,tape_vol,tape_cnt,tape_aggr,tape_bigsv,ofi_w,fwd30,fwd60,fwd300
1781312416.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,9.420000000000016,9.57999999999987,18.0,0.9916492693110841,8.079999999999998,0.0,0.0003661211861125432,0.0004261410526883252,0.00034211323948223044
1781312421.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,27.920000000000016,28.07999999999987,32.0,0.9971509971510027,15.760000000000005,0.0,0.0003661211861125432,0.0004261410526883252,0.000390129132742856
1781312426.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,27.879999999999995,28.07999999999987,32.0,0.9964387464387516,15.760000000000005,0.0,0.0003661211861125432,0.0004261410526883252,0.0004141370793731688
1781312431.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,18.860000000000014,32.219999999999914,32.0,0.7926753569211689,6.799999999999997,0.0,0.0003661211861125432,0.0004261410526883252,0.0004141370793731688
1781312436.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,18.860000000000014,32.219999999999914,32.0,0.792675356921168,6.799999999999997,0.0,0.0003661211861125432,0.0004261410526883252,0.0004141370793731688
1781312441.85,1666.115,4.201390660318388e-05,9.950000000000001,26.43,0.5388127853881279,-0.4529961517317206,18.819999999999993,32.219999999999914,32.0,0.7920546244568598,6.799999999999997,0.0,0.0004261410526883252,0.0005041668792369784,0.0005221728392098494
1781312446.85,1666.725,5.999790007344286e-06,42.88,23.990000000000002,-0.21553398058252424,0.28248841034843725,18.799999999999983,32.239999999999895,34.0,0.7915632754342443,6.799999999999997,2.0200000000000955,5.999790007344286e-05,0.00046498372556965967,7.199748008813144e-05
1781312451.85,1666.725,5.999790007344286e-06,43.05,22.37,0.018604651162790715,0.31611128095383667,0.3400000000000034,13.739999999999895,20.0,0.5123726346433782,-0.8800000000000097,3.2100000000000364,5.999790007344286e-05,0.0005939792107277664,0.0001859934902278093
1781312456.85,1666.725,5.999790007344286e-06,43.05,20.39,0.8879310344827587,0.35718789407313994,0.3800000000000239,13.739999999999895,20.0,0.5138282387190684,-0.8800000000000097,5.190000000000055,5.999790007344286e-05,0.0005939792107277664,0.0001859934902278093
1781312461.85,1666.725,5.999790007344286e-06,43.05,20.39,0.8879310344827587,0.35718789407313994,-0.020000000000010232,0.13999999999987267,14.0,0.42857142857142855,0.0,5.190000000000055,5.999790007344286e-05,0.0005819796307130778,0.00025199118030873286
1781312466.85,1666.725,5.999790007344286e-06,43.05,20.39,0.8879310344827587,0.35718789407313994,-0.040000000000020464,0.11999999999989086,12.0,0.3333333333333333,0.0,5.190000000000055,5.999790007344286e-05,0.0003959861404852686,0.00025199118030873286
1781312471.85,1666.8249999999998,5.9994300541394e-06,35.63,19.29,0.952542372881356,0.2975236707938821,-0.040000000000020464,0.11999999999989086,12.0,0.3333333333333333,0.0,13.110000000000014,7.799259070394861e-05,0.00022197891200356705,0.00020998005189528824
1781312476.85,1666.8249999999998,5.9994300541394e-06,35.62,25.24,0.45202020202020204,0.17055537298718368,-0.040000000000020464,0.11999999999989086,12.0,0.3333333333333333,0.0,9.049999999999955,0.00040496152865488697,0.0003239692229238005,0.00021597948194929123
1781312481.85,1666.8249999999998,5.9994300541394e-06,31.91,26.81,-0.37327188940092165,0.08685286103542236,-0.060000000000030695,0.09999999999990905,10.0,0.2,0.0,1.8500000000000227,0.0005339492748190887,0.0003239692229238005,0.00029397207265323985
1781312486.85,1666.8249999999998,5.9994300541394e-06,31.91,27.490000000000002,-0.3723076923076923,0.07441077441077437,-0.060000000000030695,0.09999999999990905,10.0,0.2,0.0,-0.12000000000000455,0.0005339492748190887,0.00025197606227412764,0.00029397207265323985
1781312491.85,1666.8249999999998,5.9994300541394e-06,31.9,26.330000000000002,-0.03102625298329364,0.09565516057015278,-0.060000000000030695,0.09999999999990905,10.0,0.2,0.0,2.169999999999959,0.0005219504147108099,0.00025197606227412764,0.00031796979286979746
1781312496.85,1666.8249999999998,5.9994300541394e-06,32.9,34.410000000000004,-0.2903981264637003,-0.022433516565146413,-0.08000000000004093,0.11999999999989086,12.0,0.16666666666666666,0.0,-0.18000000000006366,0.00033596808303235206,0.00025197606227412764,0.00031796979286979746
1781312501.85,1666.955,5.998962179537484e-06,14.88,41.91,-0.5169811320754717,-0.4759640781827786,8.559999999999974,8.719999999999914,14.0,0.9908256880734028,8.599999999999994,31.970000000000027,0.0001439750923091724,0.00017396990320672342,0.00023995848718177213
1781312506.85,1667.5,0.0002278860569715797,25.82,56.78,0.38866396761133604,-0.374818401937046,8.620000000000005,8.699999999999932,12.0,0.9954022988505788,8.599999999999994,112.14999999999998,-8.095952024001096e-05,-9.29535232385008e-05,-7.496251874062968e-05
1781312511.85,1667.7150000000001,5.996228372348336e-06,30.74,47.47,-0.11479944674965423,-0.21391126454417597,8.579999999999984,8.739999999999895,16.0,0.990846681922205,8.599999999999994,127.63,-0.00020986799303260076,-0.0002338529065219941,-0.00020387176466011607
1781312516.85,1667.7150000000001,5.996228372348336e-06,20.14,50.04,-0.346938775510204,-0.42604730692504983,8.579999999999984,8.739999999999895,16.0,0.990846681922205,8.599999999999994,125.05000000000007,-0.00028182273350078077,-0.00017988685117072275,-0.00019187930791541942
1781312521.85,1667.6950000000002,5.996300282720104e-06,39.1,59.31,-0.5330073349633251,-0.20536530840361752,8.620000000000005,8.739999999999895,16.0,0.9931350114416537,8.599999999999994,109.98000000000013,-0.0002698335127228137,-0.0001678964079164356,-0.00017988900848187582
1781312526.85,1667.3850000000002,5.997415114080373e-06,41.92,29.0,0.6330935251798561,0.18217710095882686,8.660000000000025,8.739999999999895,16.0,0.9954233409611025,8.599999999999994,112.05999999999995,-8.396381159739797e-05,1.7992245342104756e-05,5.9974151139440085e-06
