et,mid,spread,bidsz5,asksz5,imb1,imb5,tape_sv,tape_vol,tape_cnt,tape_aggr,tape_bigsv,ofi_w,fwd30,fwd60,fwd300
1781375295.741,0.08574999999999999,0.0011661807580175263,1380974.0,1742311.0,0.00976779841242365,-0.11569133140267379,4197.0,4197.0,5.0,1.0,0.0,5154.0,0.001166180758017688,0.0,0.0
1781375300.741,0.08585000000000001,0.0011648223645894333,1064433.0,1764069.0,-0.6237006153176184,-0.24735213197657277,2764.0,5464.0,5.0,0.7529282576866764,0.0,133504.0,0.0,-0.001164822364589595,-0.001164822364589595
1781375305.741,0.0858,0.002331002331002398,1527540.0,1764069.0,-0.3941220459628447,-0.07185817027478052,994.0,4234.0,5.0,0.6173830892772791,0.0,102741.0,0.0005827505827506803,-0.0005827505827506803,-0.0005827505827506803
1781375310.741,0.08574999999999999,0.0011661807580175263,1527540.0,2132550.0,0.6322470526787046,-0.16529921395375524,2794.0,6034.0,7.0,0.7315213788531654,0.0,63312.0,0.001166180758017688,0.0,0.0
1781375315.741,0.0858,0.002331002331002398,1563728.0,2031277.0,-0.35835151084991235,-0.1300551737758362,1879.0,5119.0,6.0,0.6835319398319984,0.0,71558.0,-0.0005827505827506803,-0.0005827505827506803,-0.0005827505827506803
1781375320.741,0.08585000000000001,0.0011648223645894333,1384066.0,2031277.0,-0.6337694928725448,-0.18950102522645604,279.0,3519.0,5.0,0.5396419437340153,0.0,170236.0,-0.001164822364589595,-0.001164822364589595,-0.001164822364589595
1781375325.741,0.08585000000000001,0.0011648223645894333,1382310.0,2031277.0,-0.6346717424599434,-0.19011292227208507,-120.0,3720.0,5.0,0.4838709677419355,0.0,169071.0,-0.001164822364589595,-0.001164822364589595,-0.001164822364589595
1781375330.741,0.08585000000000001,0.0011648223645894333,1382310.0,2031277.0,-0.6346717424599434,-0.19011292227208507,1230.0,2370.0,4.0,0.759493670886076,0.0,40638.0,-0.001164822364589595,-0.001164822364589595,-0.001164822364589595
1781375340.741,0.08585000000000001,0.0011648223645894333,1382120.0,2031277.0,-0.6352436828090645,-0.19017916755654266,-490.0,490.0,3.0,0.0,0.0,108200.0,-0.001164822364589595,-0.001164822364589595,-0.001164822364589595
1781375345.741,0.08574999999999999,0.0011661807580175263,1812510.0,2032724.0,0.3556403354184015,-0.057269336534525594,-490.0,490.0,3.0,0.0,0.0,-18182.0,0.0,0.0,0.0
1781375350.741,0.08574999999999999,0.0011661807580175263,1831573.0,2190042.0,0.3038302103558783,-0.0891355835901746,-190.0,790.0,4.0,0.379746835443038,0.0,-119086.0,0.0,0.0,0.0
1781375355.741,0.08574999999999999,0.0011661807580175263,1831573.0,2190042.0,0.3038302103558783,-0.0891355835901746,110.0,490.0,3.0,0.6122448979591837,0.0,-118786.0,0.0,0.0,0.0
1781375360.741,0.08574999999999999,0.0011661807580175263,1831573.0,2189692.0,0.3053649743051632,-0.08905630442161858,460.0,840.0,4.0,0.7738095238095238,0.0,-118436.0,0.0,0.0,0.0
1781375365.741,0.08574999999999999,0.0011661807580175263,1831573.0,2189482.0,0.3062875682370442,-0.08900873029590493,830.0,890.0,4.0,0.9662921348314607,0.0,-118066.0,0.0,0.0,0.0
1781375370.741,0.08574999999999999,0.0011661807580175263,1831573.0,2189482.0,0.3062875682370442,-0.08900873029590493,860.0,860.0,3.0,1.0,0.0,-118036.0,0.0,0.0,0.0
1781375375.741,0.08574999999999999,0.0011661807580175263,1831573.0,2189277.0,0.3071894544340077,-0.0889622840941592,1065.0,1065.0,4.0,1.0,0.0,-610.0,0.0,0.0,0.0
