ts,open,high,low,close,volume,dt
1638403200000,30599.29,40000.0,28558.6,29037.7,6.15983,2021-12-02 00:00:00+00:00
1638489600000,28676.3,29165.19,26779.89,27571.62,2.14119,2021-12-03 00:00:00+00:00
1638576000000,26651.92,26651.92,20000.0,24668.05,0.68041,2021-12-04 00:00:00+00:00
1638662400000,24249.23,25386.31,23075.06,23625.58,1.38905,2021-12-05 00:00:00+00:00
1638748800000,23029.52,23881.58,21839.71,23868.98,6.39278,2021-12-06 00:00:00+00:00
1638835200000,23996.45,24472.51,21893.41,22045.39,10.57711,2021-12-07 00:00:00+00:00
1638921600000,21927.82,23117.82,21420.78,23117.82,9.4129,2021-12-08 00:00:00+00:00
1639008000000,23165.64,23905.59,20793.17,20931.97,32.93058,2021-12-09 00:00:00+00:00
1639094400000,20971.44,21371.56,19971.5,19971.5,7.58966,2021-12-10 00:00:00+00:00
1639180800000,20127.61,23293.68,19793.55,21513.67,31.40752,2021-12-11 00:00:00+00:00
1639267200000,21707.71,22600.1,20873.19,21830.14,22.18737,2021-12-12 00:00:00+00:00
1639353600000,21778.1,21838.97,19084.13,19643.64,16.83301,2021-12-13 00:00:00+00:00
1639440000000,19557.34,20420.09,19289.79,20120.04,21.42279,2021-12-14 00:00:00+00:00
1639526400000,20140.71,20992.83,18865.39,20761.08,17.44942,2021-12-15 00:00:00+00:00
1639612800000,20799.3,25953.82,20744.52,24744.8,60.95931,2021-12-16 00:00:00+00:00
1639699200000,24717.11,34000.97,24356.03,33573.16,218.97051,2021-12-17 00:00:00+00:00
1639785600000,33520.35,34634.5,30266.94,31190.36,121.38202,2021-12-18 00:00:00+00:00
1639872000000,31311.37,33147.43,30523.68,31970.04,76.56174,2021-12-19 00:00:00+00:00
1639958400000,31814.39,39252.71,31526.35,36750.0,197.47725,2021-12-20 00:00:00+00:00
1640044800000,36888.22,36944.23,34173.31,34729.0,58.95816,2021-12-21 00:00:00+00:00
1640131200000,34581.29,35295.5,31519.98,31591.5,65.7146,2021-12-22 00:00:00+00:00
1640217600000,31657.38,33243.41,30974.73,31575.45,49.40778,2021-12-23 00:00:00+00:00
1640304000000,31492.71,33629.85,30332.65,32445.25,58.15916,2021-12-24 00:00:00+00:00
1640390400000,32414.7,32919.36,30798.76,31200.0,49.27555,2021-12-25 00:00:00+00:00
1640476800000,31000.0,32104.8,30381.06,31088.47,43.91654,2021-12-26 00:00:00+00:00
1640563200000,31226.63,34814.9,31088.3,31809.89,58.15177,2021-12-27 00:00:00+00:00
1640649600000,31670.73,31670.73,28685.1,28691.31,66.78017,2021-12-28 00:00:00+00:00
1640736000000,28751.7,31183.52,27872.8,28626.61,62.15353,2021-12-29 00:00:00+00:00
1640822400000,28607.65,30422.8,28088.72,30202.63,31.34703,2021-12-30 00:00:00+00:00
1640908800000,30180.43,33344.89,29704.49,33027.59,60.27366,2021-12-31 00:00:00+00:00
1640995200000,33206.05,38461.54,32545.69,36545.78,60.89482,2022-01-01 00:00:00+00:00
1641081600000,36513.45,39480.83,35644.18,39110.43,50.57879,2022-01-02 00:00:00+00:00
1641168000000,39203.39,41666.67,37791.72,38708.63,76.50078,2022-01-03 00:00:00+00:00
1641254400000,38964.28,39659.07,36121.06,36258.03,33.40135,2022-01-04 00:00:00+00:00
1641340800000,36260.77,37358.06,30877.34,32693.86,36.55338,2022-01-05 00:00:00+00:00
1641427200000,32351.03,36964.79,31168.8,36086.66,61.42015,2022-01-06 00:00:00+00:00
1641513600000,36198.49,37037.04,31411.23,35727.82,97.4894,2022-01-07 00:00:00+00:00
1641600000000,35870.35,36707.48,32052.42,33400.98,47.29502,2022-01-08 00:00:00+00:00
1641686400000,32984.4,35318.59,32441.59,32753.86,55.10797,2022-01-09 00:00:00+00:00
1641772800000,32644.14,32769.7,29438.27,32085.98,56.56791,2022-01-10 00:00:00+00:00
1641859200000,32117.12,33361.76,31544.0,32672.22,36.185,2022-01-11 00:00:00+00:00
1641945600000,32900.92,34741.13,32568.4,33754.67,26.00782,2022-01-12 00:00:00+00:00
1642032000000,33896.55,34235.07,31155.9,31398.97,22.16428,2022-01-13 00:00:00+00:00
1642118400000,31243.34,33077.95,31018.04,32321.1,28.05033,2022-01-14 00:00:00+00:00
1642204800000,32225.98,33892.8,31712.55,33556.82,22.27113,2022-01-15 00:00:00+00:00
1642291200000,33489.65,34148.29,33029.81,33678.49,25.49777,2022-01-16 00:00:00+00:00
