timestamp,open,high,low,close,volume
2026-05-20 03:50:00+00:00,1.3549,1.356,1.3549,1.3553,44263.67
2026-05-20 03:55:00+00:00,1.3556,1.3567,1.3554,1.3555,16432.51
2026-05-20 04:00:00+00:00,1.356,1.3578,1.356,1.3569,23065.37
2026-05-20 04:05:00+00:00,1.3571,1.3575,1.3562,1.357,40371.58
2026-05-20 04:10:00+00:00,1.357,1.3577,1.3555,1.3576,97730.88
2026-05-20 04:15:00+00:00,1.3576,1.358,1.3564,1.3564,61992.46
2026-05-20 04:20:00+00:00,1.3561,1.3568,1.3556,1.3567,30203.8
2026-05-20 04:25:00+00:00,1.3558,1.357,1.3557,1.3568,64136.66
2026-05-20 04:30:00+00:00,1.356,1.3561,1.3556,1.3558,40083.79
2026-05-20 04:35:00+00:00,1.3553,1.3553,1.3529,1.355,166641.45
2026-05-20 04:40:00+00:00,1.3548,1.3562,1.3547,1.3556,60211.82
2026-05-20 04:45:00+00:00,1.356,1.357,1.356,1.3567,59871.93
2026-05-20 04:50:00+00:00,1.3569,1.3582,1.3569,1.3582,33121.0
2026-05-20 04:55:00+00:00,1.358,1.3587,1.3578,1.3586,22861.91
2026-05-20 05:00:00+00:00,1.3587,1.361,1.3587,1.3609,59927.57
2026-05-20 05:05:00+00:00,1.361,1.3642,1.3609,1.3641,51659.21
2026-05-20 05:10:00+00:00,1.3642,1.368,1.3635,1.3678,70944.19
2026-05-20 05:15:00+00:00,1.368,1.368,1.3653,1.3657,106949.42
2026-05-20 05:20:00+00:00,1.3657,1.3665,1.3644,1.3652,75126.45
2026-05-20 05:25:00+00:00,1.3654,1.3654,1.3641,1.3643,50246.43
2026-05-20 05:30:00+00:00,1.3648,1.369,1.3648,1.367,123769.29
2026-05-20 05:35:00+00:00,1.3669,1.369,1.3669,1.369,25588.6
2026-05-20 05:40:00+00:00,1.3688,1.3689,1.367,1.3671,85024.1
2026-05-20 05:45:00+00:00,1.3669,1.3678,1.3668,1.3676,55281.36
2026-05-20 05:50:00+00:00,1.3678,1.3678,1.3665,1.3675,92344.57
2026-05-20 05:55:00+00:00,1.3679,1.368,1.3667,1.3676,90321.92
2026-05-20 06:00:00+00:00,1.3679,1.3684,1.3671,1.3672,101867.78
2026-05-20 06:05:00+00:00,1.3677,1.3677,1.3669,1.3674,18788.45
2026-05-20 06:10:00+00:00,1.3673,1.3678,1.3669,1.3678,28919.0
2026-05-20 06:15:00+00:00,1.3678,1.3685,1.3676,1.3685,23969.35
2026-05-20 06:20:00+00:00,1.3684,1.3687,1.3674,1.3682,63085.95
2026-05-20 06:25:00+00:00,1.3679,1.3679,1.3667,1.3672,22777.97
2026-05-20 06:30:00+00:00,1.3672,1.3673,1.3667,1.3671,53072.94
2026-05-20 06:35:00+00:00,1.3669,1.3688,1.3662,1.3688,97100.18
2026-05-20 06:40:00+00:00,1.3685,1.3687,1.3679,1.3686,44410.43
2026-05-20 06:45:00+00:00,1.3687,1.3688,1.3679,1.3688,22117.32
2026-05-20 06:50:00+00:00,1.3689,1.3703,1.3688,1.3703,25092.38
2026-05-20 06:55:00+00:00,1.3703,1.3703,1.3698,1.3699,1080.8
2026-05-20 07:00:00+00:00,1.3698,1.3699,1.3682,1.3689,36620.86
2026-05-20 07:05:00+00:00,1.3687,1.37,1.3684,1.3698,41325.48
2026-05-20 07:10:00+00:00,1.3699,1.37,1.3689,1.3695,38342.44
2026-05-20 07:15:00+00:00,1.3689,1.3694,1.3686,1.3694,44523.79
2026-05-20 07:20:00+00:00,1.3696,1.3729,1.3696,1.3725,60081.94
2026-05-20 07:25:00+00:00,1.3725,1.3725,1.3709,1.371,9137.93
2026-05-20 07:30:00+00:00,1.371,1.3711,1.3697,1.3701,40229.29
