symbol,entry_ts,exit_ts,side,entry,exit,gross_bps,net_bps,exit_reason
1000PEPE,2025-08-08 18:00:00+00:00,2025-08-09 05:00:00+00:00,1,0.0117847,0.012138241000000001,300.0000000000003,288.5000000000003,TP
1000PEPE,2025-09-09 07:00:00+00:00,2025-09-09 15:00:00+00:00,1,0.0106057,0.010287528999999998,-300.0000000000003,-311.5000000000003,SL
1000PEPE,2025-09-12 18:00:00+00:00,2025-09-12 22:00:00+00:00,1,0.0112747,0.011612941,300.0000000000003,288.5000000000003,TP
1000PEPE,2025-09-22 01:00:00+00:00,2025-09-22 05:00:00+00:00,-1,0.0101375,0.009833375,300.0000000000003,288.5000000000003,TP
1000PEPE,2025-10-01 09:00:00+00:00,2025-10-02 01:00:00+00:00,1,0.009644,0.00993332,300.0000000000003,288.5000000000003,TP
1000PEPE,2025-11-03 04:00:00+00:00,2025-11-03 15:00:00+00:00,-1,0.0062162,0.006029713999999999,300.0000000000003,288.5000000000003,TP
1000PEPE,2025-12-01 01:00:00+00:00,2025-12-01 11:00:00+00:00,-1,0.0042475,0.004120075,300.00000000000136,288.50000000000136,TP
1000PEPE,2025-12-05 17:00:00+00:00,2025-12-06 12:00:00+00:00,-1,0.0043365,0.004466595,-300.0000000000003,-311.5000000000003,SL
1000PEPE,2026-01-01 17:00:00+00:00,2026-01-01 17:00:00+00:00,1,0.004346,0.00447638,300.0000000000003,288.5000000000003,TP
1000PEPE,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,-1,0.0054612,0.005297364,300.00000000000136,288.50000000000136,TP
1000PEPE,2026-02-14 15:00:00+00:00,2026-02-14 16:00:00+00:00,1,0.0040729,0.004195087,300.0000000000003,288.5000000000003,TP
1000PEPE,2026-03-22 00:00:00+00:00,2026-03-23 11:00:00+00:00,-1,0.0033078,0.003407034,-300.0000000000003,-311.5000000000003,SL
1000PEPE,2026-03-27 11:00:00+00:00,2026-03-28 10:00:00+00:00,-1,0.0032611,0.003358933,-300.0000000000003,-311.5000000000003,SL
1000PEPE,2026-04-22 03:00:00+00:00,2026-04-22 23:00:00+00:00,1,0.0039197,0.0038021089999999997,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2025-08-22 15:00:00+00:00,2025-08-22 17:00:00+00:00,1,0.012801,0.01318503,300.0000000000003,288.5000000000003,TP
1000SHIB,2025-09-12 17:00:00+00:00,2025-09-13 01:00:00+00:00,1,0.01362,0.0140286,300.0000000000003,288.5000000000003,TP
1000SHIB,2025-09-22 01:00:00+00:00,2025-09-22 06:00:00+00:00,-1,0.012511,0.01213567,300.0000000000003,288.5000000000003,TP
1000SHIB,2025-10-21 15:00:00+00:00,2025-10-21 23:00:00+00:00,1,0.010395,0.010083149999999999,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2025-11-03 16:00:00+00:00,2025-11-04 05:00:00+00:00,-1,0.009239,0.00896183,300.0000000000003,288.5000000000003,TP
1000SHIB,2025-12-01 01:00:00+00:00,2025-12-02 14:00:00+00:00,-1,0.007964,0.00820292,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2025-12-09 16:00:00+00:00,2025-12-10 02:00:00+00:00,1,0.008826,0.00856122,-300.00000000000136,-311.50000000000136,SL
1000SHIB,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,-1,0.008083,0.00784051,299.99999999999915,288.49999999999915,TP
1000SHIB,2026-01-29 15:00:00+00:00,2026-01-30 01:00:00+00:00,-1,0.007354,0.00713338,300.0000000000003,288.5000000000003,TP
1000SHIB,2026-01-31 15:00:00+00:00,2026-01-31 17:00:00+00:00,-1,0.0068,0.006595999999999999,300.0000000000003,288.5000000000003,TP
1000SHIB,2026-02-23 02:00:00+00:00,2026-02-23 07:00:00+00:00,-1,0.005926,0.00610378,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2026-03-10 15:00:00+00:00,2026-03-10 18:00:00+00:00,1,0.005944,0.00576568,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2026-04-07 23:00:00+00:00,2026-04-08 18:00:00+00:00,1,0.006147,0.005962589999999999,-300.0000000000003,-311.5000000000003,SL
1000SHIB,2026-04-12 02:00:00+00:00,2026-04-13 23:00:00+00:00,-1,0.00581,0.0059843000000000006,-300.0000000000003,-311.5000000000003,SL
AAVE,2025-07-22 05:00:00+00:00,2025-07-23 10:00:00+00:00,-1,307.65,298.42049999999995,300.00000000000136,288.50000000000136,TP
AAVE,2025-09-05 15:00:00+00:00,2025-09-08 15:00:00+00:00,-1,299.45,306.14,-223.40958423776814,-234.90958423776814,TIME
AAVE,2025-09-22 01:00:00+00:00,2025-09-22 05:00:00+00:00,-1,286.83,278.2251,299.99999999999915,288.49999999999915,TP
AAVE,2025-11-10 23:00:00+00:00,2025-11-11 05:00:00+00:00,1,228.61,221.7517,-300.0000000000003,-311.5000000000003,SL
AAVE,2025-11-30 04:00:00+00:00,2025-11-30 10:00:00+00:00,1,189.36,183.6792,-300.0000000000003,-311.5000000000003,SL
AAVE,2025-12-21 22:00:00+00:00,2025-12-21 22:00:00+00:00,-1,167.08,162.0676,300.0000000000003,288.5000000000003,TP
AAVE,2026-01-02 21:00:00+00:00,2026-01-02 22:00:00+00:00,1,160.53,165.3459,300.0000000000003,288.5000000000003,TP
AAVE,2026-02-20 14:00:00+00:00,2026-02-20 15:00:00+00:00,-1,115.42,118.88260000000001,-300.0000000000003,-311.5000000000003,SL
AAVE,2026-03-22 00:00:00+00:00,2026-03-23 09:00:00+00:00,-1,107.95,104.7115,300.0000000000003,288.5000000000003,TP
AAVE,2026-03-27 11:00:00+00:00,2026-03-27 18:00:00+00:00,-1,101.58,98.5326,299.99999999999915,288.49999999999915,TP
AAVE,2026-04-07 11:00:00+00:00,2026-04-07 21:00:00+00:00,-1,87.79,90.42370000000001,-300.0000000000003,-311.5000000000003,SL
ADA,2025-08-07 11:00:00+00:00,2025-08-07 16:00:00+00:00,1,0.7633,0.740401,-300.0000000000003,-311.5000000000003,SL
ADA,2025-09-09 07:00:00+00:00,2025-09-09 15:00:00+00:00,1,0.8827,0.8562190000000001,-300.0000000000003,-311.5000000000003,SL
ADA,2025-09-22 01:00:00+00:00,2025-09-22 05:00:00+00:00,-1,0.8639,0.837983,299.99999999999915,288.49999999999915,TP
ADA,2025-11-03 04:00:00+00:00,2025-11-03 15:00:00+00:00,-1,0.5741,0.5568770000000001,300.0000000000003,288.5000000000003,TP
ADA,2025-12-01 01:00:00+00:00,2025-12-01 12:00:00+00:00,-1,0.3878,0.37616599999999994,300.00000000000136,288.50000000000136,TP
ADA,2025-12-05 17:00:00+00:00,2025-12-07 17:00:00+00:00,-1,0.4134,0.425802,-300.0000000000003,-311.5000000000003,SL
ADA,2025-12-25 23:00:00+00:00,2025-12-26 02:00:00+00:00,-1,0.3462,0.356586,-300.0000000000003,-311.5000000000003,SL
ADA,2025-12-31 17:00:00+00:00,2026-01-01 14:00:00+00:00,-1,0.333,0.34299,-300.0000000000003,-311.5000000000003,SL
ADA,2026-01-19 00:00:00+00:00,2026-01-19 00:00:00+00:00,-1,0.3751,0.363847,300.0000000000003,288.5000000000003,TP
ADA,2026-01-25 17:00:00+00:00,2026-01-25 19:00:00+00:00,-1,0.3441,0.333777,300.0000000000003,288.5000000000003,TP
ADA,2026-02-20 16:00:00+00:00,2026-02-20 17:00:00+00:00,1,0.2893,0.280621,-300.0000000000003,-311.5000000000003,SL
ADA,2026-03-10 15:00:00+00:00,2026-03-10 18:00:00+00:00,1,0.272,0.26384,-300.0000000000003,-311.5000000000003,SL
ADA,2026-03-22 00:00:00+00:00,2026-03-22 21:00:00+00:00,-1,0.2566,0.24890199999999998,300.0000000000003,288.5000000000003,TP
ADA,2026-03-27 11:00:00+00:00,2026-03-29 22:00:00+00:00,-1,0.246,0.23862,300.0000000000003,288.5000000000003,TP
ADA,2026-04-12 02:00:00+00:00,2026-04-12 22:00:00+00:00,-1,0.2437,0.236389,300.0000000000003,288.5000000000003,TP
ADA,2026-04-22 03:00:00+00:00,2026-04-23 00:00:00+00:00,1,0.2543,0.24667100000000003,-300.0000000000003,-311.5000000000003,SL
