symbol,entry_ts,exit_ts,side,entry,exit,gross_bps,net_bps,exit_reason
1000PEPE,2025-08-01 14:00:00+00:00,2025-08-01 14:00:00+00:00,-1,0.0103365,0.01054323,-200.00000000000017,-211.50000000000017,SL
1000PEPE,2025-08-08 14:00:00+00:00,2025-08-08 15:00:00+00:00,1,0.0113372,0.011110456,-200.00000000000128,-211.50000000000128,SL
1000PEPE,2025-08-22 13:00:00+00:00,2025-08-22 14:00:00+00:00,-1,0.0099315,0.01013013,-200.00000000000017,-211.50000000000017,SL
1000PEPE,2025-08-29 10:00:00+00:00,2025-08-29 12:00:00+00:00,-1,0.0097965,0.00999243,-200.00000000000017,-211.50000000000017,SL
1000PEPE,2025-09-12 18:00:00+00:00,2025-09-12 19:00:00+00:00,1,0.0112747,0.011500194,200.00000000000017,188.50000000000017,TP
1000PEPE,2025-09-20 10:00:00+00:00,2025-09-21 22:00:00+00:00,-1,0.0106214,0.010408971999999999,200.00000000000017,188.50000000000017,TP
1000PEPE,2025-12-27 17:00:00+00:00,2025-12-27 23:00:00+00:00,1,0.0041322,0.004214844,200.00000000000017,188.50000000000017,TP
1000PEPE,2026-02-13 17:00:00+00:00,2026-02-14 11:00:00+00:00,1,0.0038018,0.0038778360000000004,200.00000000000017,188.50000000000017,TP
1000PEPE,2026-02-20 14:00:00+00:00,2026-02-20 14:00:00+00:00,-1,0.0040895,0.00417129,-200.00000000000017,-211.50000000000017,SL
1000PEPE,2026-03-13 11:00:00+00:00,2026-03-13 11:00:00+00:00,1,0.0035355,0.00360621,200.00000000000017,188.50000000000017,TP
1000PEPE,2026-03-22 00:00:00+00:00,2026-03-22 03:00:00+00:00,-1,0.0033078,0.003373956,-200.00000000000017,-211.50000000000017,SL
1000PEPE,2026-03-27 10:00:00+00:00,2026-03-27 10:00:00+00:00,-1,0.0033541,0.003287018,200.00000000000017,188.50000000000017,TP
1000SHIB,2025-08-08 14:00:00+00:00,2025-08-08 15:00:00+00:00,1,0.013095,0.0128331,-200.00000000000017,-211.50000000000017,SL
1000SHIB,2025-08-22 15:00:00+00:00,2025-08-22 16:00:00+00:00,1,0.012801,0.01305702,200.00000000000017,188.50000000000017,TP
1000SHIB,2025-08-29 16:00:00+00:00,2025-08-30 03:00:00+00:00,-1,0.012103,0.01234506,-200.00000000000017,-211.50000000000017,SL
1000SHIB,2025-09-12 17:00:00+00:00,2025-09-12 23:00:00+00:00,1,0.01362,0.013892400000000001,200.00000000000017,188.50000000000017,TP
1000SHIB,2025-12-12 17:00:00+00:00,2025-12-12 18:00:00+00:00,-1,0.008077,0.00823854,-200.00000000000017,-211.50000000000017,SL
1000SHIB,2026-02-13 16:00:00+00:00,2026-02-14 08:00:00+00:00,1,0.006272,0.00639744,200.00000000000017,188.50000000000017,TP
1000SHIB,2026-03-27 10:00:00+00:00,2026-03-28 15:00:00+00:00,-1,0.005831,0.005947620000000001,-200.00000000000017,-211.50000000000017,SL
AAVE,2025-08-01 23:00:00+00:00,2025-08-02 01:00:00+00:00,-1,252.86,257.91720000000004,-200.00000000000017,-211.50000000000017,SL
AAVE,2025-08-08 18:00:00+00:00,2025-08-09 04:00:00+00:00,1,290.52,296.3304,200.00000000000017,188.50000000000017,TP
AAVE,2025-09-12 18:00:00+00:00,2025-09-13 17:00:00+00:00,1,316.99,310.6502,-200.00000000000128,-211.50000000000128,SL
AAVE,2025-11-30 04:00:00+00:00,2025-11-30 05:00:00+00:00,1,189.36,185.5728,-200.00000000000017,-211.50000000000017,SL
AAVE,2025-12-26 13:00:00+00:00,2025-12-29 03:00:00+00:00,1,154.51,157.6002,200.00000000000017,188.50000000000017,TP
AAVE,2026-01-02 15:00:00+00:00,2026-01-02 16:00:00+00:00,1,153.45,156.51899999999998,200.00000000000017,188.50000000000017,TP
AAVE,2026-02-20 14:00:00+00:00,2026-02-20 15:00:00+00:00,-1,115.42,117.72840000000001,-200.00000000000017,-211.50000000000017,SL
AAVE,2026-03-20 15:00:00+00:00,2026-03-20 22:00:00+00:00,-1,109.37,111.5574,-200.00000000000017,-211.50000000000017,SL
AAVE,2026-03-27 11:00:00+00:00,2026-03-27 17:00:00+00:00,-1,101.58,99.5484,200.00000000000017,188.50000000000017,TP
ADA,2025-08-01 14:00:00+00:00,2025-08-01 14:00:00+00:00,-1,0.7135,0.72777,-200.00000000000017,-211.50000000000017,SL
ADA,2025-08-09 05:00:00+00:00,2025-08-09 12:00:00+00:00,1,0.8018,0.817836,200.00000000000017,188.50000000000017,TP
ADA,2025-08-29 10:00:00+00:00,2025-08-29 12:00:00+00:00,-1,0.8221,0.8385420000000001,-200.00000000000017,-211.50000000000017,SL
ADA,2025-09-05 13:00:00+00:00,2025-09-05 14:00:00+00:00,1,0.8448,0.827904,-200.00000000000017,-211.50000000000017,SL
ADA,2025-09-12 23:00:00+00:00,2025-09-13 01:00:00+00:00,1,0.9155,0.93381,200.00000000000017,188.50000000000017,TP
ADA,2026-01-02 10:00:00+00:00,2026-01-02 15:00:00+00:00,1,0.3652,0.37250400000000006,200.00000000000017,188.50000000000017,TP
ADA,2026-02-13 17:00:00+00:00,2026-02-14 08:00:00+00:00,1,0.273,0.27846000000000004,200.00000000000017,188.50000000000017,TP
ADA,2026-02-20 16:00:00+00:00,2026-02-20 17:00:00+00:00,1,0.2893,0.283514,-200.00000000000017,-211.50000000000017,SL
ADA,2026-03-22 00:00:00+00:00,2026-03-22 19:00:00+00:00,-1,0.2566,0.25146799999999997,200.00000000000128,188.50000000000128,TP
ADA,2026-03-27 10:00:00+00:00,2026-03-27 10:00:00+00:00,-1,0.2507,0.245686,200.00000000000017,188.50000000000017,TP
BNB,2025-08-08 14:00:00+00:00,2025-08-09 05:00:00+00:00,1,793.41,809.2782,200.00000000000017,188.50000000000017,TP
BNB,2025-09-07 03:00:00+00:00,2025-09-07 23:00:00+00:00,1,866.61,883.9422000000001,200.00000000000017,188.50000000000017,TP
BNB,2025-09-12 18:00:00+00:00,2025-09-13 09:00:00+00:00,1,917.88,936.2376,200.00000000000017,188.50000000000017,TP
BNB,2026-01-02 16:00:00+00:00,2026-01-04 16:00:00+00:00,1,878.71,896.2842,200.00000000000017,188.50000000000017,TP
BNB,2026-02-20 19:00:00+00:00,2026-02-22 15:00:00+00:00,1,627.61,615.0578,-199.99999999999906,-211.49999999999906,SL
BNB,2026-03-07 20:00:00+00:00,2026-03-09 12:00:00+00:00,-1,619.69,632.0838000000001,-200.00000000000017,-211.50000000000017,SL
BNB,2026-03-13 10:00:00+00:00,2026-03-13 22:00:00+00:00,1,667.06,653.7188,-199.99999999999906,-211.49999999999906,SL
BNB,2026-03-22 00:00:00+00:00,2026-03-23 11:00:00+00:00,-1,630.34,642.9468,-200.00000000000017,-211.50000000000017,SL
BNB,2026-03-27 10:00:00+00:00,2026-03-27 11:00:00+00:00,-1,619.72,607.3256,200.00000000000017,188.50000000000017,TP
BTC,2025-09-12 19:00:00+00:00,2025-09-15 19:00:00+00:00,1,116406.9,115246.7,-99.66763138611223,-111.16763138611223,TIME
BTC,2025-11-28 14:00:00+00:00,2025-11-28 17:00:00+00:00,1,92319.6,90473.208,-200.00000000000128,-211.50000000000128,SL
BTC,2026-01-02 10:00:00+00:00,2026-01-04 00:00:00+00:00,1,89429.8,91218.39600000001,200.00000000000017,188.50000000000017,TP
BTC,2026-02-21 16:00:00+00:00,2026-02-22 17:00:00+00:00,1,68579.0,67207.42,-200.00000000000017,-211.50000000000017,SL
BTC,2026-03-27 10:00:00+00:00,2026-03-27 10:00:00+00:00,-1,67661.5,66308.27,199.99999999999906,188.49999999999906,TP
DOGE,2025-08-08 14:00:00+00:00,2025-08-08 14:00:00+00:00,1,0.2277,0.223146,-200.00000000000017,-211.50000000000017,SL
DOGE,2025-08-22 15:00:00+00:00,2025-08-22 15:00:00+00:00,1,0.2285,0.23307,200.00000000000017,188.50000000000017,TP
DOGE,2025-12-26 15:00:00+00:00,2025-12-29 00:00:00+00:00,-1,0.12246,0.1249092,-200.00000000000017,-211.50000000000017,SL
DOGE,2026-02-13 16:00:00+00:00,2026-02-13 21:00:00+00:00,1,0.09528,0.09718560000000001,200.00000000000017,188.50000000000017,TP
DOGE,2026-03-22 00:00:00+00:00,2026-03-22 21:00:00+00:00,-1,0.09126,0.0894348,200.00000000000017,188.50000000000017,TP
DOGE,2026-03-27 11:00:00+00:00,2026-03-28 10:00:00+00:00,-1,0.0896,0.091392,-200.00000000000017,-211.50000000000017,SL
ETH,2025-08-29 10:00:00+00:00,2025-08-29 12:00:00+00:00,-1,4335.38,4422.0876,-200.00000000000017,-211.50000000000017,SL
